date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,split,KDA
2022-02-05 18:57:24,dyNquedo,paiN Gaming,mid,1,1,7,14475,304.0,Split 1,8.0
2022-02-05 18:57:24,Trigo,paiN Gaming,bot,6,2,6,17169,337.0,Split 1,6.0
2022-02-05 18:57:24,Damage,paiN Gaming,sup,1,0,11,8825,32.0,Split 1,inf
2022-02-05 18:57:24,,Flamengo Esports,team,6,14,8,54723,,Split 1,1.0
2022-02-05 18:57:24,,paiN Gaming,team,14,6,35,67394,,Split 1,8.17
2022-02-06 15:44:23,Parang,KaBuM! e-Sports,top,10,0,7,13988,265.0,Split 1,inf
2022-02-06 15:44:23,Wiz,KaBuM! e-Sports,jng,3,2,19,9918,124.0,Split 1,11.0
2022-02-06 15:44:23,Hauz,KaBuM! e-Sports,mid,5,2,8,10941,235.0,Split 1,6.5
2022-02-06 15:44:23,Disave,KaBuM! e-Sports,bot,5,4,10,10943,201.0,Split 1,3.75
2022-02-06 15:44:23,Scuro,KaBuM! e-Sports,sup,1,1,20,7416,12.0,Split 1,21.0
2022-02-06 15:44:23,Robo,LOUD,top,2,5,3,8695,180.0,Split 1,1.0
2022-02-06 15:44:23,Tay,LOUD,jng,2,5,1,7518,127.0,Split 1,0.6
2022-02-06 15:44:23,tinowns,LOUD,mid,1,4,4,8604,200.0,Split 1,1.25
2022-02-06 15:44:23,DudsTheBoy,LOUD,bot,4,5,3,13157,261.0,Split 1,1.4
2022-02-06 15:44:23,Ceos,LOUD,sup,0,5,6,5819,32.0,Split 1,1.2
2022-02-06 15:44:23,,KaBuM! e-Sports,team,24,9,64,53206,,Split 1,9.78
2022-02-06 15:44:23,,LOUD,team,9,24,17,43793,,Split 1,1.08
2022-02-06 16:51:15,Guigo,RED Canids,top,0,4,1,9371,212.0,Split 1,0.25
2022-02-06 16:51:15,Aegis,RED Canids,jng,3,3,1,9098,167.0,Split 1,1.33
2022-02-06 16:51:15,Grevthar,RED Canids,mid,0,0,1,9732,255.0,Split 1,inf
2022-02-06 16:51:15,TitaN,RED Canids,bot,1,1,2,10117,254.0,Split 1,3.0
2022-02-06 16:51:15,Jojo,RED Canids,sup,0,3,3,5645,16.0,Split 1,1.0
2022-02-06 16:51:15,fNb,FURIA,top,2,0,3,13122,266.0,Split 1,inf
2022-02-06 16:51:15,Ranger,FURIA,jng,1,0,7,10040,166.0,Split 1,inf
2022-02-06 16:51:15,Envy,FURIA,mid,4,1,1,11100,229.0,Split 1,5.0
2022-02-06 16:51:15,Netuno,FURIA,bot,4,2,2,11251,229.0,Split 1,3.0
2022-02-06 16:51:15,RedBert,FURIA,sup,0,1,3,6591,36.0,Split 1,3.0
2022-02-06 16:51:15,,RED Canids,team,4,11,8,43963,,Split 1,1.09
2022-02-06 16:51:15,,FURIA,team,11,4,16,52104,,Split 1,6.75
2022-02-06 17:48:47,Wizer,paiN Gaming,top,0,6,1,11179,297.0,Split 1,0.17
2022-02-06 17:48:47,CarioK,paiN Gaming,jng,0,4,3,8302,145.0,Split 1,0.75
2022-02-06 17:48:47,dyNquedo,paiN Gaming,mid,2,3,1,12705,264.0,Split 1,1.0
2022-02-06 17:48:47,Trigo,paiN Gaming,bot,2,2,2,12299,272.0,Split 1,2.0
2022-02-06 17:48:47,Damage,paiN Gaming,sup,0,1,3,6162,35.0,Split 1,3.0
2022-02-06 17:48:47,Tyrin,INTZ,top,4,0,8,13931,287.0,Split 1,inf
2022-02-06 17:48:47,Yampi,INTZ,jng,4,1,7,10712,162.0,Split 1,11.0
2022-02-06 17:48:47,Kick,INTZ,mid,3,0,11,13785,308.0,Split 1,inf
2022-02-06 17:48:47,micaO,INTZ,bot,5,1,7,13582,271.0,Split 1,12.0
2022-02-06 17:48:47,Decoy,INTZ,sup,0,2,11,7751,39.0,Split 1,5.5
2022-02-06 17:48:47,,paiN Gaming,team,4,16,10,50647,,Split 1,0.88
2022-02-06 17:48:47,,INTZ,team,16,4,44,59761,,Split 1,15.0
2022-02-06 18:51:38,Kiari,Liberty,top,1,0,9,10801,210.0,Split 1,inf
2022-02-06 18:51:38,Disamis,Liberty,jng,4,1,12,11535,169.0,Split 1,16.0
2022-02-06 18:51:38,Krastyel,Liberty,mid,2,0,11,13538,293.0,Split 1,inf
2022-02-06 18:51:38,Matsukaze,Liberty,bot,9,1,6,14233,251.0,Split 1,15.0
2022-02-06 18:51:38,Wos,Liberty,sup,1,1,16,8322,15.0,Split 1,17.0
2022-02-06 18:51:38,DoRun,Netshoes Miners,top,1,3,1,10001,237.0,Split 1,0.67
2022-02-06 18:51:38,Croc,Netshoes Miners,jng,1,5,1,8671,144.0,Split 1,0.4
2022-02-06 18:51:38,Anyyy,Netshoes Miners,mid,1,5,1,10287,249.0,Split 1,0.4
2022-02-06 18:51:38,Drop,Netshoes Miners,bot,0,2,1,9820,258.0,Split 1,0.5
2022-02-06 18:51:38,Hawk,Netshoes Miners,sup,0,2,3,5884,11.0,Split 1,1.5
2022-02-06 18:51:38,,Liberty,team,17,3,54,58429,,Split 1,23.67
2022-02-06 18:51:38,,Netshoes Miners,team,3,17,7,44663,,Split 1,0.59
2022-02-10 19:44:57,fNb,FURIA,top,11,2,9,16984,259.0,Split 1,10.0
2022-02-10 19:44:57,Ranger,FURIA,jng,1,3,15,10455,160.0,Split 1,5.33
2022-02-10 19:44:57,Envy,FURIA,mid,4,3,5,11525,212.0,Split 1,3.0
2022-02-10 19:44:57,Netuno,FURIA,bot,6,3,12,14607,275.0,Split 1,6.0
2022-02-10 19:44:57,RedBert,FURIA,sup,2,3,12,8382,38.0,Split 1,4.67
2022-02-10 19:44:57,Ayel,Rensga eSports,top,4,5,5,9649,167.0,Split 1,1.8
2022-02-10 19:44:57,Minerva,Rensga eSports,jng,1,5,11,9469,155.0,Split 1,2.4
2022-02-10 19:44:57,Goku,Rensga eSports,mid,5,4,6,11808,240.0,Split 1,2.75
2022-02-10 19:44:57,Hades,Rensga eSports,bot,2,5,7,11838,256.0,Split 1,1.8
2022-02-10 19:44:57,Guard,Rensga eSports,sup,2,5,7,7551,39.0,Split 1,1.8
2022-02-10 19:44:57,,FURIA,team,24,14,53,61953,,Split 1,5.5
2022-02-10 19:44:57,,Rensga eSports,team,14,24,36,50315,,Split 1,2.08
2022-02-10 20:48:49,Ayel,Rensga eSports,top,0,2,7,11089,233.0,Split 1,3.5
2022-02-10 20:48:49,Minerva,Rensga eSports,jng,5,7,5,12962,211.0,Split 1,1.43
2022-02-10 20:48:49,Goku,Rensga eSports,mid,2,3,5,14155,327.0,Split 1,2.33
2022-02-10 20:48:49,Hades,Rensga eSports,bot,3,4,5,15648,342.0,Split 1,2.0
2022-02-10 20:48:49,Guard,Rensga eSports,sup,0,4,7,7717,44.0,Split 1,1.75
2022-02-10 20:48:49,Boal,Flamengo Esports,top,3,2,9,14172,229.0,Split 1,6.0
2022-02-10 20:48:49,asta,Flamengo Esports,jng,7,3,7,15087,212.0,Split 1,4.67
2022-02-10 20:48:49,Tutsz,Flamengo Esports,mid,3,1,16,15361,320.0,Split 1,19.0
2022-02-10 20:48:49,Flare,Flamengo Esports,bot,4,1,13,15543,328.0,Split 1,17.0
2022-02-10 20:48:49,Gyeong,Flamengo Esports,sup,3,3,13,9655,35.0,Split 1,5.33
2022-02-10 20:48:49,,Rensga eSports,team,10,20,29,61571,,Split 1,1.95
2022-02-10 20:48:49,,Flamengo Esports,team,20,10,58,69818,,Split 1,7.8
2022-02-12 15:44:44,Tyrin,INTZ,top,3,3,1,9532,215.0,Split 1,1.33
2022-02-12 15:44:44,Yampi,INTZ,jng,1,6,6,7405,122.0,Split 1,1.17
2022-02-12 15:44:44,Kick,INTZ,mid,2,2,4,9206,208.0,Split 1,3.0
2022-02-12 15:44:44,micaO,INTZ,bot,1,3,2,10055,242.0,Split 1,1.0
2022-02-12 15:44:44,Decoy,INTZ,sup,0,3,7,6013,34.0,Split 1,2.33
2022-02-12 15:44:44,Ayel,Rensga eSports,top,3,2,8,9974,184.0,Split 1,5.5
2022-02-12 15:44:44,Minerva,Rensga eSports,jng,4,2,8,11085,193.0,Split 1,6.0
2022-02-12 15:44:44,Goku,Rensga eSports,mid,3,1,7,12764,284.0,Split 1,10.0
2022-02-12 15:44:44,Hades,Rensga eSports,bot,4,2,6,12245,231.0,Split 1,5.0
2022-02-12 15:44:44,Guard,Rensga eSports,sup,3,0,11,8322,11.0,Split 1,inf
2022-02-12 15:44:44,,INTZ,team,7,17,20,42211,,Split 1,1.59
2022-02-12 15:44:44,,Rensga eSports,team,17,7,40,54390,,Split 1,8.14
2022-02-12 16:52:31,Boal,Flamengo Esports,top,3,5,7,14394,264.0,Split 1,2.0
2022-02-12 16:52:31,asta,Flamengo Esports,jng,0,3,10,11412,185.0,Split 1,3.33
2022-02-12 16:52:31,Tutsz,Flamengo Esports,mid,9,0,6,16006,277.0,Split 1,inf
2022-02-12 16:52:31,Flare,Flamengo Esports,bot,7,0,8,19387,398.0,Split 1,inf
2022-02-12 16:52:31,Gyeong,Flamengo Esports,sup,0,2,11,8922,43.0,Split 1,5.5
2022-02-12 16:52:31,Guigo,RED Canids,top,5,3,2,15213,299.0,Split 1,2.33
2022-02-12 16:52:31,Aegis,RED Canids,jng,1,4,8,12425,237.0,Split 1,2.25
2022-02-12 16:52:31,Avenger,RED Canids,mid,0,4,7,13848,340.0,Split 1,1.75
2022-02-12 16:52:31,TitaN,RED Canids,bot,3,5,4,15688,344.0,Split 1,1.4
2022-02-12 16:52:31,Jojo,RED Canids,sup,1,3,7,8309,19.0,Split 1,2.67
2022-02-12 16:52:31,,Flamengo Esports,team,19,10,42,70121,,Split 1,6.1
2022-02-12 16:52:31,,RED Canids,team,10,19,28,65483,,Split 1,2.0
2022-02-12 17:56:01,fNb,FURIA,top,4,2,5,15735,331.0,Split 1,4.5
2022-02-12 17:56:01,Ranger,FURIA,jng,0,5,9,10495,175.0,Split 1,1.8
2022-02-12 17:56:01,Envy,FURIA,mid,3,2,5,13461,256.0,Split 1,4.0
2022-02-12 17:56:01,Netuno,FURIA,bot,2,2,8,13196,277.0,Split 1,5.0
2022-02-12 17:56:01,RedBert,FURIA,sup,5,1,6,9839,25.0,Split 1,11.0
2022-02-12 17:56:01,Kiari,Liberty,top,0,3,5,13287,294.0,Split 1,1.67
2022-02-12 17:56:01,Disamis,Liberty,jng,6,3,3,12257,190.0,Split 1,3.0
2022-02-12 17:56:01,Krastyel,Liberty,mid,0,4,6,12095,255.0,Split 1,1.5
2022-02-12 17:56:01,Matsukaze,Liberty,bot,5,3,4,13869,285.0,Split 1,3.0
2022-02-12 17:56:01,Wos,Liberty,sup,1,1,9,7644,34.0,Split 1,10.0
2022-02-12 17:56:01,,FURIA,team,14,12,33,62726,,Split 1,3.92
2022-02-12 17:56:01,,Liberty,team,12,14,27,59152,,Split 1,2.79
2022-02-12 18:58:26,Robo,LOUD,top,1,1,7,15160,317.0,Split 1,8.0
2022-02-12 18:58:26,Tay,LOUD,jng,3,2,9,10667,152.0,Split 1,6.0
2022-02-12 18:58:26,tinowns,LOUD,mid,7,2,8,15483,325.0,Split 1,7.5
2022-02-12 18:58:26,DudsTheBoy,LOUD,bot,3,0,10,14138,319.0,Split 1,inf
2022-02-12 18:58:26,Ceos,LOUD,sup,2,1,11,8104,12.0,Split 1,13.0
2022-02-12 18:58:26,Wizer,paiN Gaming,top,0,4,0,10765,252.0,Split 1,0.0
2022-02-12 18:58:26,CarioK,paiN Gaming,jng,2,5,1,10452,197.0,Split 1,0.6
2022-02-12 18:58:26,dyNquedo,paiN Gaming,mid,1,3,3,11783,263.0,Split 1,1.33
2022-02-12 18:58:26,Trigo,paiN Gaming,bot,3,2,0,13675,321.0,Split 1,1.5
2022-02-12 18:58:26,Damage,paiN Gaming,sup,0,2,2,6976,26.0,Split 1,1.0
2022-02-12 18:58:26,,LOUD,team,16,6,45,63552,,Split 1,10.17
2022-02-12 18:58:26,,paiN Gaming,team,6,16,6,53651,,Split 1,0.75
2022-02-12 20:04:54,DoRun,Netshoes Miners,top,1,2,1,8839,203.0,Split 1,1.0
2022-02-12 20:04:54,Croc,Netshoes Miners,jng,3,4,3,10028,165.0,Split 1,1.5
2022-02-12 20:04:54,Anyyy,Netshoes Miners,mid,1,3,5,10527,223.0,Split 1,2.0
2022-02-12 20:04:54,Celo,Netshoes Miners,bot,5,2,4,12843,262.0,Split 1,4.5
2022-02-12 20:04:54,Hawk,Netshoes Miners,sup,0,8,7,5856,23.0,Split 1,0.88
2022-02-12 20:04:54,Parang,KaBuM! e-Sports,top,5,2,4,12057,236.0,Split 1,4.5
2022-02-12 20:04:54,Wiz,KaBuM! e-Sports,jng,2,3,14,9708,145.0,Split 1,5.33
2022-02-12 20:04:54,Hauz,KaBuM! e-Sports,mid,1,1,9,12346,275.0,Split 1,10.0
2022-02-12 20:04:54,Disave,KaBuM! e-Sports,bot,10,1,4,16408,296.0,Split 1,14.0
2022-02-12 20:04:54,Scuro,KaBuM! e-Sports,sup,1,3,15,7428,30.0,Split 1,5.33
2022-02-12 20:04:54,,Netshoes Miners,team,10,19,20,48093,,Split 1,1.58
2022-02-12 20:04:54,,KaBuM! e-Sports,team,19,10,46,57947,,Split 1,6.5
2022-02-13 15:46:01,Kiari,Liberty,top,6,3,9,16285,319.0,Split 1,5.0
2022-02-13 15:46:01,Disamis,Liberty,jng,3,3,14,11652,168.0,Split 1,5.67
2022-02-13 15:46:01,Krastyel,Liberty,mid,8,2,8,16661,280.0,Split 1,8.0
2022-02-13 15:46:01,Matsukaze,Liberty,bot,4,1,10,14485,287.0,Split 1,14.0
2022-02-13 15:46:01,Wos,Liberty,sup,0,4,14,8440,43.0,Split 1,3.5
2022-02-13 15:46:01,Boal,Flamengo Esports,top,4,5,3,12895,235.0,Split 1,1.4
2022-02-13 15:46:01,asta,Flamengo Esports,jng,3,4,4,11697,182.0,Split 1,1.75
2022-02-13 15:46:01,Tutsz,Flamengo Esports,mid,4,2,4,15712,335.0,Split 1,4.0
2022-02-13 15:46:01,Flare,Flamengo Esports,bot,2,2,7,13206,284.0,Split 1,4.5
2022-02-13 15:46:01,Gyeong,Flamengo Esports,sup,0,8,7,7687,33.0,Split 1,0.88
2022-02-13 15:46:01,,Liberty,team,21,13,55,67523,,Split 1,5.85
2022-02-13 15:46:01,,Flamengo Esports,team,13,21,25,61197,,Split 1,1.81
2022-02-13 16:57:03,Parang,KaBuM! e-Sports,top,0,4,3,11711,248.0,Split 1,0.75
2022-02-13 16:57:03,Wiz,KaBuM! e-Sports,jng,2,2,3,10820,196.0,Split 1,2.5
2022-02-13 16:57:03,Hauz,KaBuM! e-Sports,mid,3,2,2,12492,298.0,Split 1,2.5
2022-02-13 16:57:03,Disave,KaBuM! e-Sports,bot,2,4,4,12978,265.0,Split 1,1.5
2022-02-13 16:57:03,Scuro,KaBuM! e-Sports,sup,0,3,6,6383,29.0,Split 1,2.0
2022-02-13 16:57:03,fNb,FURIA,top,7,2,4,15590,295.0,Split 1,5.5
2022-02-13 16:57:03,Ranger,FURIA,jng,3,2,5,10840,171.0,Split 1,4.0
2022-02-13 16:57:03,Envy,FURIA,mid,1,0,4,13002,314.0,Split 1,inf
2022-02-13 16:57:03,Netuno,FURIA,bot,3,1,2,13270,245.0,Split 1,5.0
2022-02-13 16:57:03,RedBert,FURIA,sup,1,2,7,8154,36.0,Split 1,4.0
2022-02-13 16:57:03,,KaBuM! e-Sports,team,7,15,18,54384,,Split 1,1.67
2022-02-13 16:57:03,,FURIA,team,15,7,22,60856,,Split 1,5.29
2022-02-13 17:59:48,DoRun,Netshoes Miners,top,3,2,3,16482,290.0,Split 1,3.0
2022-02-13 17:59:48,Croc,Netshoes Miners,jng,1,5,11,11777,129.0,Split 1,2.4
2022-02-13 17:59:48,Anyyy,Netshoes Miners,mid,3,3,7,16306,356.0,Split 1,3.33
2022-02-13 17:59:48,Celo,Netshoes Miners,bot,7,3,4,18721,330.0,Split 1,3.67
2022-02-13 17:59:48,Hawk,Netshoes Miners,sup,1,5,8,9186,41.0,Split 1,1.8
2022-02-13 17:59:48,Robo,LOUD,top,0,0,12,10527,60.0,Split 1,inf
2022-02-13 17:59:48,Tay,LOUD,jng,3,3,4,13236,241.0,Split 1,2.33
2022-02-13 17:59:48,tinowns,LOUD,mid,6,2,7,19369,439.0,Split 1,6.5
2022-02-13 17:59:48,DudsTheBoy,LOUD,bot,8,4,3,20841,372.0,Split 1,2.75
2022-02-13 17:59:48,Ceos,LOUD,sup,1,6,11,9218,44.0,Split 1,2.0
2022-02-13 17:59:48,,Netshoes Miners,team,15,18,33,72472,,Split 1,2.67
2022-02-13 17:59:48,,LOUD,team,18,15,37,73191,,Split 1,3.67
2022-02-13 19:35:55,Guigo,RED Canids,top,8,0,11,10239,167.0,Split 1,inf
2022-02-13 19:35:55,Aegis,RED Canids,jng,4,3,14,9237,136.0,Split 1,6.0
2022-02-13 19:35:55,Avenger,RED Canids,mid,13,2,11,12623,189.0,Split 1,12.0
2022-02-13 19:35:55,TitaN,RED Canids,bot,5,2,12,11535,204.0,Split 1,8.5
2022-02-13 19:35:55,Jojo,RED Canids,sup,0,1,18,6020,8.0,Split 1,18.0
2022-02-13 19:35:55,Tyrin,INTZ,top,1,5,2,8128,193.0,Split 1,0.6
2022-02-13 19:35:55,Yampi,INTZ,jng,2,6,3,8038,122.0,Split 1,0.83
2022-02-13 19:35:55,Kick,INTZ,mid,4,5,2,9311,188.0,Split 1,1.2
2022-02-13 19:35:55,micaO,INTZ,bot,1,6,4,7856,153.0,Split 1,0.83
2022-02-13 19:35:55,Decoy,INTZ,sup,0,8,3,4887,34.0,Split 1,0.38
2022-02-13 19:35:55,,RED Canids,team,30,8,66,49654,,Split 1,12.0
2022-02-13 19:35:55,,INTZ,team,8,30,14,38220,,Split 1,0.73
2022-02-13 20:42:35,Ayel,Rensga eSports,top,0,4,3,9782,227.0,Split 1,0.75
2022-02-13 20:42:35,Minerva,Rensga eSports,jng,1,3,2,9055,173.0,Split 1,1.0
2022-02-13 20:42:35,Goku,Rensga eSports,mid,1,2,3,10561,227.0,Split 1,2.0
2022-02-13 20:42:35,Hades,Rensga eSports,bot,2,2,3,11592,288.0,Split 1,2.5
2022-02-13 20:42:35,Guard,Rensga eSports,sup,1,3,3,6433,20.0,Split 1,1.33
2022-02-13 20:42:35,Wizer,paiN Gaming,top,4,1,5,15476,323.0,Split 1,9.0
2022-02-13 20:42:35,CarioK,paiN Gaming,jng,2,2,3,10571,183.0,Split 1,2.5
2022-02-13 20:42:35,dyNquedo,paiN Gaming,mid,4,0,8,14891,294.0,Split 1,inf
2022-02-13 20:42:35,Trigo,paiN Gaming,bot,3,1,4,12101,238.0,Split 1,7.0
2022-02-13 20:42:35,Damage,paiN Gaming,sup,1,1,5,7564,21.0,Split 1,6.0
2022-02-13 20:42:35,,Rensga eSports,team,5,14,14,47423,,Split 1,1.36
2022-02-13 20:42:35,,paiN Gaming,team,14,5,25,60603,,Split 1,7.8
2022-02-19 15:44:54,fNb,FURIA,top,2,3,4,16864,344.0,Split 1,2.0
2022-02-19 15:44:54,Ranger,FURIA,jng,1,7,11,13197,188.0,Split 1,1.71
2022-02-19 15:44:54,Envy,FURIA,mid,8,5,4,16888,305.0,Split 1,2.4
2022-02-19 15:44:54,Netuno,FURIA,bot,4,3,2,18435,380.0,Split 1,2.0
2022-02-19 15:44:54,RedBert,FURIA,sup,1,4,11,9861,52.0,Split 1,3.0
2022-02-19 15:44:54,DoRun,Netshoes Miners,top,2,2,9,16147,330.0,Split 1,5.5
2022-02-19 15:44:54,Croc,Netshoes Miners,jng,6,6,9,14885,244.0,Split 1,2.5
2022-02-19 15:44:54,Anyyy,Netshoes Miners,mid,10,2,9,18300,315.0,Split 1,9.5
2022-02-19 15:44:54,Celo,Netshoes Miners,bot,4,2,6,16426,356.0,Split 1,5.0
2022-02-19 15:44:54,Hawk,Netshoes Miners,sup,0,5,19,9654,42.0,Split 1,3.8
2022-02-19 15:44:54,,FURIA,team,16,22,32,75245,,Split 1,2.18
2022-02-19 15:44:54,,Netshoes Miners,team,22,17,52,75412,,Split 1,4.35
2022-02-19 17:05:43,Wizer,paiN Gaming,top,1,5,0,10286,236.0,Split 1,0.2
2022-02-19 17:05:43,CarioK,paiN Gaming,jng,2,5,4,9241,163.0,Split 1,1.2
2022-02-19 17:05:43,dyNquedo,paiN Gaming,mid,3,3,2,11619,275.0,Split 1,1.67
2022-02-19 17:05:43,Trigo,paiN Gaming,bot,2,3,1,13048,287.0,Split 1,1.0
2022-02-19 17:05:43,Damage,paiN Gaming,sup,0,5,2,6022,34.0,Split 1,0.4
2022-02-19 17:05:43,Guigo,RED Canids,top,5,1,2,14507,302.0,Split 1,7.0
2022-02-19 17:05:43,Aegis,RED Canids,jng,9,0,6,14239,225.0,Split 1,inf
2022-02-19 17:05:43,Avenger,RED Canids,mid,4,2,5,14761,286.0,Split 1,4.5
2022-02-19 17:05:43,TitaN,RED Canids,bot,1,3,8,12415,244.0,Split 1,3.0
2022-02-19 17:05:43,Jojo,RED Canids,sup,2,2,8,7528,34.0,Split 1,5.0
2022-02-19 17:05:43,,paiN Gaming,team,8,21,9,50216,,Split 1,0.81
2022-02-19 17:05:43,,RED Canids,team,21,8,29,63450,,Split 1,6.25
2022-02-19 18:06:50,Boal,Flamengo Esports,top,0,4,0,11203,260.0,Split 1,0.0
2022-02-19 18:06:50,asta,Flamengo Esports,jng,1,5,2,7892,136.0,Split 1,0.6
2022-02-19 18:06:50,Tutsz,Flamengo Esports,mid,0,3,4,10655,264.0,Split 1,1.33
2022-02-19 18:06:50,Flare,Flamengo Esports,bot,3,1,1,11461,261.0,Split 1,4.0
2022-02-19 18:06:50,Kuri,Flamengo Esports,sup,0,3,4,5999,20.0,Split 1,1.33
2022-02-19 18:06:50,Parang,KaBuM! e-Sports,top,6,1,2,13600,266.0,Split 1,8.0
2022-02-19 18:06:50,Wiz,KaBuM! e-Sports,jng,6,2,4,11579,177.0,Split 1,5.0
2022-02-19 18:06:50,Hauz,KaBuM! e-Sports,mid,0,1,2,11543,265.0,Split 1,2.0
2022-02-19 18:06:50,Disave,KaBuM! e-Sports,bot,4,0,4,13279,241.0,Split 1,inf
2022-02-19 18:06:50,Scuro,KaBuM! e-Sports,sup,0,0,7,7195,33.0,Split 1,inf
2022-02-19 18:06:50,,Flamengo Esports,team,4,16,11,47210,,Split 1,0.94
2022-02-19 18:06:50,,KaBuM! e-Sports,team,16,4,19,57196,,Split 1,8.75
2022-02-19 19:04:08,Robo,LOUD,top,6,3,6,14340,270.0,Split 1,4.0
2022-02-19 19:04:08,Tay,LOUD,jng,4,2,10,11108,164.0,Split 1,7.0
2022-02-19 19:04:08,tinowns,LOUD,mid,7,0,9,13823,272.0,Split 1,inf
2022-02-19 19:04:08,DudsTheBoy,LOUD,bot,3,2,8,14044,276.0,Split 1,5.5
2022-02-19 19:04:08,Ceos,LOUD,sup,0,1,12,7451,34.0,Split 1,12.0
2022-02-19 19:04:08,Ayel,Rensga eSports,top,1,4,5,12222,287.0,Split 1,1.5
2022-02-19 19:04:08,Minerva,Rensga eSports,jng,1,4,5,9867,179.0,Split 1,1.5
2022-02-19 19:04:08,Goku,Rensga eSports,mid,5,5,2,12254,258.0,Split 1,1.4
2022-02-19 19:04:08,Hades,Rensga eSports,bot,1,4,3,10985,275.0,Split 1,1.0
2022-02-19 19:04:08,Guard,Rensga eSports,sup,0,3,6,6657,23.0,Split 1,2.0
2022-02-19 19:04:08,,LOUD,team,20,8,45,60766,,Split 1,8.12
2022-02-19 19:04:08,,Rensga eSports,team,8,20,21,51985,,Split 1,1.45
2022-02-19 20:00:51,Tyrin,INTZ,top,1,2,2,10536,264.0,Split 1,1.5
2022-02-19 20:00:51,Yampi,INTZ,jng,1,7,4,8997,173.0,Split 1,0.71
2022-02-19 20:00:51,Kick,INTZ,mid,2,2,4,11903,279.0,Split 1,3.0
2022-02-19 20:00:51,micaO,INTZ,bot,2,1,2,12513,298.0,Split 1,4.0
2022-02-19 20:00:51,Decoy,INTZ,sup,0,5,3,6085,32.0,Split 1,0.6
2022-02-19 20:00:51,Kiari,Liberty,top,4,0,7,13173,269.0,Split 1,inf
2022-02-19 20:00:51,Disamis,Liberty,jng,3,0,13,11841,188.0,Split 1,inf
2022-02-19 20:00:51,Krastyel,Liberty,mid,9,1,4,14600,276.0,Split 1,13.0
2022-02-19 20:00:51,Matsukaze,Liberty,bot,1,1,12,12061,229.0,Split 1,13.0
2022-02-19 20:00:51,Wos,Liberty,sup,0,4,15,7485,33.0,Split 1,3.75
2022-02-19 20:00:51,,INTZ,team,6,17,15,50034,,Split 1,1.24
2022-02-19 20:00:51,,Liberty,team,17,6,51,59160,,Split 1,11.33
2022-02-20 15:45:23,Guigo,RED Canids,top,2,5,4,9072,168.0,Split 1,1.2
2022-02-20 15:45:23,Aegis,RED Canids,jng,4,0,9,10848,202.0,Split 1,inf
2022-02-20 15:45:23,Avenger,RED Canids,mid,3,0,8,10654,207.0,Split 1,inf
2022-02-20 15:45:23,TitaN,RED Canids,bot,4,1,7,10248,206.0,Split 1,11.0
2022-02-20 15:45:23,Jojo,RED Canids,sup,2,1,7,6563,34.0,Split 1,9.0
2022-02-20 15:45:23,Ayel,Rensga eSports,top,4,6,2,8479,173.0,Split 1,1.0
2022-02-20 15:45:23,Minerva,Rensga eSports,jng,2,2,3,8530,150.0,Split 1,2.5
2022-02-20 15:45:23,Goku,Rensga eSports,mid,0,3,6,9061,210.0,Split 1,2.0
2022-02-20 15:45:23,Hades,Rensga eSports,bot,1,2,0,10015,220.0,Split 1,0.5
2022-02-20 15:45:23,Guard,Rensga eSports,sup,0,2,1,5126,30.0,Split 1,0.5
2022-02-20 15:45:23,,RED Canids,team,15,7,35,47385,,Split 1,7.14
2022-02-20 15:45:23,,Rensga eSports,team,7,15,12,41211,,Split 1,1.27
2022-02-20 16:48:38,Tyrin,INTZ,top,5,2,6,12462,230.0,Split 1,5.5
2022-02-20 16:48:38,Yampi,INTZ,jng,9,3,17,12835,165.0,Split 1,8.67
2022-02-20 16:48:38,Kick,INTZ,mid,6,2,12,12521,196.0,Split 1,9.0
2022-02-20 16:48:38,micaO,INTZ,bot,8,6,12,13905,249.0,Split 1,3.33
2022-02-20 16:48:38,Decoy,INTZ,sup,2,2,18,7941,45.0,Split 1,10.0
2022-02-20 16:48:38,Parang,KaBuM! e-Sports,top,5,5,3,12588,263.0,Split 1,1.6
2022-02-20 16:48:38,Wiz,KaBuM! e-Sports,jng,1,5,9,11029,192.0,Split 1,2.0
2022-02-20 16:48:38,Hauz,KaBuM! e-Sports,mid,7,5,5,13221,223.0,Split 1,2.4
2022-02-20 16:48:38,Disave,KaBuM! e-Sports,bot,2,7,4,10312,211.0,Split 1,0.86
2022-02-20 16:48:38,Scuro,KaBuM! e-Sports,sup,0,8,5,6051,38.0,Split 1,0.62
2022-02-20 16:48:38,,INTZ,team,30,15,65,59664,,Split 1,6.33
2022-02-20 16:48:38,,KaBuM! e-Sports,team,15,30,26,53201,,Split 1,1.37
2022-02-20 17:49:12,Kiari,Liberty,top,1,3,10,13976,290.0,Split 1,3.67
2022-02-20 17:49:12,Disamis,Liberty,jng,5,3,8,14115,184.0,Split 1,4.33
2022-02-20 17:49:12,Krastyel,Liberty,mid,2,2,9,13309,224.0,Split 1,5.5
2022-02-20 17:49:12,Matsukaze,Liberty,bot,7,1,6,16528,291.0,Split 1,13.0
2022-02-20 17:49:12,Wos,Liberty,sup,1,4,11,8854,29.0,Split 1,3.0
2022-02-20 17:49:12,Wizer,paiN Gaming,top,2,5,7,13448,278.0,Split 1,1.8
