date,teamname,split,result,totalgold,teamkills,teamdeaths,towers,dragons,barons
2020-06-28 19:01:05,KaBuM! e-Sports,Split 2,1,8573,17,8,,,
2020-06-28 19:01:05,KaBuM! e-Sports,Split 2,1,9858,17,8,,,
2020-06-28 19:01:05,Prodigy Esports,Split 2,0,9992,8,17,,,
2020-06-28 19:01:05,Prodigy Esports,Split 2,0,8541,8,17,,,
2020-06-28 19:01:05,Prodigy Esports,Split 2,0,10476,8,17,,,
2020-06-28 19:01:05,Prodigy Esports,Split 2,0,12086,8,17,,,
2020-06-28 19:01:05,Prodigy Esports,Split 2,0,6595,8,17,,,
2020-06-28 19:01:05,KaBuM! e-Sports,Split 2,1,55549,17,8,9.0,4.0,1.0
2020-06-28 19:01:05,Prodigy Esports,Split 2,0,47690,8,17,4.0,0.0,0.0
2020-07-04 15:23:08,KaBuM! e-Sports,Split 2,1,17760,23,15,,,
2020-07-04 15:23:08,KaBuM! e-Sports,Split 2,1,14335,23,15,,,
2020-07-04 15:23:08,KaBuM! e-Sports,Split 2,1,16562,23,15,,,
2020-07-04 15:23:08,KaBuM! e-Sports,Split 2,1,21198,23,15,,,
2020-07-04 15:23:08,KaBuM! e-Sports,Split 2,1,10065,23,15,,,
2020-07-04 15:23:08,Vivo Keyd,Split 2,0,15917,15,23,,,
2020-07-04 15:23:08,Vivo Keyd,Split 2,0,11463,15,23,,,
2020-07-04 15:23:08,Vivo Keyd,Split 2,0,16315,15,23,,,
2020-07-04 15:23:08,Vivo Keyd,Split 2,0,16049,15,23,,,
2020-07-04 15:23:08,Vivo Keyd,Split 2,0,8923,15,23,,,
2020-07-04 15:23:08,KaBuM! e-Sports,Split 2,1,79920,23,15,11.0,4.0,2.0
2020-07-04 15:23:08,Vivo Keyd,Split 2,0,68667,15,23,2.0,2.0,0.0
2020-07-04 17:12:51,paiN Gaming,Split 2,1,10542,18,4,,,
2020-07-04 17:12:51,paiN Gaming,Split 2,1,8850,18,4,,,
2020-07-04 17:12:51,paiN Gaming,Split 2,1,10488,18,4,,,
2020-07-04 17:12:51,paiN Gaming,Split 2,1,11650,18,4,,,
2020-07-04 17:12:51,paiN Gaming,Split 2,1,6573,18,4,,,
2020-07-04 17:12:51,Santos e-Sports,Split 2,0,8182,4,18,,,
2020-07-04 17:12:51,Santos e-Sports,Split 2,0,7127,4,18,,,
2020-07-04 17:12:51,Santos e-Sports,Split 2,0,8864,4,18,,,
2020-07-04 17:12:51,Santos e-Sports,Split 2,0,8070,4,18,,,
2020-07-04 17:12:51,Santos e-Sports,Split 2,0,5076,4,18,,,
2020-07-04 17:12:51,paiN Gaming,Split 2,1,48103,18,4,9.0,3.0,0.0
2020-07-04 17:12:51,Santos e-Sports,Split 2,0,37319,4,18,2.0,0.0,0.0
2020-07-04 17:58:00,INTZ,Split 2,1,15227,13,4,,,
2020-07-04 17:58:00,INTZ,Split 2,1,11163,13,4,,,
2020-07-04 17:58:00,INTZ,Split 2,1,14115,13,4,,,
2020-07-04 17:58:00,INTZ,Split 2,1,13158,13,4,,,
2020-07-04 17:58:00,INTZ,Split 2,1,8165,13,4,,,
2020-07-04 17:58:00,Flamengo Esports,Split 2,0,11143,4,13,,,
2020-07-04 17:58:00,Flamengo Esports,Split 2,0,9381,4,13,,,
2020-07-04 17:58:00,Flamengo Esports,Split 2,0,10414,4,13,,,
2020-07-04 17:58:00,Flamengo Esports,Split 2,0,13826,4,13,,,
2020-07-04 17:58:00,Flamengo Esports,Split 2,0,7135,4,13,,,
2020-07-04 17:58:00,INTZ,Split 2,1,61828,13,4,11.0,2.0,2.0
2020-07-04 17:58:00,Flamengo Esports,Split 2,0,51899,4,13,3.0,2.0,0.0
2020-07-04 19:05:33,Prodigy Esports,Split 2,1,11983,14,3,,,
2020-07-04 19:05:33,Prodigy Esports,Split 2,1,8635,14,3,,,
2020-07-04 19:05:33,Prodigy Esports,Split 2,1,11315,14,3,,,
2020-07-04 19:05:33,Prodigy Esports,Split 2,1,6558,14,3,,,
2020-07-04 19:05:33,Prodigy Esports,Split 2,1,8557,14,3,,,
2020-07-04 19:05:33,FURIA Esports,Split 2,0,7241,3,14,,,
2020-07-04 19:05:33,FURIA Esports,Split 2,0,7642,3,14,,,
2020-07-04 19:05:33,FURIA Esports,Split 2,0,10630,3,14,,,
2020-07-04 19:05:33,FURIA Esports,Split 2,0,10276,3,14,,,
2020-07-04 19:05:33,FURIA Esports,Split 2,0,5570,3,14,,,
2020-07-04 19:05:33,Prodigy Esports,Split 2,1,47048,14,3,10.0,2.0,0.0
2020-07-04 19:05:33,FURIA Esports,Split 2,0,41359,3,14,2.0,1.0,0.0
2020-07-05 15:44:01,Santos e-Sports,Split 2,1,12332,17,12,,,
2020-07-05 15:44:01,Santos e-Sports,Split 2,1,10848,17,12,,,
2020-07-05 15:44:01,Santos e-Sports,Split 2,1,13657,17,12,,,
2020-07-05 15:44:01,Santos e-Sports,Split 2,1,9674,17,12,,,
2020-07-05 15:44:01,Santos e-Sports,Split 2,1,14135,17,12,,,
2020-07-05 15:44:01,KaBuM! e-Sports,Split 2,0,12061,12,17,,,
2020-07-05 15:44:01,KaBuM! e-Sports,Split 2,0,9422,12,17,,,
2020-07-05 15:44:01,KaBuM! e-Sports,Split 2,0,11670,12,17,,,
2020-07-05 15:44:01,KaBuM! e-Sports,Split 2,0,11220,12,17,,,
2020-07-05 15:44:01,KaBuM! e-Sports,Split 2,0,7407,12,17,,,
2020-07-05 15:44:01,Santos e-Sports,Split 2,1,60646,17,12,10.0,2.0,1.0
2020-07-05 15:44:01,KaBuM! e-Sports,Split 2,0,51780,12,17,1.0,3.0,0.0
2020-07-05 16:59:50,FURIA Esports,Split 2,1,13239,25,16,,,
2020-07-05 16:59:50,FURIA Esports,Split 2,1,12653,25,16,,,
2020-07-05 16:59:50,FURIA Esports,Split 2,1,13985,25,16,,,
2020-07-05 16:59:50,FURIA Esports,Split 2,1,14129,25,16,,,
2020-07-05 16:59:50,FURIA Esports,Split 2,1,7041,25,16,,,
2020-07-05 16:59:50,Flamengo Esports,Split 2,0,8992,16,25,,,
2020-07-05 16:59:50,Flamengo Esports,Split 2,0,9258,16,25,,,
2020-07-05 16:59:50,Flamengo Esports,Split 2,0,12384,16,25,,,
2020-07-05 16:59:50,Flamengo Esports,Split 2,0,13089,16,25,,,
2020-07-05 16:59:50,Flamengo Esports,Split 2,0,7065,16,25,,,
2020-07-05 16:59:50,FURIA Esports,Split 2,1,61047,25,16,9.0,1.0,1.0
2020-07-05 16:59:50,Flamengo Esports,Split 2,0,50788,16,25,3.0,3.0,0.0
2020-07-05 18:00:16,Prodigy Esports,Split 2,1,11709,14,1,,,
2020-07-05 18:00:16,Prodigy Esports,Split 2,1,9961,14,1,,,
2020-07-05 18:00:16,Prodigy Esports,Split 2,1,11559,14,1,,,
2020-07-05 18:00:16,Prodigy Esports,Split 2,1,13509,14,1,,,
2020-07-05 18:00:16,Prodigy Esports,Split 2,1,7053,14,1,,,
2020-07-05 18:00:16,Vivo Keyd,Split 2,0,8561,1,14,,,
2020-07-05 18:00:16,Vivo Keyd,Split 2,0,7719,1,14,,,
2020-07-05 18:00:16,Vivo Keyd,Split 2,0,9861,1,14,,,
2020-07-05 18:00:16,Vivo Keyd,Split 2,0,10182,1,14,,,
2020-07-05 18:00:16,Vivo Keyd,Split 2,0,5559,1,14,,,
2020-07-05 18:00:16,Prodigy Esports,Split 2,1,53791,14,1,11.0,2.0,1.0
2020-07-05 18:00:16,Vivo Keyd,Split 2,0,41882,1,14,1.0,2.0,0.0
2020-07-05 18:54:56,paiN Gaming,Split 2,1,10000,22,4,,,
2020-07-05 18:54:56,paiN Gaming,Split 2,1,11377,22,4,,,
2020-07-05 18:54:56,paiN Gaming,Split 2,1,10294,22,4,,,
2020-07-05 18:54:56,paiN Gaming,Split 2,1,13001,22,4,,,
2020-07-05 18:54:56,paiN Gaming,Split 2,1,6567,22,4,,,
2020-07-05 18:54:56,INTZ,Split 2,0,8879,4,23,,,
2020-07-05 18:54:56,INTZ,Split 2,0,7353,4,23,,,
2020-07-05 18:54:56,INTZ,Split 2,0,6820,4,23,,,
2020-07-05 18:54:56,INTZ,Split 2,0,8038,4,23,,,
2020-07-05 18:54:56,INTZ,Split 2,0,5022,4,23,,,
2020-07-05 18:54:56,paiN Gaming,Split 2,1,51239,22,4,9.0,4.0,1.0
2020-07-05 18:54:56,INTZ,Split 2,0,36112,4,23,2.0,0.0,0.0
2020-07-11 15:38:44,Santos e-Sports,Split 2,0,10438,9,24,,,
2020-07-11 15:38:44,Santos e-Sports,Split 2,0,12097,9,24,,,
2020-07-11 15:38:44,Santos e-Sports,Split 2,0,9459,9,24,,,
2020-07-11 15:38:44,Santos e-Sports,Split 2,0,11161,9,24,,,
2020-07-11 15:38:44,Santos e-Sports,Split 2,0,6017,9,24,,,
2020-07-11 15:38:44,INTZ,Split 2,1,12323,24,9,,,
2020-07-11 15:38:44,INTZ,Split 2,1,14373,24,9,,,
2020-07-11 15:38:44,INTZ,Split 2,1,12829,24,9,,,
2020-07-11 15:38:44,INTZ,Split 2,1,13246,24,9,,,
2020-07-11 15:38:44,INTZ,Split 2,1,7574,24,9,,,
2020-07-11 15:38:44,Santos e-Sports,Split 2,0,49172,9,24,2.0,0.0,0.0
2020-07-11 15:38:44,INTZ,Split 2,1,60345,24,9,9.0,4.0,1.0
2020-07-11 16:50:17,Flamengo Esports,Split 2,0,14201,18,26,,,
2020-07-11 16:50:17,Flamengo Esports,Split 2,0,12481,18,26,,,
2020-07-11 16:50:17,Flamengo Esports,Split 2,0,15419,18,26,,,
2020-07-11 16:50:17,Flamengo Esports,Split 2,0,18860,18,26,,,
2020-07-11 16:50:17,Flamengo Esports,Split 2,0,8833,18,26,,,
2020-07-11 16:50:17,Prodigy Esports,Split 2,1,17776,26,18,,,
2020-07-11 16:50:17,Prodigy Esports,Split 2,1,14311,26,18,,,
2020-07-11 16:50:17,Prodigy Esports,Split 2,1,18943,26,18,,,
2020-07-11 16:50:17,Prodigy Esports,Split 2,1,17441,26,18,,,
2020-07-11 16:50:17,Prodigy Esports,Split 2,1,9636,26,18,,,
2020-07-11 16:50:17,Flamengo Esports,Split 2,0,69794,18,26,3.0,2.0,0.0
2020-07-11 16:50:17,Prodigy Esports,Split 2,1,78107,26,18,9.0,4.0,1.0
2020-07-11 18:03:48,KaBuM! e-Sports,Split 2,1,11232,7,1,,,
2020-07-11 18:03:48,KaBuM! e-Sports,Split 2,1,10232,7,1,,,
2020-07-11 18:03:48,KaBuM! e-Sports,Split 2,1,10765,7,1,,,
2020-07-11 18:03:48,KaBuM! e-Sports,Split 2,1,7489,7,1,,,
2020-07-11 18:03:48,KaBuM! e-Sports,Split 2,1,9598,7,1,,,
2020-07-11 18:03:48,FURIA Esports,Split 2,0,8901,1,7,,,
2020-07-11 18:03:48,FURIA Esports,Split 2,0,8377,1,7,,,
2020-07-11 18:03:48,FURIA Esports,Split 2,0,8753,1,7,,,
2020-07-11 18:03:48,FURIA Esports,Split 2,0,8918,1,7,,,
2020-07-11 18:03:48,FURIA Esports,Split 2,0,5136,1,7,,,
2020-07-11 18:03:48,KaBuM! e-Sports,Split 2,1,49316,7,1,11.0,3.0,1.0
2020-07-11 18:03:48,FURIA Esports,Split 2,0,40085,1,7,2.0,1.0,0.0
2020-07-11 18:56:35,Vivo Keyd,Split 2,1,11139,17,17,,,
2020-07-11 18:56:35,Vivo Keyd,Split 2,1,14427,17,17,,,
2020-07-11 18:56:35,Vivo Keyd,Split 2,1,17000,17,17,,,
2020-07-11 18:56:35,Vivo Keyd,Split 2,1,17590,17,17,,,
2020-07-11 18:56:35,Vivo Keyd,Split 2,1,10067,17,17,,,
2020-07-11 18:56:35,paiN Gaming,Split 2,0,15540,17,17,,,
2020-07-11 18:56:35,paiN Gaming,Split 2,0,11579,17,17,,,
2020-07-11 18:56:35,paiN Gaming,Split 2,0,15555,17,17,,,
2020-07-11 18:56:35,paiN Gaming,Split 2,0,19594,17,17,,,
2020-07-11 18:56:35,paiN Gaming,Split 2,0,8992,17,17,,,
2020-07-11 18:56:35,Vivo Keyd,Split 2,1,70223,17,17,8.0,4.0,1.0
2020-07-11 18:56:35,paiN Gaming,Split 2,0,71260,17,17,8.0,2.0,1.0
2020-07-12 15:35:16,Prodigy Esports,Split 2,1,14099,18,10,,,
2020-07-12 15:35:16,Prodigy Esports,Split 2,1,13641,18,10,,,
2020-07-12 15:35:16,Prodigy Esports,Split 2,1,13127,18,10,,,
2020-07-12 15:35:16,Prodigy Esports,Split 2,1,12679,18,10,,,
2020-07-12 15:35:16,Prodigy Esports,Split 2,1,7135,18,10,,,
2020-07-12 15:35:16,INTZ,Split 2,0,10581,10,18,,,
2020-07-12 15:35:16,INTZ,Split 2,0,10673,10,18,,,
2020-07-12 15:35:16,INTZ,Split 2,0,11398,10,18,,,
2020-07-12 15:35:16,INTZ,Split 2,0,12639,10,18,,,
2020-07-12 15:35:16,INTZ,Split 2,0,7425,10,18,,,
2020-07-12 15:35:16,Prodigy Esports,Split 2,1,60681,18,10,11.0,3.0,0.0
2020-07-12 15:35:16,INTZ,Split 2,0,52716,10,18,1.0,2.0,0.0
2020-07-12 16:52:30,paiN Gaming,Split 2,0,7412,1,21,,,
2020-07-12 16:52:30,paiN Gaming,Split 2,0,6837,1,21,,,
2020-07-12 16:52:30,paiN Gaming,Split 2,0,8809,1,21,,,
2020-07-12 16:52:30,paiN Gaming,Split 2,0,10567,1,21,,,
2020-07-12 16:52:30,paiN Gaming,Split 2,0,5481,1,21,,,
2020-07-12 16:52:30,KaBuM! e-Sports,Split 2,1,10023,21,1,,,
2020-07-12 16:52:30,KaBuM! e-Sports,Split 2,1,9193,21,1,,,
2020-07-12 16:52:30,KaBuM! e-Sports,Split 2,1,12598,21,1,,,
2020-07-12 16:52:30,KaBuM! e-Sports,Split 2,1,13455,21,1,,,
2020-07-12 16:52:30,KaBuM! e-Sports,Split 2,1,7109,21,1,,,
2020-07-12 16:52:30,paiN Gaming,Split 2,0,39106,1,21,2.0,2.0,0.0
2020-07-12 16:52:30,KaBuM! e-Sports,Split 2,1,52378,21,1,11.0,2.0,1.0
2020-07-12 17:49:07,Vivo Keyd,Split 2,0,10482,14,24,,,
2020-07-12 17:49:07,Vivo Keyd,Split 2,0,13625,14,24,,,
2020-07-12 17:49:07,Vivo Keyd,Split 2,0,14067,14,24,,,
2020-07-12 17:49:07,Vivo Keyd,Split 2,0,12376,14,24,,,
2020-07-12 17:49:07,Vivo Keyd,Split 2,0,7940,14,24,,,
2020-07-12 17:49:07,Flamengo Esports,Split 2,1,12064,24,14,,,
2020-07-12 17:49:07,Flamengo Esports,Split 2,1,12827,24,14,,,
2020-07-12 17:49:07,Flamengo Esports,Split 2,1,15687,24,14,,,
2020-07-12 17:49:07,Flamengo Esports,Split 2,1,16741,24,14,,,
2020-07-12 17:49:07,Flamengo Esports,Split 2,1,8972,24,14,,,
2020-07-12 17:49:07,Vivo Keyd,Split 2,0,58490,14,24,5.0,2.0,0.0
2020-07-12 17:49:07,Flamengo Esports,Split 2,1,66291,24,14,9.0,4.0,1.0
2020-07-12 18:52:39,FURIA Esports,Split 2,1,14337,27,7,,,
2020-07-12 18:52:39,FURIA Esports,Split 2,1,10812,27,7,,,
2020-07-12 18:52:39,FURIA Esports,Split 2,1,16398,27,7,,,
2020-07-12 18:52:39,FURIA Esports,Split 2,1,17395,27,7,,,
2020-07-12 18:52:39,FURIA Esports,Split 2,1,8732,27,7,,,
2020-07-12 18:52:39,Santos e-Sports,Split 2,0,11357,7,27,,,
2020-07-12 18:52:39,Santos e-Sports,Split 2,0,8747,7,27,,,
2020-07-12 18:52:39,Santos e-Sports,Split 2,0,12968,7,27,,,
2020-07-12 18:52:39,Santos e-Sports,Split 2,0,6496,7,27,,,
2020-07-12 18:52:39,Santos e-Sports,Split 2,0,11848,7,27,,,
2020-07-12 18:52:39,FURIA Esports,Split 2,1,67674,27,7,11.0,3.0,2.0
2020-07-12 18:52:39,Santos e-Sports,Split 2,0,51416,7,27,2.0,2.0,0.0
2020-07-18 15:23:35,FURIA Esports,Split 2,0,8689,3,21,,,
2020-07-18 15:23:35,FURIA Esports,Split 2,0,7542,3,21,,,
2020-07-18 15:23:35,FURIA Esports,Split 2,0,9598,3,21,,,
2020-07-18 15:23:35,FURIA Esports,Split 2,0,9246,3,21,,,
2020-07-18 15:23:35,FURIA Esports,Split 2,0,5421,3,21,,,
2020-07-18 15:23:35,paiN Gaming,Split 2,1,12692,21,3,,,
2020-07-18 15:23:35,paiN Gaming,Split 2,1,11482,21,3,,,
2020-07-18 15:23:35,paiN Gaming,Split 2,1,12094,21,3,,,
2020-07-18 15:23:35,paiN Gaming,Split 2,1,12135,21,3,,,
2020-07-18 15:23:35,paiN Gaming,Split 2,1,7347,21,3,,,
2020-07-18 15:23:35,FURIA Esports,Split 2,0,40496,3,21,3.0,1.0,0.0
2020-07-18 15:23:35,paiN Gaming,Split 2,1,55750,21,3,10.0,3.0,1.0
2020-07-18 16:54:53,INTZ,Split 2,0,10926,13,14,,,
2020-07-18 16:54:53,INTZ,Split 2,0,11753,13,14,,,
2020-07-18 16:54:53,INTZ,Split 2,0,12869,13,14,,,
2020-07-18 16:54:53,INTZ,Split 2,0,9911,13,14,,,
2020-07-18 16:54:53,INTZ,Split 2,0,7130,13,14,,,
2020-07-18 16:54:53,Vivo Keyd,Split 2,1,11870,14,13,,,
2020-07-18 16:54:53,Vivo Keyd,Split 2,1,10799,14,13,,,
2020-07-18 16:54:53,Vivo Keyd,Split 2,1,10113,14,13,,,
2020-07-18 16:54:53,Vivo Keyd,Split 2,1,15038,14,13,,,
2020-07-18 16:54:53,Vivo Keyd,Split 2,1,7095,14,13,,,
2020-07-18 16:54:53,INTZ,Split 2,0,52589,13,14,3.0,0.0,0.0
2020-07-18 16:54:53,Vivo Keyd,Split 2,1,54915,14,13,8.0,4.0,0.0
2020-07-18 17:58:11,Santos e-Sports,Split 2,0,12055,11,20,,,
2020-07-18 17:58:11,Santos e-Sports,Split 2,0,10787,11,20,,,
2020-07-18 17:58:11,Santos e-Sports,Split 2,0,13901,11,20,,,
2020-07-18 17:58:11,Santos e-Sports,Split 2,0,15068,11,20,,,
2020-07-18 17:58:11,Santos e-Sports,Split 2,0,8903,11,20,,,
2020-07-18 17:58:11,Prodigy Esports,Split 2,1,13952,20,11,,,
2020-07-18 17:58:11,Prodigy Esports,Split 2,1,12437,20,11,,,
2020-07-18 17:58:11,Prodigy Esports,Split 2,1,13344,20,11,,,
2020-07-18 17:58:11,Prodigy Esports,Split 2,1,20929,20,11,,,
2020-07-18 17:58:11,Prodigy Esports,Split 2,1,9488,20,11,,,
2020-07-18 17:58:11,Santos e-Sports,Split 2,0,60714,11,20,2.0,3.0,1.0
2020-07-18 17:58:11,Prodigy Esports,Split 2,1,70150,20,11,11.0,3.0,1.0
2020-07-18 19:08:28,Flamengo Esports,Split 2,1,15551,17,24,,,
2020-07-18 19:08:28,Flamengo Esports,Split 2,1,19790,17,24,,,
2020-07-18 19:08:28,Flamengo Esports,Split 2,1,15746,17,24,,,
2020-07-18 19:08:28,Flamengo Esports,Split 2,1,24539,17,24,,,
2020-07-18 19:08:28,Flamengo Esports,Split 2,1,12372,17,24,,,
2020-07-18 19:08:28,KaBuM! e-Sports,Split 2,0,17660,24,17,,,
2020-07-18 19:08:28,KaBuM! e-Sports,Split 2,0,14892,24,17,,,
2020-07-18 19:08:28,KaBuM! e-Sports,Split 2,0,22710,24,17,,,
2020-07-18 19:08:28,KaBuM! e-Sports,Split 2,0,23637,24,17,,,
2020-07-18 19:08:28,KaBuM! e-Sports,Split 2,0,10412,24,17,,,
2020-07-18 19:08:28,Flamengo Esports,Split 2,1,87998,17,24,10.0,4.0,1.0
2020-07-18 19:08:28,KaBuM! e-Sports,Split 2,0,89311,24,17,7.0,4.0,1.0
2020-07-19 14:56:18,Vivo Keyd,Split 2,0,13277,15,23,,,
2020-07-19 14:56:18,Vivo Keyd,Split 2,0,11814,15,23,,,
2020-07-19 14:56:18,Vivo Keyd,Split 2,0,14306,15,23,,,
2020-07-19 14:56:18,Vivo Keyd,Split 2,0,16032,15,23,,,
2020-07-19 14:56:18,Vivo Keyd,Split 2,0,7848,15,23,,,
2020-07-19 14:56:18,FURIA Esports,Split 2,1,14949,23,15,,,
2020-07-19 14:56:18,FURIA Esports,Split 2,1,10548,23,15,,,
2020-07-19 14:56:18,FURIA Esports,Split 2,1,13102,23,15,,,
2020-07-19 14:56:18,FURIA Esports,Split 2,1,16945,23,15,,,
2020-07-19 14:56:18,FURIA Esports,Split 2,1,9304,23,15,,,
2020-07-19 14:56:18,Vivo Keyd,Split 2,0,63277,15,23,7.0,2.0,0.0
2020-07-19 14:56:18,FURIA Esports,Split 2,1,64848,23,15,8.0,3.0,2.0
2020-07-19 17:18:01,KaBuM! e-Sports,Split 2,0,11153,14,13,,,
2020-07-19 17:18:01,KaBuM! e-Sports,Split 2,0,10714,14,13,,,
2020-07-19 17:18:01,KaBuM! e-Sports,Split 2,0,13924,14,13,,,
2020-07-19 17:18:01,KaBuM! e-Sports,Split 2,0,14293,14,13,,,
2020-07-19 17:18:01,KaBuM! e-Sports,Split 2,0,7428,14,13,,,
2020-07-19 17:18:01,INTZ,Split 2,1,13039,13,14,,,
2020-07-19 17:18:01,INTZ,Split 2,1,9996,13,14,,,
2020-07-19 17:18:01,INTZ,Split 2,1,17338,13,14,,,
2020-07-19 17:18:01,INTZ,Split 2,1,14179,13,14,,,
2020-07-19 17:18:01,INTZ,Split 2,1,7703,13,14,,,
2020-07-19 17:18:01,KaBuM! e-Sports,Split 2,0,57512,14,13,4.0,3.0,0.0
2020-07-19 17:18:01,INTZ,Split 2,1,62255,13,14,7.0,3.0,1.0
2020-07-19 18:10:17,Santos e-Sports,Split 2,0,15174,13,18,,,
2020-07-19 18:10:17,Santos e-Sports,Split 2,0,10918,13,18,,,
2020-07-19 18:10:17,Santos e-Sports,Split 2,0,11208,13,18,,,
2020-07-19 18:10:17,Santos e-Sports,Split 2,0,13565,13,18,,,
2020-07-19 18:10:17,Santos e-Sports,Split 2,0,8145,13,18,,,
2020-07-19 18:10:17,Flamengo Esports,Split 2,1,14166,18,13,,,
2020-07-19 18:10:17,Flamengo Esports,Split 2,1,12670,18,13,,,
2020-07-19 18:10:17,Flamengo Esports,Split 2,1,12353,18,13,,,
2020-07-19 18:10:17,Flamengo Esports,Split 2,1,17430,18,13,,,
2020-07-19 18:10:17,Flamengo Esports,Split 2,1,8699,18,13,,,
2020-07-19 18:10:17,Santos e-Sports,Split 2,0,59010,13,18,3.0,1.0,0.0
2020-07-19 18:10:17,Flamengo Esports,Split 2,1,65318,18,13,8.0,4.0,2.0
2020-07-19 19:11:14,Prodigy Esports,Split 2,1,16006,13,16,,,
2020-07-19 19:11:14,Prodigy Esports,Split 2,1,13618,13,16,,,
2020-07-19 19:11:14,Prodigy Esports,Split 2,1,13975,13,16,,,
2020-07-19 19:11:14,Prodigy Esports,Split 2,1,14349,13,16,,,
2020-07-19 19:11:14,Prodigy Esports,Split 2,1,8886,13,16,,,
2020-07-19 19:11:14,paiN Gaming,Split 2,0,13989,16,13,,,
2020-07-19 19:11:14,paiN Gaming,Split 2,0,11039,16,13,,,
2020-07-19 19:11:14,paiN Gaming,Split 2,0,14089,16,13,,,
2020-07-19 19:11:14,paiN Gaming,Split 2,0,14640,16,13,,,
2020-07-19 19:11:14,paiN Gaming,Split 2,0,7590,16,13,,,
2020-07-19 19:11:14,Prodigy Esports,Split 2,1,66834,13,16,11.0,1.0,2.0
2020-07-19 19:11:14,paiN Gaming,Split 2,0,61347,16,13,2.0,4.0,0.0
2020-07-25 15:18:50,Vivo Keyd,Split 2,0,9271,5,18,,,
2020-07-25 15:18:50,Vivo Keyd,Split 2,0,8144,5,18,,,
2020-07-25 15:18:50,Vivo Keyd,Split 2,0,9619,5,18,,,
2020-07-25 15:18:50,Vivo Keyd,Split 2,0,10149,5,18,,,
2020-07-25 15:18:50,Vivo Keyd,Split 2,0,5894,5,18,,,
2020-07-25 15:18:50,Santos e-Sports,Split 2,1,12412,18,5,,,
2020-07-25 15:18:50,Santos e-Sports,Split 2,1,10312,18,5,,,
2020-07-25 15:18:50,Santos e-Sports,Split 2,1,13157,18,5,,,
2020-07-25 15:18:50,Santos e-Sports,Split 2,1,10818,18,5,,,
2020-07-25 15:18:50,Santos e-Sports,Split 2,1,6854,18,5,,,
2020-07-25 15:18:50,Vivo Keyd,Split 2,0,43077,5,18,2.0,0.0,0.0
2020-07-25 15:18:50,Santos e-Sports,Split 2,1,53553,18,5,9.0,4.0,1.0
2020-07-25 16:59:23,INTZ,Split 2,1,10037,21,9,,,
2020-07-25 16:59:23,INTZ,Split 2,1,9832,21,9,,,
2020-07-25 16:59:23,INTZ,Split 2,1,10859,21,9,,,
2020-07-25 16:59:23,INTZ,Split 2,1,14654,21,9,,,
2020-07-25 16:59:23,INTZ,Split 2,1,8271,21,9,,,
2020-07-25 16:59:23,FURIA Esports,Split 2,0,12043,9,21,,,
2020-07-25 16:59:23,FURIA Esports,Split 2,0,9194,9,21,,,
2020-07-25 16:59:23,FURIA Esports,Split 2,0,10717,9,21,,,
2020-07-25 16:59:23,FURIA Esports,Split 2,0,9422,9,21,,,
2020-07-25 16:59:23,FURIA Esports,Split 2,0,5782,9,21,,,
2020-07-25 16:59:23,INTZ,Split 2,1,53653,21,9,9.0,3.0,1.0
2020-07-25 16:59:23,FURIA Esports,Split 2,0,47158,9,21,4.0,1.0,0.0
2020-07-25 17:53:21,Flamengo Esports,Split 2,0,9436,6,16,,,
2020-07-25 17:53:21,Flamengo Esports,Split 2,0,9083,6,16,,,
2020-07-25 17:53:21,Flamengo Esports,Split 2,0,9900,6,16,,,
2020-07-25 17:53:21,Flamengo Esports,Split 2,0,11269,6,16,,,
2020-07-25 17:53:21,Flamengo Esports,Split 2,0,6760,6,16,,,
2020-07-25 17:53:21,paiN Gaming,Split 2,1,14911,16,6,,,
2020-07-25 17:53:21,paiN Gaming,Split 2,1,11694,16,6,,,
2020-07-25 17:53:21,paiN Gaming,Split 2,1,12934,16,6,,,
2020-07-25 17:53:21,paiN Gaming,Split 2,1,12868,16,6,,,
2020-07-25 17:53:21,paiN Gaming,Split 2,1,8843,16,6,,,
2020-07-25 17:53:21,Flamengo Esports,Split 2,0,46448,6,16,1.0,0.0,0.0
2020-07-25 17:53:21,paiN Gaming,Split 2,1,61250,16,6,9.0,5.0,1.0
2020-07-25 19:00:35,KaBuM! e-Sports,Split 2,1,15762,20,17,,,
2020-07-25 19:00:35,KaBuM! e-Sports,Split 2,1,14809,20,17,,,
2020-07-25 19:00:35,KaBuM! e-Sports,Split 2,1,21784,20,17,,,
2020-07-25 19:00:35,KaBuM! e-Sports,Split 2,1,20106,20,17,,,
2020-07-25 19:00:35,KaBuM! e-Sports,Split 2,1,10395,20,17,,,
2020-07-25 19:00:35,Prodigy Esports,Split 2,0,16893,17,20,,,
2020-07-25 19:00:35,Prodigy Esports,Split 2,0,12070,17,20,,,
2020-07-25 19:00:35,Prodigy Esports,Split 2,0,16661,17,20,,,
2020-07-25 19:00:35,Prodigy Esports,Split 2,0,19620,17,20,,,
2020-07-25 19:00:35,Prodigy Esports,Split 2,0,9677,17,20,,,
2020-07-25 19:00:35,KaBuM! e-Sports,Split 2,1,82856,20,17,11.0,4.0,2.0
2020-07-25 19:00:35,Prodigy Esports,Split 2,0,74921,17,20,8.0,2.0,1.0
2020-07-26 15:18:19,paiN Gaming,Split 2,0,8236,7,18,,,
2020-07-26 15:18:19,paiN Gaming,Split 2,0,6971,7,18,,,
