date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
2018-06-30 21:11:36,Shrimp,Flamengo Esports,jng,0,2,7,8483,128.0,3.5
2018-06-30 21:11:36,Goku,Flamengo Esports,mid,1,2,2,9221,234.0,1.5
2018-06-30 21:11:36,brTT,Flamengo Esports,bot,4,3,0,11049,271.0,1.33
2018-06-30 21:11:36,esA,Flamengo Esports,sup,1,2,3,6443,65.0,2.0
2018-06-30 21:11:36,,ProGaming Esports,team,11,7,32,52010,,6.14
2018-06-30 21:11:36,,Flamengo Esports,team,7,11,16,45313,,2.09
2018-07-01 16:10:03,Lep,RED Canids,top,7,1,2,18864,408.0,9.0
2018-07-01 16:10:03,Chaser,RED Canids,jng,0,5,10,9217,57.0,2.0
2018-07-01 16:10:03,Sky,RED Canids,mid,3,5,5,18095,469.0,1.6
2018-07-01 16:10:03,Sacy,RED Canids,bot,2,2,5,15735,387.0,3.5
2018-07-01 16:10:03,Loop,RED Canids,sup,1,7,8,10400,23.0,1.29
2018-07-01 16:10:03,Fitz,Ilha da Macacada Gaming,top,4,2,5,18491,408.0,4.5
2018-07-01 16:10:03,CarioK,Ilha da Macacada Gaming,jng,2,3,9,15067,259.0,3.67
2018-07-01 16:10:03,Anyyy,Ilha da Macacada Gaming,mid,4,2,8,16832,369.0,6.0
2018-07-01 16:10:03,Damage,Ilha da Macacada Gaming,bot,3,2,10,16364,315.0,6.5
2018-07-01 16:10:03,Cabu,Ilha da Macacada Gaming,sup,7,4,12,13480,32.0,4.75
2018-07-01 16:10:03,,RED Canids,team,13,20,30,72311,,2.15
2018-07-01 16:10:03,,Ilha da Macacada Gaming,team,20,13,44,80234,,4.92
2018-07-01 17:09:31,Fitz,Ilha da Macacada Gaming,top,4,5,9,17710,345.0,2.6
2018-07-01 17:09:31,CarioK,Ilha da Macacada Gaming,jng,1,6,11,14535,240.0,2.0
2018-07-01 17:09:31,Anyyy,Ilha da Macacada Gaming,mid,3,3,7,18849,442.0,3.33
2018-07-01 17:09:31,Sarkis,Ilha da Macacada Gaming,bot,4,4,7,16024,323.0,2.75
2018-07-01 17:09:31,Cabu,Ilha da Macacada Gaming,sup,3,4,10,11001,26.0,3.25
2018-07-01 17:09:31,Lep,RED Canids,top,4,3,6,19392,468.0,3.33
2018-07-01 17:09:31,Chaser,RED Canids,jng,1,1,18,14564,215.0,19.0
2018-07-01 17:09:31,Sky,RED Canids,mid,12,2,7,22515,445.0,9.5
2018-07-01 17:09:31,Sacy,RED Canids,bot,5,2,11,18960,404.0,8.0
2018-07-01 17:09:31,Loop,RED Canids,sup,0,7,12,10439,85.0,1.71
2018-07-01 17:09:31,,Ilha da Macacada Gaming,team,15,22,44,78119,,2.68
2018-07-01 17:09:31,,RED Canids,team,22,15,54,85870,,5.07
2018-07-01 18:18:09,Lep,RED Canids,top,4,0,2,12387,256.0,inf
2018-07-01 18:18:09,Chaser,RED Canids,jng,0,0,8,6913,39.0,inf
2018-07-01 18:18:09,Sky,RED Canids,mid,3,0,2,13566,335.0,inf
2018-07-01 18:18:09,Sacy,RED Canids,bot,1,1,4,9266,192.0,5.0
2018-07-01 18:18:09,Loop,RED Canids,sup,1,0,5,6901,56.0,inf
2018-07-01 18:18:09,Fitz,Ilha da Macacada Gaming,top,0,3,0,7739,211.0,0.0
2018-07-01 18:18:09,CarioK,Ilha da Macacada Gaming,jng,0,3,0,6470,120.0,0.0
2018-07-01 18:18:09,Anyyy,Ilha da Macacada Gaming,mid,0,0,0,8299,236.0,
2018-07-01 18:18:09,Damage,Ilha da Macacada Gaming,bot,0,1,1,7988,215.0,1.0
2018-07-01 18:18:09,Cabu,Ilha da Macacada Gaming,sup,1,2,0,4974,16.0,0.5
2018-07-01 18:18:09,,RED Canids,team,9,1,21,49033,,30.0
2018-07-01 18:18:09,,Ilha da Macacada Gaming,team,1,9,1,35470,,0.22
2018-07-01 19:13:00,Robo,CNB e-Sports Club,top,5,1,4,12320,261.0,9.0
2018-07-01 19:13:00,Yampi,CNB e-Sports Club,jng,1,0,10,6175,31.0,inf
2018-07-01 19:13:00,Rakin,CNB e-Sports Club,mid,3,1,5,8152,171.0,8.0
2018-07-01 19:13:00,Brucer,CNB e-Sports Club,bot,3,0,8,8998,168.0,inf
2018-07-01 19:13:00,Baiano,CNB e-Sports Club,sup,1,1,8,6065,18.0,9.0
2018-07-01 19:13:00,Tay,INTZ,top,2,2,1,6542,151.0,1.5
2018-07-01 19:13:00,Shini,INTZ,jng,0,2,3,4104,38.0,1.5
2018-07-01 19:13:00,Envy,INTZ,mid,1,3,0,7952,225.0,0.33
2018-07-01 19:13:00,Absolut,INTZ,bot,0,2,3,6109,158.0,1.5
2018-07-01 19:13:00,RedBert,INTZ,sup,0,4,3,3901,26.0,0.75
2018-07-01 19:13:00,,CNB e-Sports Club,team,13,3,35,41710,,16.0
2018-07-01 19:13:00,,INTZ,team,3,13,10,28608,,1.0
2018-07-01 20:01:16,Tay,INTZ,top,0,2,1,6555,174.0,0.5
2018-07-01 20:01:16,Shini,INTZ,jng,1,2,1,4958,46.0,1.0
2018-07-01 20:01:16,Envy,INTZ,mid,0,0,2,7164,192.0,inf
2018-07-01 20:01:16,Absolut,INTZ,bot,1,3,1,9504,270.0,0.67
2018-07-01 20:01:16,RedBert,INTZ,sup,0,1,2,4761,21.0,2.0
2018-07-01 20:01:16,Robo,CNB e-Sports Club,top,6,0,1,12309,223.0,inf
2018-07-01 20:01:16,Turtle,CNB e-Sports Club,jng,0,0,4,7649,120.0,inf
2018-07-01 20:01:16,Rakin,CNB e-Sports Club,mid,2,1,2,9107,195.0,4.0
2018-07-01 20:01:16,Brucer,CNB e-Sports Club,bot,0,1,5,9295,199.0,5.0
2018-07-01 20:01:16,Baiano,CNB e-Sports Club,sup,0,0,4,6321,49.0,inf
2018-07-01 20:01:16,,INTZ,team,2,8,7,32942,,1.12
2018-07-01 20:01:16,,CNB e-Sports Club,team,8,2,16,44681,,12.0
2018-07-21 15:54:04,Jisu,Flamengo Esports,top,4,0,6,15284,369.0,inf
2018-07-21 15:54:04,Shrimp,Flamengo Esports,jng,6,2,5,14873,301.0,5.5
2018-07-21 15:54:04,Goku,Flamengo Esports,mid,0,2,13,8219,17.0,6.5
2018-07-21 15:54:04,brTT,Flamengo Esports,bot,2,0,10,16427,399.0,inf
2018-07-21 15:54:04,esA,Flamengo Esports,sup,1,0,12,9616,81.0,inf
2018-07-21 15:54:04,Robo,CNB e-Sports Club,top,2,2,2,10389,245.0,2.0
2018-07-21 15:54:04,Yampi,CNB e-Sports Club,jng,2,2,0,9558,163.0,1.0
2018-07-21 15:54:04,Rakin,CNB e-Sports Club,mid,0,0,2,11813,336.0,inf
2018-07-21 15:54:04,Brucer,CNB e-Sports Club,bot,0,4,2,10958,251.0,0.5
2018-07-21 15:54:04,Baiano,CNB e-Sports Club,sup,0,5,2,6741,38.0,0.4
2018-07-21 15:54:04,,Flamengo Esports,team,13,4,46,64419,,14.75
2018-07-21 15:54:04,,CNB e-Sports Club,team,4,13,8,49459,,0.92
2018-07-21 17:02:20,Robo,CNB e-Sports Club,top,9,3,2,12751,186.0,3.67
2018-07-21 17:02:20,Turtle,CNB e-Sports Club,jng,4,4,9,9096,99.0,3.25
2018-07-21 17:02:20,Rakin,CNB e-Sports Club,mid,1,0,7,9321,210.0,inf
2018-07-21 17:02:20,Brucer,CNB e-Sports Club,bot,1,2,9,9730,196.0,5.0
2018-07-21 17:02:20,Baiano,CNB e-Sports Club,sup,0,1,10,6475,59.0,10.0
2018-07-21 17:02:20,Jisu,Flamengo Esports,top,1,5,5,7549,168.0,1.2
2018-07-21 17:02:20,Shrimp,Flamengo Esports,jng,4,3,3,9991,219.0,2.33
2018-07-21 17:02:20,Goku,Flamengo Esports,mid,0,1,6,5481,25.0,6.0
2018-07-21 17:02:20,brTT,Flamengo Esports,bot,4,3,1,11006,265.0,1.67
2018-07-21 17:02:20,esA,Flamengo Esports,sup,1,3,6,5921,12.0,2.33
2018-07-21 17:02:20,,CNB e-Sports Club,team,15,10,37,47373,,5.2
2018-07-21 17:02:20,,Flamengo Esports,team,10,15,21,39948,,2.07
2018-07-21 17:52:20,Robo,CNB e-Sports Club,top,1,6,6,12872,264.0,1.17
2018-07-21 17:52:20,Turtle,CNB e-Sports Club,jng,4,4,3,10910,170.0,1.75
2018-07-21 17:52:20,Rakin,CNB e-Sports Club,mid,2,4,6,12038,258.0,2.0
2018-07-21 17:52:20,Brucer,CNB e-Sports Club,bot,3,5,3,13428,306.0,1.2
2018-07-21 17:52:20,Baiano,CNB e-Sports Club,sup,1,2,6,8590,89.0,3.5
2018-07-21 17:52:20,Jisu,Flamengo Esports,top,4,4,10,12601,228.0,3.5
2018-07-21 17:52:20,Shrimp,Flamengo Esports,jng,4,5,11,14225,312.0,3.0
2018-07-21 17:52:20,Goku,Flamengo Esports,mid,3,0,17,10087,34.0,inf
2018-07-21 17:52:20,brTT,Flamengo Esports,bot,10,1,7,17832,342.0,17.0
2018-07-21 17:52:20,esA,Flamengo Esports,sup,0,1,17,10079,44.0,17.0
2018-07-21 17:52:20,,CNB e-Sports Club,team,11,21,24,57838,,1.67
2018-07-21 17:52:20,,Flamengo Esports,team,21,11,62,64824,,7.55
2018-07-21 18:49:23,Zantins,KaBuM! e-Sports,top,2,0,7,9732,184.0,inf
2018-07-21 18:49:23,Ranger,KaBuM! e-Sports,jng,5,1,6,9314,130.0,11.0
2018-07-21 18:49:23,dyNquedo,KaBuM! e-Sports,mid,5,0,8,11063,216.0,inf
2018-07-21 18:49:23,TitaN,KaBuM! e-Sports,bot,1,0,10,9393,190.0,inf
2018-07-21 18:49:23,Riyev,KaBuM! e-Sports,sup,1,0,10,6449,44.0,inf
2018-07-21 18:49:23,Fitz,Ilha da Macacada Gaming,top,0,3,0,7569,201.0,0.0
2018-07-21 18:49:23,CarioK,Ilha da Macacada Gaming,jng,1,5,0,6296,100.0,0.2
2018-07-21 18:49:23,Anyyy,Ilha da Macacada Gaming,mid,0,3,0,7359,209.0,0.0
2018-07-21 18:49:23,Damage,Ilha da Macacada Gaming,bot,0,2,0,7687,200.0,0.0
2018-07-21 18:49:23,Cabu,Ilha da Macacada Gaming,sup,0,1,1,4543,37.0,1.0
2018-07-21 18:49:23,,KaBuM! e-Sports,team,14,1,41,45951,,55.0
2018-07-21 18:49:23,,Ilha da Macacada Gaming,team,1,14,1,33454,,0.14
2018-07-21 20:00:23,Fitz,Ilha da Macacada Gaming,top,1,4,2,10174,233.0,0.75
2018-07-21 20:00:23,CarioK,Ilha da Macacada Gaming,jng,2,2,1,9302,153.0,1.5
2018-07-21 20:00:23,Anyyy,Ilha da Macacada Gaming,mid,0,2,1,10123,267.0,0.5
2018-07-21 20:00:23,Sarkis,Ilha da Macacada Gaming,bot,1,3,1,11464,305.0,0.67
2018-07-21 20:00:23,Cabu,Ilha da Macacada Gaming,sup,1,1,4,7279,68.0,5.0
2018-07-21 20:00:23,Zantins,KaBuM! e-Sports,top,3,3,1,12578,277.0,1.33
2018-07-21 20:00:23,Ranger,KaBuM! e-Sports,jng,2,1,9,11035,160.0,11.0
2018-07-21 20:00:23,dyNquedo,KaBuM! e-Sports,mid,4,0,5,14397,342.0,inf
2018-07-21 20:00:23,TitaN,KaBuM! e-Sports,bot,3,1,7,13582,302.0,10.0
2018-07-21 20:00:23,Riyev,KaBuM! e-Sports,sup,0,0,9,8405,64.0,inf
2018-07-21 20:00:23,,Ilha da Macacada Gaming,team,5,12,9,48342,,1.17
2018-07-21 20:00:23,,KaBuM! e-Sports,team,12,5,31,59997,,8.6
2018-07-22 16:03:59,Tay,INTZ,top,7,1,8,17746,337.0,15.0
2018-07-22 16:03:59,Shini,INTZ,jng,1,3,12,13776,209.0,4.33
2018-07-22 16:03:59,Envy,INTZ,mid,5,1,9,16994,334.0,14.0
2018-07-22 16:03:59,Mills,INTZ,bot,6,3,9,17182,341.0,5.0
2018-07-22 16:03:59,RedBert,INTZ,sup,1,0,8,10968,97.0,inf
2018-07-22 16:03:59,SkyBart,ProGaming Esports,top,1,6,2,17133,391.0,0.5
2018-07-22 16:03:59,Minerva,ProGaming Esports,jng,2,4,3,13217,213.0,1.25
2018-07-22 16:03:59,Lynkez,ProGaming Esports,mid,2,4,6,16441,368.0,2.0
2018-07-22 16:03:59,Luskka,ProGaming Esports,bot,2,2,3,17952,422.0,2.5
2018-07-22 16:03:59,Professor,ProGaming Esports,sup,1,4,7,9603,78.0,2.0
2018-07-22 16:03:59,,INTZ,team,20,8,46,76666,,8.25
2018-07-22 16:03:59,,ProGaming Esports,team,8,20,21,74346,,1.45
2018-07-22 17:35:01,SkyBart,ProGaming Esports,top,3,2,2,22958,529.0,2.5
2018-07-22 17:35:01,Minerva,ProGaming Esports,jng,0,2,9,15535,257.0,4.5
2018-07-22 17:35:01,Edger,ProGaming Esports,mid,5,3,5,17794,348.0,3.33
2018-07-22 17:35:01,Luskka,ProGaming Esports,bot,2,1,6,22806,524.0,8.0
2018-07-22 17:35:01,Professor,ProGaming Esports,sup,3,4,5,11824,84.0,2.0
2018-07-22 17:35:01,Tay,INTZ,top,0,2,5,16282,366.0,2.5
2018-07-22 17:35:01,Shini,INTZ,jng,3,2,7,15893,248.0,5.0
2018-07-22 17:35:01,Envy,INTZ,mid,8,2,3,21955,453.0,5.5
2018-07-22 17:35:01,Mills,INTZ,bot,1,1,3,17064,433.0,4.0
2018-07-22 17:35:01,RedBert,INTZ,sup,0,6,7,10606,71.0,1.17
2018-07-22 17:35:01,,ProGaming Esports,team,13,12,27,90917,,3.33
2018-07-22 17:35:01,,INTZ,team,12,13,25,81800,,2.85
2018-07-22 18:35:52,Tay,INTZ,top,11,2,3,17622,328.0,7.0
2018-07-22 18:35:52,Shini,INTZ,jng,2,1,10,11564,195.0,12.0
2018-07-22 18:35:52,Envy,INTZ,mid,3,3,11,12486,251.0,4.67
2018-07-22 18:35:52,Mills,INTZ,bot,0,4,13,11053,228.0,3.25
2018-07-22 18:35:52,RedBert,INTZ,sup,0,0,12,8350,73.0,inf
2018-07-22 18:35:52,SkyBart,ProGaming Esports,top,2,2,5,12128,296.0,3.5
2018-07-22 18:35:52,Minerva,ProGaming Esports,jng,3,4,5,9974,159.0,2.0
2018-07-22 18:35:52,Edger,ProGaming Esports,mid,4,4,1,12531,291.0,1.25
2018-07-22 18:35:52,Luskka,ProGaming Esports,bot,1,2,4,12008,294.0,2.5
2018-07-22 18:35:52,Professor,ProGaming Esports,sup,0,4,5,6894,63.0,1.25
2018-07-22 18:35:52,,INTZ,team,16,10,49,61075,,6.5
2018-07-22 18:35:52,,ProGaming Esports,team,10,16,20,53535,,1.88
2018-07-22 19:33:21,Lep,RED Canids,top,1,2,6,11033,238.0,3.5
2018-07-22 19:33:21,Chaser,RED Canids,jng,6,2,4,11617,171.0,5.0
2018-07-22 19:33:21,Sky,RED Canids,mid,3,0,4,12641,290.0,inf
2018-07-22 19:33:21,Sacy,RED Canids,bot,3,0,5,12688,252.0,inf
2018-07-22 19:33:21,Loop,RED Canids,sup,0,0,8,7681,60.0,inf
2018-07-22 19:33:21,Yang,Vivo Keyd,top,1,3,1,8543,198.0,0.67
2018-07-22 19:33:21,Revolta,Vivo Keyd,jng,3,5,1,9214,131.0,0.8
2018-07-22 19:33:21,tockers,Vivo Keyd,mid,0,3,1,9213,247.0,0.33
2018-07-22 19:33:21,micaO,Vivo Keyd,bot,0,1,2,10207,279.0,2.0
2018-07-22 19:33:21,Jockster,Vivo Keyd,sup,0,1,3,6403,14.0,3.0
2018-07-22 19:33:21,,RED Canids,team,13,4,27,55660,,10.0
2018-07-22 19:33:21,,Vivo Keyd,team,4,13,8,43580,,0.92
2018-07-22 20:32:10,Yang,Vivo Keyd,top,4,5,2,12741,257.0,1.2
2018-07-22 20:32:10,Revolta,Vivo Keyd,jng,0,5,4,9103,144.0,0.8
2018-07-22 20:32:10,tockers,Vivo Keyd,mid,5,7,2,14074,309.0,1.0
2018-07-22 20:32:10,micaO,Vivo Keyd,bot,0,5,8,13369,348.0,1.6
2018-07-22 20:32:10,Jockster,Vivo Keyd,sup,2,6,3,7435,14.0,0.83
2018-07-22 20:32:10,Lep,RED Canids,top,6,4,5,14104,264.0,2.75
2018-07-22 20:32:10,Chaser,RED Canids,jng,6,2,15,13915,180.0,10.5
2018-07-22 20:32:10,Sky,RED Canids,mid,8,2,13,16959,321.0,10.5
2018-07-22 20:32:10,Sacy,RED Canids,bot,5,1,14,14345,246.0,19.0
2018-07-22 20:32:10,Loop,RED Canids,sup,3,2,13,10108,73.0,8.0
2018-07-22 20:32:10,,Vivo Keyd,team,11,28,19,56722,,1.07
2018-07-22 20:32:10,,RED Canids,team,28,11,60,69431,,8.0
2018-07-28 16:00:56,SkyBart,ProGaming Esports,top,0,2,1,18657,473.0,0.5
2018-07-28 16:00:56,Minerva,ProGaming Esports,jng,2,4,3,14955,275.0,1.25
2018-07-28 16:00:56,Edger,ProGaming Esports,mid,4,3,1,17209,362.0,1.67
2018-07-28 16:00:56,Luskka,ProGaming Esports,bot,0,2,1,16534,397.0,0.5
2018-07-28 16:00:56,Professor,ProGaming Esports,sup,0,4,3,9654,68.0,0.75
2018-07-28 16:00:56,Fitz,Ilha da Macacada Gaming,top,5,2,4,17528,374.0,4.5
2018-07-28 16:00:56,CarioK,Ilha da Macacada Gaming,jng,1,0,9,12596,191.0,inf
2018-07-28 16:00:56,Anyyy,Ilha da Macacada Gaming,mid,9,0,4,21878,527.0,inf
2018-07-28 16:00:56,Sarkis,Ilha da Macacada Gaming,bot,0,1,6,15145,374.0,6.0
2018-07-28 16:00:56,Cabu,Ilha da Macacada Gaming,sup,0,3,9,10131,85.0,3.0
2018-07-28 16:00:56,,ProGaming Esports,team,6,15,9,77009,,1.0
2018-07-28 16:00:56,,Ilha da Macacada Gaming,team,15,6,32,77278,,7.83
2018-07-28 17:19:53,Fitz,Ilha da Macacada Gaming,top,1,0,0,9581,250.0,inf
2018-07-28 17:19:53,CarioK,Ilha da Macacada Gaming,jng,0,4,2,6706,121.0,0.5
2018-07-28 17:19:53,Anyyy,Ilha da Macacada Gaming,mid,1,1,3,9669,248.0,4.0
2018-07-28 17:19:53,Sarkis,Ilha da Macacada Gaming,bot,2,5,3,6923,127.0,1.0
2018-07-28 17:19:53,Cabu,Ilha da Macacada Gaming,sup,1,4,4,5612,16.0,1.25
2018-07-28 17:19:53,SkyBart,ProGaming Esports,top,0,0,3,9786,195.0,inf
2018-07-28 17:19:53,Minerva,ProGaming Esports,jng,2,1,7,10136,134.0,9.0
2018-07-28 17:19:53,Edger,ProGaming Esports,mid,8,1,3,12391,227.0,11.0
2018-07-28 17:19:53,Luskka,ProGaming Esports,bot,3,1,11,11253,208.0,14.0
2018-07-28 17:19:53,Professor,ProGaming Esports,sup,1,2,8,6900,39.0,4.5
2018-07-28 17:19:53,,Ilha da Macacada Gaming,team,5,14,12,38491,,1.21
2018-07-28 17:19:53,,ProGaming Esports,team,14,5,32,50466,,9.2
2018-07-28 18:12:16,Fitz,Ilha da Macacada Gaming,top,5,1,6,13946,327.0,11.0
2018-07-28 18:12:16,CarioK,Ilha da Macacada Gaming,jng,2,1,8,10363,156.0,10.0
2018-07-28 18:12:16,Anyyy,Ilha da Macacada Gaming,mid,4,1,6,13042,296.0,10.0
2018-07-28 18:12:16,Sarkis,Ilha da Macacada Gaming,bot,1,1,7,11469,258.0,8.0
2018-07-28 18:12:16,Cabu,Ilha da Macacada Gaming,sup,0,4,6,6773,48.0,1.5
2018-07-28 18:12:16,SkyBart,ProGaming Esports,top,0,2,7,11108,285.0,3.5
2018-07-28 18:12:16,Minerva,ProGaming Esports,jng,3,1,5,10437,172.0,8.0
2018-07-28 18:12:16,Edger,ProGaming Esports,mid,5,3,1,12159,268.0,2.0
2018-07-28 18:12:16,Luskka,ProGaming Esports,bot,0,3,6,11549,312.0,2.0
2018-07-28 18:12:16,Professor,ProGaming Esports,sup,0,3,8,6333,40.0,2.67
2018-07-28 18:12:16,,Ilha da Macacada Gaming,team,12,8,33,55593,,5.62
2018-07-28 18:12:16,,ProGaming Esports,team,8,12,27,51586,,2.92
2018-07-28 19:06:18,Yang,Vivo Keyd,top,0,0,3,10674,267.0,inf
2018-07-28 19:06:18,Revolta,Vivo Keyd,jng,4,3,6,11124,171.0,3.33
2018-07-28 19:06:18,tockers,Vivo Keyd,mid,2,3,7,12504,312.0,3.0
2018-07-28 19:06:18,micaO,Vivo Keyd,bot,5,3,4,13442,296.0,3.0
2018-07-28 19:06:18,Jockster,Vivo Keyd,sup,1,6,8,8163,69.0,1.5
2018-07-28 19:06:18,Jisu,Flamengo Esports,top,1,2,9,13985,339.0,5.0
2018-07-28 19:06:18,Shrimp,Flamengo Esports,jng,2,3,12,11791,172.0,4.67
2018-07-28 19:06:18,Goku,Flamengo Esports,mid,8,0,5,14081,267.0,inf
2018-07-28 19:06:18,brTT,Flamengo Esports,bot,2,2,8,14025,320.0,5.0
2018-07-28 19:06:18,esA,Flamengo Esports,sup,2,5,8,9064,26.0,2.0
2018-07-28 19:06:18,,Vivo Keyd,team,12,15,28,55907,,2.67
2018-07-28 19:06:18,,Flamengo Esports,team,15,12,42,62946,,4.75
2018-07-28 20:21:51,Jisu,Flamengo Esports,top,2,5,6,13041,275.0,1.6
2018-07-28 20:21:51,Shrimp,Flamengo Esports,jng,1,3,11,12846,203.0,4.0
2018-07-28 20:21:51,Goku,Flamengo Esports,mid,3,3,6,12635,262.0,3.0
2018-07-28 20:21:51,brTT,Flamengo Esports,bot,8,2,2,17372,364.0,5.0
2018-07-28 20:21:51,esA,Flamengo Esports,sup,0,2,9,8939,22.0,4.5
2018-07-28 20:21:51,Yang,Vivo Keyd,top,4,2,4,15051,326.0,4.0
2018-07-28 20:21:51,Revolta,Vivo Keyd,jng,3,3,10,11330,162.0,4.33
2018-07-28 20:21:51,tockers,Vivo Keyd,mid,2,3,7,12454,277.0,3.0
2018-07-28 20:21:51,micaO,Vivo Keyd,bot,5,1,6,15796,349.0,11.0
2018-07-28 20:21:51,Jockster,Vivo Keyd,sup,1,5,6,8376,71.0,1.4
2018-07-28 20:21:51,,Flamengo Esports,team,14,15,34,64833,,3.2
2018-07-28 20:21:51,,Vivo Keyd,team,15,14,33,63007,,3.43
2018-07-29 16:00:12,Tay,INTZ,top,4,0,2,13591,287.0,inf
2018-07-29 16:00:12,Shini,INTZ,jng,0,0,5,10334,157.0,inf
2018-07-29 16:00:12,Envy,INTZ,mid,1,0,4,11742,270.0,inf
2018-07-29 16:00:12,Mills,INTZ,bot,2,1,1,12291,258.0,3.0
2018-07-29 16:00:12,RedBert,INTZ,sup,1,0,4,8427,60.0,inf
2018-07-29 16:00:12,Lep,RED Canids,top,0,4,0,9125,238.0,0.0
2018-07-29 16:00:12,Chaser,RED Canids,jng,0,0,0,7823,147.0,
2018-07-29 16:00:12,Sky,RED Canids,mid,1,2,0,9827,251.0,0.5
2018-07-29 16:00:12,Sacy,RED Canids,bot,0,1,0,9920,272.0,0.0
2018-07-29 16:00:12,Loop,RED Canids,sup,0,1,0,6150,61.0,0.0
2018-07-29 16:00:12,,INTZ,team,8,1,16,56385,,24.0
2018-07-29 16:00:12,,RED Canids,team,1,8,0,42845,,0.12
2018-07-29 17:04:54,Lep,RED Canids,top,1,1,4,14263,337.0,5.0
2018-07-29 17:04:54,Chaser,RED Canids,jng,2,1,4,11565,169.0,6.0
2018-07-29 17:04:54,Sky,RED Canids,mid,5,2,1,15125,321.0,3.0
2018-07-29 17:04:54,Sacy,RED Canids,bot,3,1,3,15058,340.0,6.0
2018-07-29 17:04:54,Loop,RED Canids,sup,0,1,6,9215,83.0,6.0
2018-07-29 17:04:54,Tay,INTZ,top,0,3,2,10573,261.0,0.67
2018-07-29 17:04:54,Shini,INTZ,jng,0,3,6,10146,174.0,2.0
2018-07-29 17:04:54,Envy,INTZ,mid,3,1,2,13421,319.0,5.0
2018-07-29 17:04:54,Mills,INTZ,bot,2,2,3,12791,326.0,2.5
2018-07-29 17:04:54,RedBert,INTZ,sup,1,2,4,8579,75.0,2.5
2018-07-29 17:04:54,,RED Canids,team,11,6,18,65226,,4.83
2018-07-29 17:04:54,,INTZ,team,6,11,17,55510,,2.09
2018-07-29 18:04:05,Tay,INTZ,top,6,2,8,17498,323.0,7.0
2018-07-29 18:04:05,Shini,INTZ,jng,0,6,11,13739,218.0,1.83
2018-07-29 18:04:05,Envy,INTZ,mid,6,1,7,17648,362.0,13.0
2018-07-29 18:04:05,Mills,INTZ,bot,1,2,9,17754,382.0,5.0
2018-07-29 18:04:05,RedBert,INTZ,sup,2,1,8,11972,86.0,10.0
2018-07-29 18:04:05,Lep,RED Canids,top,2,5,4,16958,421.0,1.2
2018-07-29 18:04:05,Chaser,RED Canids,jng,5,3,6,12597,177.0,3.67
2018-07-29 18:04:05,Sky,RED Canids,mid,2,5,3,13639,324.0,1.0
2018-07-29 18:04:05,Sacy,RED Canids,bot,3,1,6,17541,449.0,9.0
2018-07-29 18:04:05,Loop,RED Canids,sup,0,1,6,9155,104.0,6.0
2018-07-29 18:04:05,,INTZ,team,15,12,43,78611,,4.83
2018-07-29 18:04:05,,RED Canids,team,12,15,25,69890,,2.47
2018-07-29 19:08:03,Zantins,KaBuM! e-Sports,top,5,3,6,12831,265.0,3.67
2018-07-29 19:08:03,Ranger,KaBuM! e-Sports,jng,1,5,12,10832,168.0,2.6
2018-07-29 19:08:03,dyNquedo,KaBuM! e-Sports,mid,4,0,12,13681,258.0,inf
2018-07-29 19:08:03,TitaN,KaBuM! e-Sports,bot,11,2,7,15691,272.0,9.0
2018-07-29 19:08:03,Riyev,KaBuM! e-Sports,sup,1,3,17,9526,73.0,6.0
2018-07-29 19:08:03,Robo,CNB e-Sports Club,top,7,7,2,13178,269.0,1.29
2018-07-29 19:08:03,Turtle,CNB e-Sports Club,jng,0,5,8,8439,134.0,1.6
2018-07-29 19:08:03,Rakin,CNB e-Sports Club,mid,3,2,4,12181,282.0,3.5
2018-07-29 19:08:03,Brucer,CNB e-Sports Club,bot,3,4,6,10495,217.0,2.25
2018-07-29 19:08:03,Baiano,CNB e-Sports Club,sup,0,4,6,7203,70.0,1.5
2018-07-29 19:08:03,,KaBuM! e-Sports,team,22,13,54,62561,,5.85
2018-07-29 19:08:03,,CNB e-Sports Club,team,13,22,26,51496,,1.77
2018-07-29 20:12:49,Robo,CNB e-Sports Club,top,3,1,0,8423,191.0,3.0
2018-07-29 20:12:49,Turtle,CNB e-Sports Club,jng,0,7,3,6542,115.0,0.43
2018-07-29 20:12:49,Rakin,CNB e-Sports Club,mid,1,3,3,8028,196.0,1.33
2018-07-29 20:12:49,Brucer,CNB e-Sports Club,bot,2,1,5,8060,144.0,7.0
2018-07-29 20:12:49,Baiano,CNB e-Sports Club,sup,3,3,2,5831,24.0,1.67
2018-07-29 20:12:49,Zantins,KaBuM! e-Sports,top,1,1,2,9901,216.0,3.0
2018-07-29 20:12:49,Ranger,KaBuM! e-Sports,jng,2,0,5,9222,125.0,inf
2018-07-29 20:12:49,dyNquedo,KaBuM! e-Sports,mid,4,1,3,11655,249.0,7.0
2018-07-29 20:12:49,TitaN,KaBuM! e-Sports,bot,6,4,3,12048,215.0,2.25
2018-07-29 20:12:49,Riyev,KaBuM! e-Sports,sup,2,3,8,7900,41.0,3.33
2018-07-29 20:12:49,,CNB e-Sports Club,team,9,15,13,36884,,1.47
2018-07-29 20:12:49,,KaBuM! e-Sports,team,15,9,21,50726,,4.0
2018-08-04 16:04:01,SkyBart,ProGaming Esports,top,2,3,1,13217,332.0,1.0
2018-08-04 16:04:01,Minerva,ProGaming Esports,jng,2,2,2,10758,192.0,2.0
