playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
DudsTheBoy,KaBuM! e-Sports,bot,3,0,8,10939,232.0,inf
Scuro,KaBuM! e-Sports,sup,1,0,11,6180,8.0,inf
Kiari,Liberty,top,0,2,2,7727,181.0,1.0
Disamis,Liberty,jng,0,4,3,7002,139.0,0.75
Krastyel,Liberty,mid,2,7,1,7742,184.0,0.43
Matsukaze,Liberty,bot,1,2,0,8356,212.0,0.5
Cavalo,Liberty,sup,0,5,1,4677,37.0,0.2
,KaBuM! e-Sports,team,20,3,45,50514,,21.67
,Liberty,team,3,20,7,35504,,0.5
Tay,Flamengo Los Grandes,top,4,5,1,8833,163.0,1.0
Ranger,Flamengo Los Grandes,jng,4,5,3,8643,153.0,1.4
Tutsz,Flamengo Los Grandes,mid,2,1,6,9742,252.0,8.0
Flare,Flamengo Los Grandes,bot,2,5,5,9975,190.0,1.4
Wos,Flamengo Los Grandes,sup,0,6,9,5668,28.0,1.5
Guigo,RED Canids,top,6,3,5,12010,194.0,3.67
Aegis,RED Canids,jng,6,1,10,11717,165.0,16.0
Grevthar,RED Canids,mid,3,2,14,10333,201.0,8.5
TitaN,RED Canids,bot,7,1,7,13314,228.0,14.0
Jojo,RED Canids,sup,0,5,13,6227,27.0,2.6
,Flamengo Los Grandes,team,12,22,24,42861,,1.64
,RED Canids,team,22,12,49,53601,,5.92
Hidan,INTZ,top,1,3,3,9508,223.0,1.33
Yampi,INTZ,jng,1,3,5,7083,119.0,2.0
NOsFerus,INTZ,mid,4,2,1,10479,238.0,2.5
micaO,INTZ,bot,0,5,5,8819,203.0,1.0
Jockster,INTZ,sup,1,8,4,5557,27.0,0.62
Parang,KaBuM! e-Sports,top,4,2,10,14503,247.0,7.0
Wiz,KaBuM! e-Sports,jng,8,1,9,11719,163.0,17.0
Hauz,KaBuM! e-Sports,mid,4,1,8,10436,200.0,12.0
DudsTheBoy,KaBuM! e-Sports,bot,5,1,8,13344,264.0,13.0
Scuro,KaBuM! e-Sports,sup,0,2,18,7526,32.0,9.0
,INTZ,team,7,21,18,41446,,1.19
,KaBuM! e-Sports,team,21,7,53,57528,,10.57
Zecas,Rensga eSports,top,2,4,10,10186,176.0,3.0
Erasus,Rensga eSports,jng,2,3,11,11256,188.0,4.33
Evrot,Rensga eSports,mid,2,3,10,13743,281.0,4.0
NinjaKiwi,Rensga eSports,bot,8,3,6,15717,303.0,4.67
Yuki,Rensga eSports,sup,2,2,9,8700,46.0,5.5
Tay,Flamengo Los Grandes,top,1,4,9,14092,295.0,2.5
Ranger,Flamengo Los Grandes,jng,1,4,11,10545,153.0,3.0
Tutsz,Flamengo Los Grandes,mid,8,1,4,16645,318.0,12.0
Flare,Flamengo Los Grandes,bot,5,3,9,13626,275.0,4.67
Wos,Flamengo Los Grandes,sup,0,4,12,7311,37.0,3.0
,Rensga eSports,team,16,15,46,59602,,4.13
,Flamengo Los Grandes,team,15,16,45,62219,,3.75
Wizer,paiN Gaming,top,0,3,2,10313,262.0,0.67
CarioK,paiN Gaming,jng,1,4,2,8581,164.0,0.75
dyNquedo,paiN Gaming,mid,1,3,1,9214,240.0,0.67
Trigo,paiN Gaming,bot,1,3,1,11084,272.0,0.67
Damage,paiN Gaming,sup,1,2,2,6266,39.0,1.5
Kiari,Liberty,top,3,1,4,12270,238.0,7.0
Disamis,Liberty,jng,1,0,10,10531,168.0,inf
Krastyel,Liberty,mid,4,0,7,13063,283.0,inf
Matsukaze,Liberty,bot,6,0,6,13460,235.0,inf
Cavalo,Liberty,sup,1,3,12,7708,29.0,4.33
,paiN Gaming,team,4,15,8,45458,,0.8
,Liberty,team,15,4,39,57032,,13.5
Guigo,RED Canids,top,1,6,5,10878,222.0,1.0
Aegis,RED Canids,jng,1,4,5,9792,194.0,1.5
Grevthar,RED Canids,mid,2,3,3,12211,281.0,1.67
TitaN,RED Canids,bot,4,4,3,14967,290.0,1.75
Jojo,RED Canids,sup,0,3,5,6547,41.0,1.67
Robo,LOUD,top,4,2,7,14228,248.0,5.5
Croc,LOUD,jng,3,3,8,11462,173.0,3.67
tinowns,LOUD,mid,4,1,11,13282,256.0,15.0
Brance,LOUD,bot,9,0,4,15877,270.0,inf
Ceos,LOUD,sup,0,2,13,8332,37.0,6.5
,RED Canids,team,8,20,21,54395,,1.45
,LOUD,team,20,8,43,63181,,7.88
DoRun,Miners,top,1,3,6,12636,286.0,2.33
Hugato,Miners,jng,1,1,4,12014,215.0,5.0
Anyyy,Miners,mid,2,2,4,14899,346.0,3.0
Celo,Miners,bot,4,3,2,17035,274.0,2.0
Sive,Miners,sup,0,8,4,7828,37.0,0.5
fNb,FURIA,top,6,3,3,17360,346.0,3.0
Goot,FURIA,jng,4,1,6,12918,209.0,10.0
Envy,FURIA,mid,2,1,11,14993,327.0,13.0
Netuno,FURIA,bot,4,2,10,18577,455.0,7.0
RedBert,FURIA,sup,1,1,14,9479,40.0,15.0
,Miners,team,8,17,20,64412,,1.65
,FURIA,team,17,8,44,73327,,7.62
Kiari,Liberty,top,1,3,1,10543,227.0,0.67
Disamis,Liberty,jng,3,3,3,9565,171.0,2.0
Krastyel,Liberty,mid,2,2,4,11256,274.0,3.0
Matsukaze,Liberty,bot,0,5,3,8755,196.0,0.6
Cavalo,Liberty,sup,0,4,3,5691,30.0,0.75
Hidan,INTZ,top,4,0,6,12029,253.0,inf
Yampi,INTZ,jng,1,3,7,9090,157.0,2.67
NOsFerus,INTZ,mid,5,1,10,12646,249.0,15.0
micaO,INTZ,bot,5,0,4,12546,256.0,inf
Jockster,INTZ,sup,2,2,13,7807,43.0,7.5
,Liberty,team,6,17,14,45810,,1.18
,INTZ,team,17,6,40,54118,,9.5
Tay,Flamengo Los Grandes,top,2,2,1,11952,293.0,1.5
Ranger,Flamengo Los Grandes,jng,1,5,4,9279,179.0,1.0
Tutsz,Flamengo Los Grandes,mid,0,2,5,11797,300.0,2.5
Flare,Flamengo Los Grandes,bot,3,5,2,12131,278.0,1.0
Wos,Flamengo Los Grandes,sup,0,3,5,6519,32.0,1.67
DoRun,Miners,top,5,0,8,14737,307.0,inf
Hugato,Miners,jng,4,1,9,11594,170.0,13.0
Anyyy,Miners,mid,3,2,12,11520,245.0,7.5
Celo,Miners,bot,4,1,11,13881,290.0,15.0
Sive,Miners,sup,1,2,15,8001,21.0,8.0
,Flamengo Los Grandes,team,6,17,17,51678,,1.35
,Miners,team,17,6,55,59733,,12.0
Robo,LOUD,top,4,2,11,14370,262.0,7.5
Croc,LOUD,jng,5,2,14,11916,161.0,9.5
tinowns,LOUD,mid,11,0,11,15386,265.0,inf
Brance,LOUD,bot,5,0,15,14159,266.0,inf
Ceos,LOUD,sup,0,5,15,7522,37.0,3.0
Zecas,Rensga eSports,top,2,6,7,9344,194.0,1.5
Mewkyo,Rensga eSports,jng,5,5,4,10346,163.0,1.8
Evrot,Rensga eSports,mid,1,4,4,10081,248.0,1.25
NinjaKiwi,Rensga eSports,bot,1,3,6,11570,301.0,2.33
Yuki,Rensga eSports,sup,0,7,6,5980,35.0,0.86
,LOUD,team,25,9,66,63353,,10.11
,Rensga eSports,team,9,25,27,47321,,1.44
fNb,FURIA,top,5,2,6,14457,274.0,5.5
Goot,FURIA,jng,3,2,10,11578,182.0,6.5
Envy,FURIA,mid,8,2,8,14591,259.0,8.0
Netuno,FURIA,bot,3,2,12,12604,259.0,7.5
RedBert,FURIA,sup,0,4,13,7673,42.0,3.25
Wizer,paiN Gaming,top,4,3,4,12353,278.0,2.67
CarioK,paiN Gaming,jng,1,5,6,9210,166.0,1.4
dyNquedo,paiN Gaming,mid,2,2,2,11222,262.0,2.0
Trigo,paiN Gaming,bot,5,4,2,13391,271.0,1.75
Damage,paiN Gaming,sup,0,5,9,6920,40.0,1.8
,FURIA,team,19,12,49,60903,,5.67
,paiN Gaming,team,12,19,23,53096,,1.84
Parang,KaBuM! e-Sports,top,3,8,7,13123,249.0,1.25
Wiz,KaBuM! e-Sports,jng,1,8,8,10321,152.0,1.12
Hauz,KaBuM! e-Sports,mid,6,6,6,16382,332.0,2.0
DudsTheBoy,KaBuM! e-Sports,bot,3,5,3,16741,405.0,1.2
Scuro,KaBuM! e-Sports,sup,0,6,7,7952,46.0,1.17
Boal,RED Canids,top,4,3,9,16387,308.0,4.33
Aegis,RED Canids,jng,4,4,9,14574,231.0,3.25
Grevthar,RED Canids,mid,12,1,10,17694,313.0,22.0
TitaN,RED Canids,bot,11,2,10,20418,374.0,10.5
Jojo,RED Canids,sup,2,3,17,9635,36.0,6.33
,KaBuM! e-Sports,team,13,33,31,64519,,1.33
,RED Canids,team,33,13,55,78708,,6.77
fNb,FURIA,top,4,5,4,19537,376.0,1.6
Goot,FURIA,jng,6,2,6,15208,220.0,6.0
Envy,FURIA,mid,2,7,7,14636,306.0,1.29
Netuno,FURIA,bot,3,5,3,18716,390.0,1.2
RedBert,FURIA,sup,2,6,8,9408,43.0,1.67
Tay,Flamengo Los Grandes,top,1,2,11,14182,260.0,6.0
Ranger,Flamengo Los Grandes,jng,9,3,8,16045,226.0,5.67
Tutsz,Flamengo Los Grandes,mid,7,5,8,18544,310.0,3.0
Flare,Flamengo Los Grandes,bot,8,1,6,20120,374.0,14.0
Wos,Flamengo Los Grandes,sup,0,6,13,9536,39.0,2.17
,FURIA,team,17,25,28,77505,,1.8
,Flamengo Los Grandes,team,25,17,46,78427,,4.18
Guigo,RED Canids,top,2,0,9,12697,253.0,inf
Aegis,RED Canids,jng,3,2,10,10800,173.0,6.5
Grevthar,RED Canids,mid,5,0,10,12947,257.0,inf
TitaN,RED Canids,bot,5,1,8,13391,281.0,13.0
Jojo,RED Canids,sup,0,3,6,6603,30.0,2.0
Kiari,Liberty,top,0,6,4,10032,221.0,0.67
Disamis,Liberty,jng,1,2,1,8487,152.0,1.0
Krastyel,Liberty,mid,1,3,1,8932,210.0,0.67
Matsukaze,Liberty,bot,3,2,2,9471,56.0,2.5
Cavalo,Liberty,sup,1,2,4,9261,164.0,2.5
,RED Canids,team,15,6,43,56438,,9.67
,Liberty,team,6,15,12,46183,,1.2
Zecas,Rensga eSports,top,0,7,2,7762,158.0,0.29
Erasus,Rensga eSports,jng,1,8,2,8010,133.0,0.38
Evrot,Rensga eSports,mid,2,5,3,8703,189.0,1.0
Vitin,Rensga eSports,bot,3,3,2,11653,224.0,1.67
Mido,Rensga eSports,sup,0,4,1,5357,36.0,0.25
Parang,KaBuM! e-Sports,top,6,2,10,11843,215.0,8.0
Wiz,KaBuM! e-Sports,jng,5,1,16,10327,123.0,21.0
Hauz,KaBuM! e-Sports,mid,11,0,8,12936,211.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,3,0,10,12502,260.0,inf
Scuro,KaBuM! e-Sports,sup,1,3,18,7369,28.0,6.33
,Rensga eSports,team,6,27,10,41485,,0.59
,KaBuM! e-Sports,team,26,6,62,54977,,14.67
DoRun,Miners,top,0,4,4,11194,242.0,1.0
Hugato,Miners,jng,2,3,0,8809,146.0,0.67
Anyyy,Miners,mid,1,2,0,10723,251.0,0.5
Celo,Miners,bot,1,4,3,14668,364.0,1.0
Sive,Miners,sup,1,1,3,6823,10.0,4.0
Robo,LOUD,top,4,2,5,15215,280.0,4.5
Croc,LOUD,jng,1,1,8,12959,207.0,9.0
tinowns,LOUD,mid,2,1,6,13281,276.0,8.0
Brance,LOUD,bot,7,1,1,16542,340.0,8.0
Ceos,LOUD,sup,0,0,8,7589,31.0,inf
,Miners,team,5,14,10,52217,,1.07
,LOUD,team,14,5,28,65586,,8.4
Wizer,paiN Gaming,top,7,1,4,12025,210.0,11.0
CarioK,paiN Gaming,jng,4,1,10,9506,141.0,14.0
dyNquedo,paiN Gaming,mid,1,1,13,10004,208.0,14.0
Trigo,paiN Gaming,bot,9,2,8,13961,219.0,8.5
Damage,paiN Gaming,sup,1,4,15,7553,37.0,4.0
Hidan,INTZ,top,2,4,4,8720,192.0,1.5
Yampi,INTZ,jng,1,6,6,7662,117.0,1.17
NOsFerus,INTZ,mid,3,3,3,9228,207.0,2.0
micaO,INTZ,bot,1,4,6,8900,178.0,1.75
Jockster,INTZ,sup,1,5,7,5784,30.0,1.6
,paiN Gaming,team,22,9,50,53049,,8.0
,INTZ,team,8,22,26,40294,,1.55
Parang,KaBuM! e-Sports,top,4,0,8,12488,257.0,inf
Wiz,KaBuM! e-Sports,jng,8,1,5,12453,188.0,13.0
Hauz,KaBuM! e-Sports,mid,2,1,12,11890,243.0,14.0
DudsTheBoy,KaBuM! e-Sports,bot,6,0,5,14615,283.0,inf
Scuro,KaBuM! e-Sports,sup,1,0,18,8017,16.0,inf
DoRun,Miners,top,0,5,0,8387,190.0,0.0
Hugato,Miners,jng,0,4,1,7414,143.0,0.25
Anyyy,Miners,mid,0,4,0,9228,243.0,0.0
Celo,Miners,bot,0,5,2,10914,269.0,0.4
Sive,Miners,sup,2,3,0,6168,5.0,0.67
,KaBuM! e-Sports,team,21,2,48,59463,,34.5
,Miners,team,2,21,3,42111,,0.24
Tay,Flamengo Los Grandes,top,3,1,10,10882,173.0,13.0
Ranger,Flamengo Los Grandes,jng,5,1,14,12221,191.0,19.0
Tutsz,Flamengo Los Grandes,mid,4,0,8,8890,153.0,inf
Flare,Flamengo Los Grandes,bot,8,1,3,12457,225.0,11.0
Wos,Flamengo Los Grandes,sup,0,0,5,5804,33.0,inf
Wizer,paiN Gaming,top,1,8,0,7311,181.0,0.12
CarioK,paiN Gaming,jng,0,6,1,6280,115.0,0.17
dyNquedo,paiN Gaming,mid,1,2,0,8861,206.0,0.5
Trigo,paiN Gaming,bot,1,2,1,8102,181.0,1.0
Damage,paiN Gaming,sup,0,2,0,4869,41.0,0.0
,Flamengo Los Grandes,team,20,3,40,50254,,20.0
,paiN Gaming,team,3,20,2,35423,,0.25
Hidan,INTZ,top,1,9,1,8090,163.0,0.22
Yampi,INTZ,jng,3,6,3,8450,144.0,1.0
NOsFerus,INTZ,mid,1,3,4,8394,201.0,1.67
micaO,INTZ,bot,2,4,3,10117,219.0,1.25
Jockster,INTZ,sup,1,4,5,6022,31.0,1.5
Guigo,RED Canids,top,6,2,9,12662,201.0,7.5
Aegis,RED Canids,jng,3,1,12,10420,165.0,15.0
Grevthar,RED Canids,mid,8,0,7,11819,203.0,inf
TitaN,RED Canids,bot,6,3,9,11754,197.0,5.0
Jojo,RED Canids,sup,2,2,14,7411,34.0,8.0
,INTZ,team,8,26,16,41073,,0.92
,RED Canids,team,25,8,51,54066,,9.5
Kiari,Liberty,top,5,0,7,11312,201.0,inf
Disamis,Liberty,jng,6,0,6,11081,151.0,inf
Krastyel,Liberty,mid,3,0,8,10107,210.0,inf
Matsukaze,Liberty,bot,4,2,10,8408,32.0,7.0
Cavalo,Liberty,sup,2,1,9,7956,136.0,11.0
Zecas,Rensga eSports,top,0,4,1,7796,181.0,0.25
Erasus,Rensga eSports,jng,1,4,2,6246,106.0,0.75
Evrot,Rensga eSports,mid,0,3,2,7948,199.0,0.67
NinjaKiwi,Rensga eSports,bot,2,3,1,9479,189.0,1.0
Mido,Rensga eSports,sup,0,6,3,4724,29.0,0.5
,Liberty,team,20,3,40,48864,,20.0
,Rensga eSports,team,3,20,9,36193,,0.6
Robo,LOUD,top,3,2,3,12045,251.0,3.0
Croc,LOUD,jng,2,3,12,10036,162.0,4.67
tinowns,LOUD,mid,8,0,6,13037,242.0,inf
Brance,LOUD,bot,4,1,11,12218,241.0,15.0
Ceos,LOUD,sup,0,0,16,7456,3.0,inf
fNb,FURIA,top,2,4,2,10678,231.0,1.0
Goot,FURIA,jng,0,5,5,7605,136.0,1.0
Envy,FURIA,mid,2,2,1,9724,236.0,1.5
Netuno,FURIA,bot,2,3,3,11443,263.0,1.67
RedBert,FURIA,sup,0,3,6,5941,20.0,2.0
,LOUD,team,17,6,48,54792,,10.83
,FURIA,team,6,17,17,45391,,1.35
Parang,KaBuM! e-Sports,top,6,0,9,11038,206.0,inf
Wiz,KaBuM! e-Sports,jng,2,1,20,9535,141.0,22.0
Hauz,KaBuM! e-Sports,mid,7,2,10,11852,206.0,8.5
DudsTheBoy,KaBuM! e-Sports,bot,6,2,9,11849,217.0,7.5
Scuro,KaBuM! e-Sports,sup,2,0,20,7383,11.0,inf
DoRun,Miners,top,2,4,3,7787,171.0,1.25
Hugato,Miners,jng,1,5,3,6310,110.0,0.8
Anyyy,Miners,mid,2,4,3,8595,186.0,1.25
Drop,Miners,bot,0,4,3,7402,196.0,0.75
Sive,Miners,sup,0,6,4,4766,33.0,0.67
,KaBuM! e-Sports,team,23,5,68,51657,,18.2
,Miners,team,5,23,16,34860,,0.91
DoRun,Miners,top,1,5,1,7108,141.0,0.4
Hugato,Miners,jng,0,4,3,6647,114.0,0.75
Anyyy,Miners,mid,2,4,0,9606,253.0,0.5
Celo,Miners,bot,0,4,1,8205,208.0,0.25
Sive,Miners,sup,0,8,1,5074,17.0,0.12
Parang,KaBuM! e-Sports,top,3,3,12,11819,211.0,5.0
Wiz,KaBuM! e-Sports,jng,4,0,15,10759,163.0,inf
Hauz,KaBuM! e-Sports,mid,8,0,13,13337,253.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,9,0,8,15447,224.0,inf
Scuro,KaBuM! e-Sports,sup,1,0,17,7228,16.0,inf
,Miners,team,3,25,6,36640,,0.36
,KaBuM! e-Sports,team,25,3,65,58590,,30.0
Parang,KaBuM! e-Sports,top,9,0,5,13002,219.0,inf
Wiz,KaBuM! e-Sports,jng,4,0,8,10317,124.0,inf
Hauz,KaBuM! e-Sports,mid,1,1,10,9805,212.0,11.0
DudsTheBoy,KaBuM! e-Sports,bot,6,0,8,13031,240.0,inf
Scuro,KaBuM! e-Sports,sup,1,0,16,6943,39.0,inf
DoRun,Miners,top,0,4,0,7730,203.0,0.0
Hugato,Miners,jng,0,7,1,6287,122.0,0.14
Anyyy,Miners,mid,0,2,1,7255,191.0,0.5
Celo,Miners,bot,1,3,0,9068,209.0,0.33
Sive,Miners,sup,0,5,1,4997,12.0,0.2
,KaBuM! e-Sports,team,21,1,47,53098,,68.0
,Miners,team,1,21,3,35337,,0.19
fNb,FURIA,top,2,3,14,14648,282.0,5.33
Goot,FURIA,jng,3,1,9,12550,188.0,12.0
Envy,FURIA,mid,2,1,10,14248,317.0,12.0
Netuno,FURIA,bot,14,0,6,22323,349.0,inf
RedBert,FURIA,sup,1,1,10,8754,44.0,11.0
Wizer,paiN Gaming,top,2,5,2,14725,335.0,0.8
CarioK,paiN Gaming,jng,2,5,4,10769,164.0,1.2
dyNquedo,paiN Gaming,mid,1,3,3,13919,327.0,1.33
Trigo,paiN Gaming,bot,1,4,3,13177,297.0,1.0
Damage,paiN Gaming,sup,0,5,2,7952,48.0,0.4
,FURIA,team,22,6,49,72523,,11.83
,paiN Gaming,team,6,22,14,60542,,0.91
fNb,FURIA,top,2,1,3,11978,245.0,5.0
Goot,FURIA,jng,3,3,4,11203,190.0,2.33
Envy,FURIA,mid,2,5,6,13531,278.0,1.6
Netuno,FURIA,bot,3,1,2,14858,329.0,5.0
RedBert,FURIA,sup,0,1,4,7116,41.0,4.0
Wizer,paiN Gaming,top,1,1,7,13060,289.0,8.0
CarioK,paiN Gaming,jng,3,3,7,11763,201.0,3.33
dyNquedo,paiN Gaming,mid,2,3,6,12066,261.0,2.67
Trigo,paiN Gaming,bot,5,1,1,15902,345.0,6.0
Damage,paiN Gaming,sup,0,2,10,7564,50.0,5.0
,FURIA,team,10,11,19,58686,,2.64
,paiN Gaming,team,11,10,31,60355,,4.2
fNb,FURIA,top,3,5,11,17875,352.0,2.8
Goot,FURIA,jng,5,2,9,14514,232.0,7.0
Envy,FURIA,mid,6,4,8,17126,341.0,3.5
Netuno,FURIA,bot,6,5,4,19409,356.0,2.0
RedBert,FURIA,sup,0,6,17,9347,43.0,2.83
Wizer,paiN Gaming,top,8,4,8,18400,310.0,4.0
CarioK,paiN Gaming,jng,4,5,13,14011,223.0,3.4
dyNquedo,paiN Gaming,mid,6,3,12,17282,329.0,6.0
Trigo,paiN Gaming,bot,4,2,14,18982,407.0,9.0
Damage,paiN Gaming,sup,0,6,19,9576,47.0,3.17
,FURIA,team,20,22,49,78271,,3.14
,paiN Gaming,team,22,20,66,78251,,4.4
fNb,FURIA,top,4,2,1,17207,363.0,2.5
Goot,FURIA,jng,3,4,9,13217,214.0,3.0
Envy,FURIA,mid,5,5,5,14596,260.0,2.0
Netuno,FURIA,bot,1,2,5,15117,361.0,3.0
RedBert,FURIA,sup,0,3,4,8204,44.0,1.33
Wizer,paiN Gaming,top,4,1,7,16966,329.0,11.0
CarioK,paiN Gaming,jng,3,3,12,13736,208.0,5.0
dyNquedo,paiN Gaming,mid,2,3,12,13980,260.0,4.67
Trigo,paiN Gaming,bot,6,2,7,18244,373.0,6.5
Damage,paiN Gaming,sup,1,4,14,9941,61.0,3.75
,FURIA,team,13,16,24,68341,,2.31
,paiN Gaming,team,16,13,52,72867,,5.23
Guigo,RED Canids,top,8,3,13,14456,250.0,7.0
Aegis,RED Canids,jng,4,1,18,12390,191.0,22.0
Grevthar,RED Canids,mid,6,2,11,13128,239.0,8.5
TitaN,RED Canids,bot,6,2,13,16062,347.0,9.5
Jojo,RED Canids,sup,2,0,20,8485,5.0,inf
Robo,LOUD,top,4,9,2,13693,276.0,0.67
Croc,LOUD,jng,1,7,2,9671,177.0,0.43
tinowns,LOUD,mid,0,1,4,11790,279.0,4.0
Brance,LOUD,bot,3,4,2,12077,267.0,1.25
Ceos,LOUD,sup,0,5,5,8145,44.0,1.0
,RED Canids,team,26,8,75,64521,,12.62
,LOUD,team,8,26,15,55376,,0.88
Guigo,RED Canids,top,0,6,1,7343,170.0,0.17
Aegis,RED Canids,jng,1,5,4,7595,136.0,1.0
Grevthar,RED Canids,mid,2,6,2,8748,196.0,0.67
TitaN,RED Canids,bot,2,5,2,10444,222.0,0.8
Jojo,RED Canids,sup,1,3,4,5716,10.0,1.67
Robo,LOUD,top,7,2,8,11874,225.0,7.5
Croc,LOUD,jng,2,1,13,9235,144.0,15.0
tinowns,LOUD,mid,3,0,18,11246,207.0,inf
Brance,LOUD,bot,11,2,8,14611,222.0,9.5
Ceos,LOUD,sup,2,1,17,7973,43.0,19.0
,RED Canids,team,6,25,13,39846,,0.76
,LOUD,team,25,6,64,54939,,14.83
Guigo,RED Canids,top,3,3,6,13282,274.0,3.0
Aegis,RED Canids,jng,5,5,5,11792,184.0,2.0
Grevthar,RED Canids,mid,2,2,3,10347,225.0,2.5
TitaN,RED Canids,bot,0,4,0,11477,316.0,0.0
Jojo,RED Canids,sup,0,3,1,5812,6.0,0.33
Robo,LOUD,top,5,5,9,13241,227.0,2.8
Croc,LOUD,jng,3,4,10,11609,170.0,3.25
tinowns,LOUD,mid,1,1,11,12393,267.0,12.0
Brance,LOUD,bot,8,0,4,17793,324.0,inf
Ceos,LOUD,sup,0,0,14,8090,40.0,inf
,RED Canids,team,10,17,15,52710,,1.47
,LOUD,team,17,10,48,63126,,6.5
Guigo,RED Canids,top,2,4,11,11281,200.0,3.25
Aegis,RED Canids,jng,1,5,11,10507,176.0,2.4
Grevthar,RED Canids,mid,7,2,5,10832,181.0,6.0
TitaN,RED Canids,bot,3,4,6,11778,267.0,2.25
Jojo,RED Canids,sup,1,8,10,6706,39.0,1.38
Robo,LOUD,top,3,4,16,11442,215.0,4.75
Croc,LOUD,jng,8,1,8,12136,148.0,16.0
tinowns,LOUD,mid,6,1,10,14501,291.0,16.0
Brance,LOUD,bot,6,4,9,13102,243.0,3.75
Ceos,LOUD,sup,0,4,20,8017,44.0,5.0
,RED Canids,team,14,23,43,51104,,2.48
,LOUD,team,23,14,63,59198,,6.14
Guigo,RED Canids,top,11,3,19,17658,287.0,10.0
Aegis,RED Canids,jng,6,3,20,15333,237.0,8.67
Grevthar,RED Canids,mid,8,4,14,15502,256.0,5.5
TitaN,RED Canids,bot,10,7,11,21422,375.0,3.0
Jojo,RED Canids,sup,2,5,27,11504,22.0,5.8
Parang,KaBuM! e-Sports,top,0,14,5,11726,230.0,0.36
Wiz,KaBuM! e-Sports,jng,7,5,8,14498,246.0,3.0
Hauz,KaBuM! e-Sports,mid,7,6,10,16269,278.0,2.83
DudsTheBoy,KaBuM! e-Sports,bot,5,8,8,16430,302.0,1.62
Scuro,KaBuM! e-Sports,sup,3,4,12,9447,33.0,3.75
,RED Canids,team,37,22,91,81419,,5.82
,KaBuM! e-Sports,team,22,37,43,68370,,1.76
Parang,KaBuM! e-Sports,top,5,4,12,11402,186.0,4.25
Wiz,KaBuM! e-Sports,jng,13,1,12,15685,198.0,25.0
Hauz,KaBuM! e-Sports,mid,8,4,13,15109,271.0,5.25
DudsTheBoy,KaBuM! e-Sports,bot,5,3,17,12821,218.0,7.33
Scuro,KaBuM! e-Sports,sup,3,0,25,9728,7.0,inf
Guigo,RED Canids,top,1,6,6,11018,236.0,1.17
Aegis,RED Canids,jng,6,7,3,11600,160.0,1.29
Grevthar,RED Canids,mid,3,6,5,9987,209.0,1.33
TitaN,RED Canids,bot,1,10,6,11013,237.0,0.7
Jojo,RED Canids,sup,1,5,6,6403,37.0,1.4
,KaBuM! e-Sports,team,34,12,79,64745,,9.42
,RED Canids,team,12,34,26,50021,,1.12
Guigo,RED Canids,top,9,2,8,14470,227.0,8.5
Aegis,RED Canids,jng,5,1,10,12772,211.0,15.0
Grevthar,RED Canids,mid,7,1,7,13403,269.0,14.0
TitaN,RED Canids,bot,4,0,13,14948,288.0,inf
Jojo,RED Canids,sup,1,1,17,8379,46.0,18.0
Parang,KaBuM! e-Sports,top,2,8,2,10014,187.0,0.5
Wiz,KaBuM! e-Sports,jng,2,4,1,9552,169.0,0.75
Hauz,KaBuM! e-Sports,mid,1,4,1,10613,269.0,0.5
DudsTheBoy,KaBuM! e-Sports,bot,0,6,3,10977,304.0,0.5
Scuro,KaBuM! e-Sports,sup,0,4,4,5899,6.0,1.0
,RED Canids,team,26,5,55,63972,,16.2
,KaBuM! e-Sports,team,5,26,11,47055,,0.62
Parang,KaBuM! e-Sports,top,2,2,4,11112,247.0,3.0
Wiz,KaBuM! e-Sports,jng,3,3,5,11062,189.0,2.67
Hauz,KaBuM! e-Sports,mid,2,3,5,12765,311.0,2.33
DudsTheBoy,KaBuM! e-Sports,bot,4,4,2,13704,279.0,1.5
Scuro,KaBuM! e-Sports,sup,1,3,5,7235,23.0,2.0
Guigo,RED Canids,top,3,4,6,14127,292.0,2.25
Aegis,RED Canids,jng,3,4,6,11527,206.0,2.25
Grevthar,RED Canids,mid,4,2,5,12534,274.0,4.5
TitaN,RED Canids,bot,4,2,6,14936,316.0,5.0
Jojo,RED Canids,sup,1,0,13,8108,13.0,inf
,KaBuM! e-Sports,team,12,15,21,55878,,2.2
,RED Canids,team,15,12,36,61232,,4.25
Robo,LOUD,top,4,6,8,13295,219.0,2.0
Croc,LOUD,jng,2,4,11,12525,190.0,3.25
tinowns,LOUD,mid,7,0,6,16674,341.0,inf
Brance,LOUD,bot,6,2,6,17420,331.0,6.0
Ceos,LOUD,sup,1,4,8,8706,49.0,2.25
Wizer,paiN Gaming,top,1,5,10,10524,207.0,2.2
CarioK,paiN Gaming,jng,2,3,10,10489,184.0,4.0
dyNquedo,paiN Gaming,mid,2,4,6,12921,304.0,2.0
Trigo,paiN Gaming,bot,9,5,6,17201,317.0,3.0
Damage,paiN Gaming,sup,2,3,12,8575,49.0,4.67
,LOUD,team,20,16,39,68620,,3.69
,paiN Gaming,team,16,20,44,59710,,3.0
Wizer,paiN Gaming,top,5,1,8,12968,252.0,13.0
CarioK,paiN Gaming,jng,1,1,13,10707,168.0,14.0
dyNquedo,paiN Gaming,mid,5,1,9,13269,263.0,14.0
