playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
dyNquedo,Prodigy Esports,mid,2,0,10,13307,288.0,inf
Garo,Prodigy Esports,bot,9,0,6,15707,301.0,inf
Wos,Prodigy Esports,sup,0,0,17,8167,43.0,inf
,paiN Gaming,team,5,20,13,50515,,0.9
,Prodigy Esports,team,20,5,50,61160,,14.0
Yupps,INTZ,top,3,4,2,9628,203.0,1.25
Accez,INTZ,jng,1,5,5,7181,117.0,1.2
Hanor,INTZ,mid,2,2,1,9267,223.0,1.5
Mills,INTZ,bot,1,1,3,9121,238.0,4.0
Bounty,INTZ,sup,0,4,4,5111,26.0,1.0
Yang,KaBuM! e-Sports,top,2,3,3,12642,249.0,1.67
Revolta,KaBuM! e-Sports,jng,5,0,8,12088,196.0,inf
Tutsz,KaBuM! e-Sports,mid,4,1,7,11248,225.0,11.0
DudsTheBoy,KaBuM! e-Sports,bot,5,0,7,12547,237.0,inf
Ceos,KaBuM! e-Sports,sup,0,3,9,6575,24.0,3.0
,INTZ,team,7,16,15,40308,,1.38
,KaBuM! e-Sports,team,16,7,34,55100,,7.14
JackPoT,Santos e-Sports,top,10,3,6,13424,184.0,5.33
Hyoga,Santos e-Sports,jng,7,3,10,12486,175.0,5.67
Rainbow,Santos e-Sports,mid,4,3,13,12912,224.0,5.67
Juzo,Santos e-Sports,bot,3,1,10,10501,97.0,13.0
Hawk,Santos e-Sports,sup,1,2,12,8683,95.0,6.5
Boal,Flamengo Esports,top,0,6,7,7866,156.0,1.17
Ranger,Flamengo Esports,jng,4,7,4,9592,128.0,1.14
Goku,Flamengo Esports,mid,0,4,8,11176,249.0,2.0
Bvoy,Flamengo Esports,bot,1,4,7,12145,259.0,2.0
Luci,Flamengo Esports,sup,7,4,5,11348,54.0,3.0
,Santos e-Sports,team,25,12,51,58006,,6.33
,Flamengo Esports,team,12,25,31,52127,,1.72
Robo,paiN Gaming,top,1,4,4,9983,219.0,1.25
CarioK,paiN Gaming,jng,2,6,1,10104,215.0,0.5
tinowns,paiN Gaming,mid,1,1,3,11687,250.0,4.0
brTT,paiN Gaming,bot,1,3,3,11697,278.0,1.33
esA,paiN Gaming,sup,1,6,2,6585,40.0,0.5
fNb,Prodigy Esports,top,6,2,7,14768,250.0,6.5
Yampi,Prodigy Esports,jng,3,2,8,10572,147.0,5.5
dyNquedo,Prodigy Esports,mid,4,1,11,12173,234.0,15.0
Garo,Prodigy Esports,bot,6,1,6,15436,323.0,12.0
Wos,Prodigy Esports,sup,1,0,13,8474,38.0,inf
,paiN Gaming,team,6,20,13,50056,,0.95
,Prodigy Esports,team,20,6,45,61423,,10.83
fNb,Prodigy Esports,top,3,4,4,17024,338.0,1.75
Yampi,Prodigy Esports,jng,3,3,4,12550,219.0,2.33
dyNquedo,Prodigy Esports,mid,3,3,1,15055,325.0,1.33
Garo,Prodigy Esports,bot,1,3,3,16563,413.0,1.33
Wos,Prodigy Esports,sup,0,4,6,8671,46.0,1.5
Robo,paiN Gaming,top,6,5,7,16744,294.0,2.6
CarioK,paiN Gaming,jng,1,2,11,12892,207.0,6.0
tinowns,paiN Gaming,mid,8,0,8,19011,379.0,inf
brTT,paiN Gaming,bot,1,2,11,16913,393.0,6.0
esA,paiN Gaming,sup,1,1,13,10185,59.0,14.0
,Prodigy Esports,team,10,17,18,69863,,1.65
,paiN Gaming,team,17,10,50,75745,,6.7
Robo,paiN Gaming,top,4,2,8,13657,252.0,6.0
CarioK,paiN Gaming,jng,4,3,7,11266,191.0,3.67
tinowns,paiN Gaming,mid,4,0,11,13634,281.0,inf
brTT,paiN Gaming,bot,3,1,11,12990,248.0,14.0
esA,paiN Gaming,sup,2,3,12,8672,17.0,4.67
fNb,Prodigy Esports,top,2,4,1,12511,279.0,0.75
Yampi,Prodigy Esports,jng,1,3,6,9194,177.0,2.33
dyNquedo,Prodigy Esports,mid,2,3,1,11200,259.0,1.0
Garo,Prodigy Esports,bot,4,4,5,12413,274.0,2.25
Wos,Prodigy Esports,sup,0,3,5,6753,40.0,1.67
,paiN Gaming,team,17,9,49,60219,,7.33
,Prodigy Esports,team,9,17,18,52071,,1.59
fNb,Prodigy Esports,top,7,1,2,14275,254.0,9.0
Yampi,Prodigy Esports,jng,3,2,14,11398,163.0,8.5
dyNquedo,Prodigy Esports,mid,8,0,10,15305,273.0,inf
Garo,Prodigy Esports,bot,7,1,13,14569,289.0,20.0
Wos,Prodigy Esports,sup,1,0,17,8156,33.0,inf
Robo,paiN Gaming,top,2,7,1,10452,201.0,0.43
CarioK,paiN Gaming,jng,1,6,3,9047,169.0,0.67
tinowns,paiN Gaming,mid,0,6,1,11232,292.0,0.17
brTT,paiN Gaming,bot,1,4,0,11847,309.0,0.25
esA,paiN Gaming,sup,0,3,4,6713,36.0,1.33
,Prodigy Esports,team,26,4,56,63703,,20.5
,paiN Gaming,team,4,26,9,49291,,0.5
Robo,paiN Gaming,top,1,3,11,9826,186.0,4.0
CarioK,paiN Gaming,jng,3,3,14,12007,210.0,5.67
tinowns,paiN Gaming,mid,11,1,7,14052,221.0,18.0
brTT,paiN Gaming,bot,4,0,14,15591,273.0,inf
esA,paiN Gaming,sup,2,2,15,7917,35.0,8.5
fNb,Prodigy Esports,top,0,3,3,10999,238.0,1.0
Yampi,Prodigy Esports,jng,1,6,4,8711,156.0,0.83
dyNquedo,Prodigy Esports,mid,6,2,2,12988,270.0,4.0
Garo,Prodigy Esports,bot,2,4,4,11816,278.0,1.5
Wos,Prodigy Esports,sup,0,7,7,6492,39.0,1.0
,paiN Gaming,team,21,9,61,59393,,9.11
,Prodigy Esports,team,9,22,20,51006,,1.32
Tay,INTZ,top,1,1,1,13494,268.0,2.0
Shini,INTZ,jng,1,1,3,10823,216.0,4.0
Envy,INTZ,mid,3,0,3,14187,306.0,inf
micaO,INTZ,bot,2,1,1,12700,275.0,3.0
RedBert,INTZ,sup,0,1,2,7598,46.0,2.0
Yang,KaBuM! e-Sports,top,1,0,2,10432,238.0,inf
Revolta,KaBuM! e-Sports,jng,1,1,2,9341,194.0,3.0
Tutsz,KaBuM! e-Sports,mid,0,2,0,11768,310.0,0.0
DudsTheBoy,KaBuM! e-Sports,bot,2,2,0,11952,273.0,1.0
Ceos,KaBuM! e-Sports,sup,0,2,2,6223,33.0,1.0
,INTZ,team,7,4,10,58802,,4.25
,KaBuM! e-Sports,team,4,7,6,49716,,1.43
Yang,KaBuM! e-Sports,top,1,4,8,14293,283.0,2.25
Revolta,KaBuM! e-Sports,jng,3,1,8,12382,175.0,11.0
Tutsz,KaBuM! e-Sports,mid,2,1,7,16489,360.0,9.0
DudsTheBoy,KaBuM! e-Sports,bot,8,4,2,19045,396.0,2.5
Ceos,KaBuM! e-Sports,sup,0,3,8,8646,36.0,2.67
Tay,INTZ,top,4,4,2,16032,335.0,1.5
Shini,INTZ,jng,0,4,5,10739,201.0,1.25
Envy,INTZ,mid,2,2,6,15317,301.0,4.0
micaO,INTZ,bot,3,2,7,17529,411.0,5.0
RedBert,INTZ,sup,4,2,4,9358,51.0,4.0
,KaBuM! e-Sports,team,14,13,33,70855,,3.62
,INTZ,team,13,14,24,68975,,2.64
Tay,INTZ,top,3,7,15,14139,215.0,2.57
Shini,INTZ,jng,4,5,10,13749,213.0,2.8
Envy,INTZ,mid,9,4,7,19984,339.0,4.0
micaO,INTZ,bot,6,2,8,18447,306.0,7.0
RedBert,INTZ,sup,0,4,10,9747,48.0,2.5
Yang,KaBuM! e-Sports,top,8,3,8,20096,330.0,5.33
Revolta,KaBuM! e-Sports,jng,1,4,17,13483,198.0,4.5
Tutsz,KaBuM! e-Sports,mid,6,6,12,15519,253.0,3.0
DudsTheBoy,KaBuM! e-Sports,bot,6,4,10,18361,340.0,4.0
Ceos,KaBuM! e-Sports,sup,1,5,10,9583,37.0,2.2
,INTZ,team,22,22,50,76066,,3.27
,KaBuM! e-Sports,team,22,22,57,77042,,3.59
Yang,KaBuM! e-Sports,top,8,3,9,17672,288.0,5.67
Revolta,KaBuM! e-Sports,jng,2,4,11,11432,186.0,3.25
Tutsz,KaBuM! e-Sports,mid,4,2,15,15675,334.0,9.5
DudsTheBoy,KaBuM! e-Sports,bot,9,2,10,16685,306.0,9.5
Ceos,KaBuM! e-Sports,sup,0,5,7,7981,33.0,1.4
Tay,INTZ,top,0,9,9,10103,208.0,1.0
Shini,INTZ,jng,2,3,12,12437,232.0,4.67
Envy,INTZ,mid,9,3,4,16221,305.0,4.33
micaO,INTZ,bot,5,3,8,14592,290.0,4.33
RedBert,INTZ,sup,0,5,11,8166,46.0,2.2
,KaBuM! e-Sports,team,23,16,52,69445,,4.69
,INTZ,team,16,23,44,61519,,2.61
Yang,KaBuM! e-Sports,top,1,5,5,9073,180.0,1.2
Revolta,KaBuM! e-Sports,jng,2,4,3,8900,150.0,1.25
Tutsz,KaBuM! e-Sports,mid,1,3,2,11417,297.0,1.0
DudsTheBoy,KaBuM! e-Sports,bot,2,4,1,11785,285.0,0.75
Ceos,KaBuM! e-Sports,sup,0,4,1,5862,24.0,0.25
Tay,INTZ,top,6,2,7,14127,233.0,6.5
Shini,INTZ,jng,3,1,8,10433,158.0,11.0
Envy,INTZ,mid,5,0,10,13263,292.0,inf
micaO,INTZ,bot,6,0,7,12031,229.0,inf
RedBert,INTZ,sup,0,3,17,7416,38.0,5.67
,KaBuM! e-Sports,team,6,20,12,47037,,0.9
,INTZ,team,20,6,49,57270,,11.5
Robo,paiN Gaming,top,0,4,5,8675,203.0,1.25
CarioK,paiN Gaming,jng,1,3,5,7985,150.0,2.0
tinowns,paiN Gaming,mid,3,3,2,11102,234.0,1.67
brTT,paiN Gaming,bot,2,4,2,10022,226.0,1.0
esA,paiN Gaming,sup,0,3,3,5578,34.0,1.0
Tay,INTZ,top,3,1,6,11121,221.0,9.0
Shini,INTZ,jng,4,1,6,9817,158.0,10.0
Envy,INTZ,mid,5,0,7,12610,239.0,inf
micaO,INTZ,bot,2,2,12,9633,167.0,7.0
RedBert,INTZ,sup,3,2,8,7577,46.0,5.5
,paiN Gaming,team,6,17,17,43362,,1.35
,INTZ,team,17,6,39,50758,,9.33
Tay,INTZ,top,6,7,10,17893,309.0,2.29
Shini,INTZ,jng,4,6,7,16270,279.0,1.83
Envy,INTZ,mid,5,3,12,15025,296.0,5.67
micaO,INTZ,bot,9,3,14,18934,278.0,7.67
RedBert,INTZ,sup,0,5,15,9857,59.0,3.0
Robo,paiN Gaming,top,5,9,13,17295,309.0,2.0
CarioK,paiN Gaming,jng,9,2,7,16926,284.0,8.0
tinowns,paiN Gaming,mid,2,5,5,16528,350.0,1.4
brTT,paiN Gaming,bot,6,2,12,18562,343.0,9.0
esA,paiN Gaming,sup,2,6,8,9628,38.0,1.67
,INTZ,team,24,24,58,77979,,3.42
,paiN Gaming,team,24,24,45,78939,,2.88
Tay,INTZ,top,1,4,1,10197,214.0,0.5
Shini,INTZ,jng,2,2,3,9023,160.0,2.5
Envy,INTZ,mid,2,3,4,10813,242.0,2.0
micaO,INTZ,bot,1,3,2,11333,282.0,1.0
RedBert,INTZ,sup,0,4,4,6057,42.0,1.0
Robo,paiN Gaming,top,4,1,9,13195,215.0,13.0
CarioK,paiN Gaming,jng,2,3,13,12595,236.0,5.0
tinowns,paiN Gaming,mid,4,1,7,12170,242.0,11.0
brTT,paiN Gaming,bot,3,0,11,14182,313.0,inf
esA,paiN Gaming,sup,3,1,8,9136,52.0,11.0
,INTZ,team,6,16,14,47423,,1.25
,paiN Gaming,team,16,6,48,61278,,10.67
Robo,paiN Gaming,top,1,1,1,9719,238.0,2.0
CarioK,paiN Gaming,jng,0,4,1,7352,142.0,0.25
tinowns,paiN Gaming,mid,0,7,0,9273,241.0,0.0
brTT,paiN Gaming,bot,1,3,0,9265,227.0,0.33
esA,paiN Gaming,sup,0,1,1,5704,36.0,1.0
Tay,INTZ,top,2,1,4,10406,224.0,6.0
Shini,INTZ,jng,4,1,8,10792,167.0,12.0
Envy,INTZ,mid,8,0,5,13484,209.0,inf
micaO,INTZ,bot,1,0,11,11457,243.0,inf
RedBert,INTZ,sup,1,0,10,7327,40.0,inf
,paiN Gaming,team,2,16,3,41313,,0.31
,INTZ,team,16,2,38,53466,,27.0
