playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Damage,Rensga eSports,sup,1,1,14,9228,47.0,15.0
,FURIA Esports,team,14,24,33,62683,,1.96
,Rensga eSports,team,24,14,56,71254,,5.71
Robo,paiN Gaming,top,4,4,7,14808,290.0,2.75
CarioK,paiN Gaming,jng,5,3,9,12441,187.0,4.67
tinowns,paiN Gaming,mid,5,0,10,14936,303.0,inf
brTT,paiN Gaming,bot,4,1,6,14149,292.0,10.0
Luci,paiN Gaming,sup,1,2,12,8574,51.0,6.5
Guigo,RED Canids,top,0,7,6,9723,206.0,0.86
Aegis,RED Canids,jng,3,4,5,10879,193.0,2.0
Avenger,RED Canids,mid,5,2,3,15629,350.0,4.0
TitaN,RED Canids,bot,2,2,6,12933,309.0,4.0
Jojo,RED Canids,sup,0,4,6,6761,32.0,1.5
,paiN Gaming,team,19,10,44,64908,,6.3
,RED Canids,team,10,19,26,55925,,1.89
Wizer,KaBuM! e-Sports,top,2,0,12,13421,267.0,inf
Ryan,KaBuM! e-Sports,jng,4,2,7,12352,194.0,5.5
Evrot,KaBuM! e-Sports,mid,5,1,7,13930,268.0,12.0
Disave,KaBuM! e-Sports,bot,3,4,9,12666,242.0,3.0
Scuro,KaBuM! e-Sports,sup,0,3,11,7741,36.0,3.67
SkB,INTZ,top,1,5,4,8781,170.0,1.0
Sting,INTZ,jng,2,3,7,9710,171.0,3.0
Envy,INTZ,mid,2,1,5,12214,245.0,7.0
micaO,INTZ,bot,5,1,4,14482,304.0,9.0
Redentor,INTZ,sup,0,4,6,6445,35.0,1.5
,KaBuM! e-Sports,team,14,10,46,60110,,6.0
,INTZ,team,10,14,26,51632,,2.57
Truklax,Netshoes Miners,top,2,1,11,12496,240.0,13.0
Hugato,Netshoes Miners,jng,4,6,8,12608,222.0,2.0
Piloto,Netshoes Miners,mid,6,5,9,15783,270.0,3.0
Drop,Netshoes Miners,bot,7,4,2,16224,330.0,2.25
Hawk,Netshoes Miners,sup,0,5,7,8087,42.0,1.4
Wizer,KaBuM! e-Sports,top,9,6,7,16679,310.0,2.67
Ryan,KaBuM! e-Sports,jng,8,3,9,17727,302.0,5.67
Evrot,KaBuM! e-Sports,mid,3,5,15,16127,295.0,3.6
Disave,KaBuM! e-Sports,bot,1,4,9,15133,344.0,2.5
Scuro,KaBuM! e-Sports,sup,0,1,14,8616,37.0,14.0
,Netshoes Miners,team,19,21,37,65198,,2.67
,KaBuM! e-Sports,team,21,19,54,74282,,3.95
Guigo,RED Canids,top,6,5,13,17620,284.0,3.8
Aegis,RED Canids,jng,8,5,11,17867,310.0,3.8
Avenger,RED Canids,mid,6,4,15,18322,327.0,5.25
TitaN,RED Canids,bot,6,2,15,18689,344.0,10.5
Jojo,RED Canids,sup,3,5,17,10512,55.0,4.0
fNb,Vorax Liberty,top,7,6,7,15495,245.0,2.33
Yampi,Vorax Liberty,jng,3,6,9,13812,224.0,2.0
Krastyel,Vorax Liberty,mid,5,8,5,16005,339.0,1.25
Matsukaze,Vorax Liberty,bot,5,4,10,17154,342.0,3.75
Wos,Vorax Liberty,sup,1,5,11,9239,45.0,2.4
,RED Canids,team,29,21,71,83010,,4.76
,Vorax Liberty,team,21,29,42,71705,,2.17
Tay,LOUD,top,4,0,10,13168,243.0,inf
Mewkyo,LOUD,jng,2,0,12,11244,189.0,inf
dyNquedo,LOUD,mid,8,0,4,14203,256.0,inf
DudsTheBoy,LOUD,bot,4,0,1,14660,326.0,inf
Ceos,LOUD,sup,0,2,9,6980,31.0,4.5
Tyrin,FURIA Esports,top,0,2,1,9326,239.0,0.5
Diamondprox,FURIA Esports,jng,0,5,1,8015,163.0,0.2
Anyyy,FURIA Esports,mid,1,5,0,9247,209.0,0.2
ST3PZ,FURIA Esports,bot,1,3,1,10194,242.0,0.67
Edward,FURIA Esports,sup,0,3,2,6064,41.0,0.67
,LOUD,team,18,2,36,60255,,27.0
,FURIA Esports,team,2,18,5,42846,,0.39
Kiari,Rensga eSports,top,4,6,10,13222,197.0,2.33
Croc,Rensga eSports,jng,2,4,20,13140,208.0,5.5
Yuri,Rensga eSports,mid,5,2,19,15614,261.0,12.0
Trigo,Rensga eSports,bot,18,1,9,20558,325.0,27.0
Damage,Rensga eSports,sup,1,4,20,9120,37.0,5.25
Parang,Flamengo Esports,top,2,7,9,10747,190.0,1.57
Ranger,Flamengo Esports,jng,2,6,11,11708,197.0,2.17
Tutsz,Flamengo Esports,mid,0,6,10,12882,304.0,1.67
Netuno,Flamengo Esports,bot,11,5,3,16975,323.0,2.8
RedBert,Flamengo Esports,sup,2,6,8,8804,46.0,1.67
,Rensga eSports,team,30,17,78,71654,,6.35
,Flamengo Esports,team,17,30,41,61116,,1.93
SkB,INTZ,top,3,6,6,12431,256.0,1.5
Sting,INTZ,jng,5,7,8,11854,169.0,1.86
Envy,INTZ,mid,8,2,8,17254,330.0,8.0
micaO,INTZ,bot,6,4,8,13229,252.0,3.5
Redentor,INTZ,sup,1,5,10,7958,32.0,2.2
Robo,paiN Gaming,top,4,8,8,13346,239.0,1.5
CarioK,paiN Gaming,jng,11,3,7,16102,243.0,6.0
tinowns,paiN Gaming,mid,3,3,8,14223,260.0,3.67
brTT,paiN Gaming,bot,5,2,4,15997,361.0,4.5
Luci,paiN Gaming,sup,1,7,14,8824,40.0,2.14
,INTZ,team,23,24,40,62726,,2.62
,paiN Gaming,team,24,23,41,68492,,2.83
Parang,Flamengo Esports,top,0,3,6,8547,197.0,2.0
Ranger,Flamengo Esports,jng,4,4,5,10618,169.0,2.25
Tutsz,Flamengo Esports,mid,3,3,7,10670,227.0,3.33
Netuno,Flamengo Esports,bot,4,2,4,11975,234.0,4.0
RedBert,Flamengo Esports,sup,0,3,9,6288,40.0,3.0
Wizer,KaBuM! e-Sports,top,2,3,7,11213,216.0,3.0
Ryan,KaBuM! e-Sports,jng,4,5,8,10640,173.0,2.4
Evrot,KaBuM! e-Sports,mid,6,0,6,12323,250.0,inf
Disave,KaBuM! e-Sports,bot,3,1,9,12390,267.0,12.0
Scuro,KaBuM! e-Sports,sup,0,2,11,6445,30.0,5.5
,Flamengo Esports,team,11,15,31,48098,,2.8
,KaBuM! e-Sports,team,15,11,41,53011,,5.09
Tyrin,FURIA Esports,top,5,3,1,17507,358.0,2.0
Diamondprox,FURIA Esports,jng,2,6,0,12425,232.0,0.33
Anyyy,FURIA Esports,mid,2,3,3,14123,303.0,1.67
Beenie,FURIA Esports,bot,0,3,4,14947,361.0,1.33
Edward,FURIA Esports,sup,0,6,7,8903,78.0,1.17
Guigo,RED Canids,top,7,3,8,19497,321.0,5.0
Aegis,RED Canids,jng,7,2,9,16721,270.0,8.0
Avenger,RED Canids,mid,4,4,9,16117,302.0,3.25
TitaN,RED Canids,bot,3,0,7,20737,478.0,inf
Jojo,RED Canids,sup,0,0,14,10042,56.0,inf
,FURIA Esports,team,9,21,15,67905,,1.14
,RED Canids,team,21,9,47,83114,,7.56
Kiari,Rensga eSports,top,4,1,6,11399,203.0,10.0
Croc,Rensga eSports,jng,6,1,8,11419,166.0,14.0
Yuri,Rensga eSports,mid,5,2,7,12105,220.0,6.0
Trigo,Rensga eSports,bot,2,0,8,10455,212.0,inf
Damage,Rensga eSports,sup,2,1,10,7170,37.0,12.0
Tay,LOUD,top,0,3,2,8654,201.0,0.67
Mewkyo,LOUD,jng,1,6,4,6993,113.0,0.83
dyNquedo,LOUD,mid,3,4,2,8821,181.0,1.25
DudsTheBoy,LOUD,bot,1,3,3,9548,241.0,1.33
Ceos,LOUD,sup,0,3,5,5134,32.0,1.67
,Rensga eSports,team,19,5,39,52548,,11.6
,LOUD,team,5,19,16,39150,,1.11
fNb,Vorax Liberty,top,4,2,5,11859,220.0,4.5
Yampi,Vorax Liberty,jng,4,2,6,10571,145.0,5.0
Krastyel,Vorax Liberty,mid,1,2,4,9733,203.0,2.5
Matsukaze,Vorax Liberty,bot,1,0,4,10972,252.0,inf
Wos,Vorax Liberty,sup,2,0,7,7357,39.0,inf
SkB,INTZ,top,0,4,3,7463,165.0,0.75
Sting,INTZ,jng,2,2,1,8947,174.0,1.5
Envy,INTZ,mid,2,2,3,9855,212.0,2.5
Taara,INTZ,bot,2,2,1,10243,230.0,1.5
Redentor,INTZ,sup,0,2,2,5347,29.0,1.0
,Vorax Liberty,team,12,6,26,50492,,6.33
,INTZ,team,6,12,10,41855,,1.33
Robo,paiN Gaming,top,3,2,3,11165,221.0,3.0
CarioK,paiN Gaming,jng,5,0,6,10879,168.0,inf
tinowns,paiN Gaming,mid,4,1,3,11597,252.0,7.0
brTT,paiN Gaming,bot,3,3,8,13255,288.0,3.67
Luci,paiN Gaming,sup,2,0,10,8237,44.0,inf
Truklax,Netshoes Miners,top,0,4,2,8561,197.0,0.5
Hugato,Netshoes Miners,jng,0,3,2,7593,150.0,0.67
Piloto,Netshoes Miners,mid,3,1,2,9900,224.0,5.0
Drop,Netshoes Miners,bot,1,3,4,10111,231.0,1.67
Hawk,Netshoes Miners,sup,2,6,1,6245,35.0,0.5
,paiN Gaming,team,17,6,30,55133,,7.83
,Netshoes Miners,team,6,17,11,42410,,1.0
Wizer,KaBuM! e-Sports,top,1,3,7,7544,153.0,2.67
Ryan,KaBuM! e-Sports,jng,4,4,8,8864,127.0,3.0
Evrot,KaBuM! e-Sports,mid,4,2,4,8614,156.0,4.0
Disave,KaBuM! e-Sports,bot,1,5,8,7279,160.0,1.8
Scuro,KaBuM! e-Sports,sup,4,6,8,5795,26.0,2.0
Robo,paiN Gaming,top,4,2,5,9491,140.0,4.5
CarioK,paiN Gaming,jng,3,2,10,8469,110.0,6.5
tinowns,paiN Gaming,mid,3,2,12,10859,165.0,7.5
brTT,paiN Gaming,bot,9,3,8,13627,193.0,5.67
Luci,paiN Gaming,sup,1,5,8,6486,42.0,1.8
,KaBuM! e-Sports,team,14,20,35,38096,,2.45
,paiN Gaming,team,20,14,43,48932,,4.5
Guigo,RED Canids,top,2,5,5,10249,211.0,1.4
Aegis,RED Canids,jng,4,2,5,11634,223.0,4.5
Avenger,RED Canids,mid,2,4,4,10165,216.0,1.5
TitaN,RED Canids,bot,2,3,1,11544,274.0,1.0
Jojo,RED Canids,sup,1,3,6,6294,37.0,2.33
Kiari,Rensga eSports,top,1,1,4,12891,248.0,5.0
Croc,Rensga eSports,jng,4,3,7,12399,220.0,3.67
Yuri,Rensga eSports,mid,1,4,8,13163,298.0,2.25
Trigo,Rensga eSports,bot,10,1,2,15497,262.0,12.0
Damage,Rensga eSports,sup,1,2,13,8012,28.0,7.0
,RED Canids,team,11,17,21,49886,,1.88
,Rensga eSports,team,17,11,34,61962,,4.64
Truklax,Netshoes Miners,top,3,3,7,13828,252.0,3.33
Hugato,Netshoes Miners,jng,7,1,8,14737,242.0,15.0
Piloto,Netshoes Miners,mid,6,2,9,16322,297.0,7.5
Drop,Netshoes Miners,bot,6,3,3,17342,311.0,3.0
Hawk,Netshoes Miners,sup,1,3,15,10561,56.0,5.33
fNb,Vorax Liberty,top,3,3,3,12800,275.0,2.0
Yampi,Vorax Liberty,jng,1,6,8,12089,212.0,1.5
Krastyel,Vorax Liberty,mid,5,4,4,16199,342.0,2.25
Matsukaze,Vorax Liberty,bot,2,6,6,13906,285.0,1.33
Wos,Vorax Liberty,sup,1,4,7,8868,46.0,2.0
,Netshoes Miners,team,23,12,42,72790,,5.42
,Vorax Liberty,team,12,23,28,63862,,1.74
SkB,INTZ,top,4,5,13,14190,233.0,3.4
Sting,INTZ,jng,13,2,8,16608,234.0,10.5
Envy,INTZ,mid,9,3,10,16731,251.0,6.33
Taara,INTZ,bot,7,4,10,16961,327.0,4.25
Redentor,INTZ,sup,0,2,19,9668,35.0,9.5
Tyrin,FURIA Esports,top,5,6,7,16314,296.0,2.0
Diamondprox,FURIA Esports,jng,1,9,4,11380,212.0,0.56
Anyyy,FURIA Esports,mid,1,6,10,13820,248.0,1.83
Beenie,FURIA Esports,bot,8,5,5,17992,358.0,2.6
Edward,FURIA Esports,sup,1,7,8,8714,57.0,1.29
,INTZ,team,33,16,60,74158,,5.81
,FURIA Esports,team,16,33,34,68220,,1.52
Tay,LOUD,top,3,4,4,14906,282.0,1.75
enel1,LOUD,jng,0,3,8,11390,209.0,2.67
dyNquedo,LOUD,mid,4,2,5,17433,386.0,4.5
DudsTheBoy,LOUD,bot,2,2,1,16918,414.0,1.5
Ceos,LOUD,sup,1,6,7,8277,31.0,1.33
Parang,Flamengo Esports,top,2,3,7,15157,316.0,3.0
Ranger,Flamengo Esports,jng,4,2,11,13883,244.0,7.5
Tutsz,Flamengo Esports,mid,6,2,11,16392,319.0,8.5
Netuno,Flamengo Esports,bot,5,1,5,18071,393.0,10.0
RedBert,Flamengo Esports,sup,0,2,14,8254,43.0,7.0
,LOUD,team,10,17,25,68924,,2.06
,Flamengo Esports,team,17,10,48,71757,,6.5
Tay,LOUD,top,4,3,1,9113,185.0,1.67
enel1,LOUD,jng,0,2,5,7263,138.0,2.5
dyNquedo,LOUD,mid,3,2,5,10298,215.0,4.0
DudsTheBoy,LOUD,bot,1,5,4,8957,227.0,1.0
Ceos,LOUD,sup,2,3,7,6029,31.0,3.0
Kiari,Rensga eSports,top,1,1,7,10112,218.0,8.0
Croc,Rensga eSports,jng,3,2,9,10990,188.0,6.0
Yuri,Rensga eSports,mid,5,3,5,10964,218.0,3.33
Trigo,Rensga eSports,bot,6,1,8,13955,248.0,14.0
Damage,Rensga eSports,sup,0,3,13,6751,27.0,4.33
,LOUD,team,10,15,22,41660,,2.13
,Rensga eSports,team,15,10,42,52772,,5.7
Kiari,Rensga eSports,top,4,5,7,13890,239.0,2.2
Croc,Rensga eSports,jng,2,4,9,11821,192.0,2.75
Yuri,Rensga eSports,mid,5,3,8,13244,250.0,4.33
Trigo,Rensga eSports,bot,6,1,7,15248,279.0,13.0
Damage,Rensga eSports,sup,3,4,8,8727,44.0,2.75
Tay,LOUD,top,7,1,3,13466,270.0,10.0
enel1,LOUD,jng,4,6,7,10824,156.0,1.83
dyNquedo,LOUD,mid,3,3,3,12379,248.0,2.0
DudsTheBoy,LOUD,bot,3,4,6,13401,295.0,2.25
Ceos,LOUD,sup,0,6,9,6855,30.0,1.5
,Rensga eSports,team,20,17,39,62930,,3.47
,LOUD,team,17,20,28,56925,,2.25
Tay,LOUD,top,0,5,3,7706,172.0,0.6
enel1,LOUD,jng,3,5,4,7960,123.0,1.4
dyNquedo,LOUD,mid,5,2,3,11354,208.0,4.0
DudsTheBoy,LOUD,bot,4,3,4,11701,261.0,2.67
Ceos,LOUD,sup,0,7,6,5651,27.0,0.86
Kiari,Rensga eSports,top,3,0,10,12088,243.0,inf
Croc,Rensga eSports,jng,5,2,14,12305,191.0,9.5
Yuri,Rensga eSports,mid,7,3,5,11972,216.0,4.0
Trigo,Rensga eSports,bot,5,3,11,11747,208.0,5.33
Damage,Rensga eSports,sup,2,4,12,7599,35.0,3.5
,LOUD,team,12,22,20,44372,,1.45
,Rensga eSports,team,22,12,52,55711,,6.17
Guigo,RED Canids,top,10,2,6,17714,291.0,8.0
Aegis,RED Canids,jng,2,2,13,13755,245.0,7.5
Grevthar,RED Canids,mid,5,1,11,14356,243.0,16.0
TitaN,RED Canids,bot,3,1,7,15749,323.0,10.0
Jojo,RED Canids,sup,1,5,7,8446,42.0,1.6
Parang,Flamengo Esports,top,0,6,4,11906,258.0,0.67
Ranger,Flamengo Esports,jng,2,6,7,12452,217.0,1.5
Tutsz,Flamengo Esports,mid,5,4,1,16061,325.0,1.5
Netuno,Flamengo Esports,bot,4,2,6,18368,372.0,5.0
RedBert,Flamengo Esports,sup,0,3,5,7959,36.0,1.67
,RED Canids,team,21,11,44,70020,,5.91
,Flamengo Esports,team,11,21,23,66746,,1.62
Guigo,RED Canids,top,11,1,7,11684,166.0,18.0
Aegis,RED Canids,jng,10,0,11,11112,144.0,inf
Grevthar,RED Canids,mid,3,1,10,8938,175.0,13.0
TitaN,RED Canids,bot,6,1,8,11422,202.0,14.0
Jojo,RED Canids,sup,1,0,17,6527,29.0,inf
Parang,Flamengo Esports,top,1,10,1,6931,158.0,0.2
Ranger,Flamengo Esports,jng,1,8,2,6118,113.0,0.38
Tutsz,Flamengo Esports,mid,1,3,1,7744,190.0,0.67
Netuno,Flamengo Esports,bot,0,3,2,6922,175.0,0.67
RedBert,Flamengo Esports,sup,0,7,2,4393,39.0,0.29
,RED Canids,team,31,3,53,49683,,28.0
,Flamengo Esports,team,3,31,8,32108,,0.35
Parang,Flamengo Esports,top,2,6,11,12282,216.0,2.17
Ranger,Flamengo Esports,jng,3,4,16,13144,189.0,4.75
Tutsz,Flamengo Esports,mid,5,5,13,15432,302.0,3.6
Netuno,Flamengo Esports,bot,14,3,6,19018,348.0,6.67
RedBert,Flamengo Esports,sup,1,5,19,8874,41.0,4.0
Guigo,RED Canids,top,11,6,9,17314,253.0,3.33
Aegis,RED Canids,jng,4,6,12,16159,272.0,2.67
Grevthar,RED Canids,mid,3,4,15,15004,256.0,4.5
TitaN,RED Canids,bot,5,3,14,19047,350.0,6.33
Jojo,RED Canids,sup,0,6,17,9020,51.0,2.83
,Flamengo Esports,team,25,23,65,68750,,3.91
,RED Canids,team,23,25,67,76544,,3.6
Kiari,Rensga eSports,top,2,6,1,9990,195.0,0.5
Croc,Rensga eSports,jng,1,8,2,8500,146.0,0.38
Yuri,Rensga eSports,mid,1,2,4,10654,244.0,2.5
Trigo,Rensga eSports,bot,2,4,2,9424,213.0,1.0
Damage,Rensga eSports,sup,0,7,4,5794,35.0,0.57
Robo,paiN Gaming,top,3,2,11,12312,245.0,7.0
CarioK,paiN Gaming,jng,10,0,12,14125,215.0,inf
tinowns,paiN Gaming,mid,9,1,9,14344,245.0,18.0
brTT,paiN Gaming,bot,4,1,6,13225,273.0,10.0
Luci,paiN Gaming,sup,1,2,19,8493,52.0,10.0
,Rensga eSports,team,6,27,13,44362,,0.7
,paiN Gaming,team,27,6,57,62499,,14.0
Robo,paiN Gaming,top,4,2,2,11695,239.0,3.0
CarioK,paiN Gaming,jng,2,5,5,9398,157.0,1.4
tinowns,paiN Gaming,mid,1,1,5,10756,269.0,6.0
brTT,paiN Gaming,bot,0,5,5,11098,285.0,1.0
Luci,paiN Gaming,sup,2,3,5,6964,41.0,2.33
Kiari,Rensga eSports,top,2,2,8,12510,245.0,5.0
Croc,Rensga eSports,jng,5,2,6,13239,228.0,5.5
Yuri,Rensga eSports,mid,2,2,8,13918,291.0,5.0
Trigo,Rensga eSports,bot,6,1,8,15428,280.0,14.0
Damage,Rensga eSports,sup,1,2,7,8084,34.0,4.0
,paiN Gaming,team,9,16,22,49911,,1.94
,Rensga eSports,team,16,9,37,63179,,5.89
Kiari,Rensga eSports,top,1,5,7,9214,183.0,1.6
Croc,Rensga eSports,jng,5,7,5,10382,150.0,1.43
Yuri,Rensga eSports,mid,2,4,8,9625,198.0,2.5
Trigo,Rensga eSports,bot,6,4,2,11968,237.0,2.0
Damage,Rensga eSports,sup,0,3,9,6619,41.0,3.0
Robo,paiN Gaming,top,11,3,8,14858,224.0,6.33
CarioK,paiN Gaming,jng,4,1,14,11444,184.0,18.0
tinowns,paiN Gaming,mid,0,3,11,10177,207.0,3.67
brTT,paiN Gaming,bot,6,1,12,14308,262.0,18.0
Luci,paiN Gaming,sup,2,6,10,7671,44.0,2.0
,Rensga eSports,team,14,23,31,47808,,1.96
,paiN Gaming,team,23,14,55,58458,,5.57
Robo,paiN Gaming,top,5,4,7,11110,193.0,3.0
CarioK,paiN Gaming,jng,1,6,11,8550,136.0,2.0
tinowns,paiN Gaming,mid,7,4,7,12245,242.0,3.5
brTT,paiN Gaming,bot,6,4,6,13488,267.0,3.0
Luci,paiN Gaming,sup,1,6,14,7028,36.0,2.5
Kiari,Rensga eSports,top,3,6,11,11263,184.0,2.33
Croc,Rensga eSports,jng,5,5,8,12250,178.0,2.6
Yuri,Rensga eSports,mid,11,2,5,16287,293.0,8.0
Trigo,Rensga eSports,bot,4,2,8,13107,251.0,6.0
Damage,Rensga eSports,sup,1,5,14,8159,36.0,3.0
,paiN Gaming,team,20,24,45,52421,,2.71
,Rensga eSports,team,24,20,46,61066,,3.5
Kiari,Rensga eSports,top,9,4,6,15445,260.0,3.75
Croc,Rensga eSports,jng,5,4,8,10468,140.0,3.25
Yuri,Rensga eSports,mid,5,4,8,13924,289.0,3.25
Trigo,Rensga eSports,bot,3,5,12,12553,254.0,3.0
Damage,Rensga eSports,sup,2,4,13,8758,39.0,3.75
Robo,paiN Gaming,top,11,4,5,15648,272.0,4.0
CarioK,paiN Gaming,jng,1,5,15,9813,159.0,3.2
tinowns,paiN Gaming,mid,5,4,7,11669,235.0,3.0
brTT,paiN Gaming,bot,4,4,8,13353,299.0,3.0
Luci,paiN Gaming,sup,0,7,12,6529,32.0,1.71
,Rensga eSports,team,24,21,47,61148,,3.38
,paiN Gaming,team,21,24,47,57012,,2.83
fNb,Vorax Liberty,top,0,2,0,9774,249.0,0.0
Yampi,Vorax Liberty,jng,0,3,0,7903,161.0,0.0
Krastyel,Vorax Liberty,mid,0,3,0,9278,245.0,0.0
Matsukaze,Vorax Liberty,bot,0,1,0,10539,250.0,0.0
Wos,Vorax Liberty,sup,0,5,0,5253,30.0,0.0
Guigo,RED Canids,top,1,0,5,9220,199.0,inf
Aegis,RED Canids,jng,4,0,6,9725,162.0,inf
Grevthar,RED Canids,mid,1,0,8,10633,249.0,inf
TitaN,RED Canids,bot,8,0,4,15262,285.0,inf
Jojo,RED Canids,sup,0,0,12,6669,38.0,inf
,Vorax Liberty,team,0,14,0,42747,,0.0
,RED Canids,team,14,0,35,51509,,inf
fNb,Vorax Liberty,top,2,0,5,11319,220.0,inf
Yampi,Vorax Liberty,jng,7,1,4,11508,171.0,11.0
Krastyel,Vorax Liberty,mid,2,0,8,9831,211.0,inf
Matsukaze,Vorax Liberty,bot,1,1,3,9523,201.0,4.0
Wos,Vorax Liberty,sup,0,1,7,6335,27.0,7.0
Guigo,RED Canids,top,1,4,2,8818,186.0,0.75
Aegis,RED Canids,jng,2,2,0,8749,172.0,1.0
Grevthar,RED Canids,mid,0,2,1,8732,217.0,0.5
TitaN,RED Canids,bot,0,2,3,10181,255.0,1.5
Jojo,RED Canids,sup,0,2,3,5518,27.0,1.5
,Vorax Liberty,team,12,3,27,48516,,13.0
,RED Canids,team,3,12,9,41998,,1.0
fNb,Vorax Liberty,top,6,4,7,15976,260.0,3.25
Yampi,Vorax Liberty,jng,1,6,12,12787,209.0,2.17
Krastyel,Vorax Liberty,mid,4,4,9,18301,373.0,3.25
Matsukaze,Vorax Liberty,bot,11,2,3,21170,385.0,7.0
Wos,Vorax Liberty,sup,0,5,13,9607,37.0,2.6
Guigo,RED Canids,top,6,5,10,17101,307.0,3.2
Aegis,RED Canids,jng,4,4,11,17264,327.0,3.75
Grevthar,RED Canids,mid,2,5,16,16485,291.0,3.6
TitaN,RED Canids,bot,7,4,5,22718,471.0,3.0
Jojo,RED Canids,sup,2,4,14,9776,37.0,4.0
,Vorax Liberty,team,22,21,44,77841,,3.14
,RED Canids,team,21,22,56,83344,,3.5
Guigo,RED Canids,top,4,1,3,10935,218.0,7.0
Aegis,RED Canids,jng,1,0,11,10355,162.0,inf
Grevthar,RED Canids,mid,9,1,4,14494,272.0,13.0
TitaN,RED Canids,bot,4,0,5,15559,350.0,inf
Jojo,RED Canids,sup,1,0,15,7875,40.0,inf
fNb,Vorax Liberty,top,1,4,0,11807,316.0,0.25
Yampi,Vorax Liberty,jng,0,4,2,8168,158.0,0.5
Krastyel,Vorax Liberty,mid,0,3,2,10568,263.0,0.67
Matsukaze,Vorax Liberty,bot,0,3,0,9881,240.0,0.0
Wos,Vorax Liberty,sup,1,5,1,6169,36.0,0.4
,RED Canids,team,19,2,38,59218,,28.5
,Vorax Liberty,team,2,19,5,46593,,0.37
Guigo,RED Canids,top,4,3,6,12171,228.0,3.33
Aegis,RED Canids,jng,5,1,13,13085,210.0,18.0
Grevthar,RED Canids,mid,13,1,7,14433,237.0,20.0
TitaN,RED Canids,bot,2,0,5,11895,268.0,inf
Jojo,RED Canids,sup,3,2,9,7245,25.0,6.0
Kiari,Rensga eSports,top,0,3,3,9917,232.0,1.0
Croc,Rensga eSports,jng,2,7,2,10259,181.0,0.57
Yuri,Rensga eSports,mid,2,6,3,10188,254.0,0.83
Trigo,Rensga eSports,bot,2,5,2,10084,221.0,0.8
Damage,Rensga eSports,sup,1,6,3,5972,37.0,0.67
,RED Canids,team,27,7,40,58829,,9.57
,Rensga eSports,team,7,27,13,46420,,0.74
Guigo,RED Canids,top,2,3,8,11381,204.0,3.33
Aegis,RED Canids,jng,9,1,11,14492,213.0,20.0
Grevthar,RED Canids,mid,6,3,10,12183,223.0,5.33
TitaN,RED Canids,bot,8,2,11,13106,233.0,9.5
Jojo,RED Canids,sup,3,1,11,8042,32.0,14.0
Kiari,Rensga eSports,top,3,7,5,10130,200.0,1.14
Croc,Rensga eSports,jng,4,7,1,8705,124.0,0.71
Yuri,Rensga eSports,mid,1,5,4,9029,210.0,1.0
Trigo,Rensga eSports,bot,2,6,7,10202,236.0,1.5
Damage,Rensga eSports,sup,0,3,8,5999,43.0,2.67
,RED Canids,team,28,10,51,59204,,7.9
,Rensga eSports,team,10,28,25,44065,,1.25
Kiari,Rensga eSports,top,6,4,7,10050,150.0,3.25
Croc,Rensga eSports,jng,8,0,9,10981,146.0,inf
Yuri,Rensga eSports,mid,5,1,9,12128,230.0,14.0
Trigo,Rensga eSports,bot,6,1,6,10443,192.0,12.0
Damage,Rensga eSports,sup,2,3,8,6783,31.0,3.33
Guigo,RED Canids,top,1,8,6,7910,162.0,0.88
Aegis,RED Canids,jng,3,4,1,7567,122.0,1.0
Grevthar,RED Canids,mid,1,4,4,8155,160.0,1.25
TitaN,RED Canids,bot,2,4,4,9566,219.0,1.5
Jojo,RED Canids,sup,2,7,5,5246,28.0,1.0
,Rensga eSports,team,27,9,39,50385,,7.33
,RED Canids,team,9,27,20,38444,,1.07
Guigo,RED Canids,top,8,3,6,15688,261.0,4.67
Aegis,RED Canids,jng,6,0,8,12868,238.0,inf
Grevthar,RED Canids,mid,0,3,6,9161,192.0,2.0
TitaN,RED Canids,bot,1,0,9,12597,280.0,inf
Jojo,RED Canids,sup,1,2,6,6959,35.0,3.5
Kiari,Rensga eSports,top,3,7,2,10197,221.0,0.71
Croc,Rensga eSports,jng,4,1,1,9875,178.0,5.0
Yuri,Rensga eSports,mid,1,3,4,10702,270.0,1.67
Trigo,Rensga eSports,bot,0,2,2,10311,265.0,1.0
Damage,Rensga eSports,sup,0,3,4,5927,31.0,1.33
,RED Canids,team,16,8,35,57273,,6.38
,Rensga eSports,team,8,16,13,47012,,1.31
