playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Envy,INTZ,mid,5,0,3,13029,238.0,inf
micaO,INTZ,bot,2,1,9,13211,266.0,11.0
RedBert,INTZ,sup,1,0,15,9068,12.0,inf
Fitz,Uppercut esports,top,1,2,0,11756,273.0,0.5
LeChase,Uppercut esports,jng,0,3,1,9562,198.0,0.33
Anyyy,Uppercut esports,mid,0,2,0,10180,251.0,0.0
Alternative,Uppercut esports,bot,0,6,1,9431,197.0,0.17
Damage,Uppercut esports,sup,1,5,0,7199,61.0,0.2
,INTZ,team,18,2,43,59618,,30.5
,Uppercut esports,team,2,18,2,48128,,0.22
Ayel,paiN Gaming,top,6,6,5,11197,174.0,1.83
Minerva,paiN Gaming,jng,1,4,7,9452,162.0,2.0
tinowns,paiN Gaming,mid,8,3,5,12159,218.0,4.33
Matsukaze,paiN Gaming,bot,0,4,15,8150,73.0,3.75
esA,paiN Gaming,sup,3,4,10,11603,249.0,3.25
Wizer,KaBuM! e-Sports,top,10,2,6,16562,295.0,8.0
Ranger,KaBuM! e-Sports,jng,1,7,9,9821,150.0,1.43
dyNquedo,KaBuM! e-Sports,mid,7,3,9,13838,273.0,5.33
Disave,KaBuM! e-Sports,bot,3,4,7,13484,275.0,2.5
Ceos,KaBuM! e-Sports,sup,0,2,14,8106,54.0,7.0
,paiN Gaming,team,18,21,42,52561,,2.86
,KaBuM! e-Sports,team,21,18,45,61811,,3.67
Duclou,CNB e-Sports Club,top,6,3,5,15551,301.0,3.67
Freire,CNB e-Sports Club,jng,0,3,13,11080,164.0,4.33
Aslan,CNB e-Sports Club,mid,4,1,4,15810,364.0,8.0
pbO,CNB e-Sports Club,bot,5,0,6,15166,320.0,inf
Hawk,CNB e-Sports Club,sup,0,1,11,8880,79.0,11.0
Nyu,Redemption eSports Porto Alegre,top,3,4,2,12916,285.0,1.25
Days4fun,Redemption eSports Porto Alegre,jng,0,4,5,8937,139.0,1.25
Krastyel,Redemption eSports Porto Alegre,mid,3,1,0,13975,344.0,3.0
WhiteLotus,Redemption eSports Porto Alegre,bot,1,2,2,15013,391.0,1.5
Jockster,Redemption eSports Porto Alegre,sup,1,4,4,7345,15.0,1.25
,CNB e-Sports Club,team,15,8,39,66487,,6.75
,Redemption eSports Porto Alegre,team,8,15,13,58186,,1.4
Klowny,Team oNe eSports,top,2,5,1,9014,178.0,0.6
Ryuzaki,Team oNe eSports,jng,0,4,5,6712,98.0,1.25
takeshi,Team oNe eSports,mid,1,3,2,8196,205.0,1.0
Luskka,Team oNe eSports,bot,2,3,2,10291,238.0,1.33
Jojo,Team oNe eSports,sup,0,4,4,4785,34.0,1.0
Tay,INTZ,top,9,1,2,14174,232.0,11.0
Shini,INTZ,jng,2,1,10,9552,143.0,12.0
Envy,INTZ,mid,3,1,7,11732,255.0,10.0
micaO,INTZ,bot,4,0,7,13168,271.0,inf
RedBert,INTZ,sup,1,2,12,8327,11.0,6.5
,Team oNe eSports,team,5,19,14,38998,,1.0
,INTZ,team,19,5,38,56953,,11.4
Robo,Flamengo Esports,top,6,0,5,11661,198.0,inf
Shrimp,Flamengo Esports,jng,1,3,10,9745,135.0,3.67
Goku,Flamengo Esports,mid,3,1,8,10847,220.0,11.0
brTT,Flamengo Esports,bot,4,1,9,13639,277.0,13.0
Luci,Flamengo Esports,sup,1,1,12,8168,61.0,13.0
Fitz,Uppercut esports,top,0,3,2,9798,241.0,0.67
LeChase,Uppercut esports,jng,2,4,2,8869,157.0,1.0
Anyyy,Uppercut esports,mid,2,1,0,8965,200.0,2.0
Alternative,Uppercut esports,bot,1,5,1,9460,238.0,0.4
Damage,Uppercut esports,sup,1,2,4,5770,11.0,2.5
,Flamengo Esports,team,15,6,44,54060,,9.83
,Uppercut esports,team,6,15,9,42862,,1.0
Fitz,Uppercut esports,top,6,7,7,13609,240.0,1.86
LeChase,Uppercut esports,jng,3,1,14,12701,194.0,17.0
Anyyy,Uppercut esports,mid,8,2,9,12907,213.0,8.5
Alternative,Uppercut esports,bot,4,1,11,14470,296.0,15.0
Damage,Uppercut esports,sup,3,2,13,9004,21.0,8.0
Nyu,Redemption eSports Porto Alegre,top,2,6,7,12859,239.0,1.5
Days4fun,Redemption eSports Porto Alegre,jng,10,5,2,14214,174.0,2.4
Krastyel,Redemption eSports Porto Alegre,mid,1,3,3,10627,244.0,1.33
WhiteLotus,Redemption eSports Porto Alegre,bot,0,6,5,11971,268.0,0.83
Codpiece,Redemption eSports Porto Alegre,sup,0,4,3,7270,65.0,0.75
,Uppercut esports,team,24,13,54,62691,,6.0
,Redemption eSports Porto Alegre,team,13,24,20,56941,,1.38
Klowny,Team oNe eSports,top,6,4,9,12263,183.0,3.75
Ryuzaki,Team oNe eSports,jng,10,2,11,14203,180.0,10.5
takeshi,Team oNe eSports,mid,5,3,7,11180,188.0,4.0
Luskka,Team oNe eSports,bot,7,1,12,14659,234.0,19.0
Jojo,Team oNe eSports,sup,7,0,16,11386,46.0,inf
Robo,Flamengo Esports,top,3,6,3,10118,198.0,1.0
Shrimp,Flamengo Esports,jng,2,8,5,8747,121.0,0.88
Goku,Flamengo Esports,mid,2,4,3,10049,221.0,1.25
brTT,Flamengo Esports,bot,1,8,1,9038,200.0,0.25
Luci,Flamengo Esports,sup,2,9,2,6508,35.0,0.44
,Team oNe eSports,team,35,10,55,63691,,9.0
,Flamengo Esports,team,10,35,14,44460,,0.69
Wizer,KaBuM! e-Sports,top,6,1,10,11330,220.0,16.0
Ranger,KaBuM! e-Sports,jng,4,3,13,8338,103.0,5.67
dyNquedo,KaBuM! e-Sports,mid,5,0,7,9274,178.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,7,1,11,12446,239.0,18.0
Ceos,KaBuM! e-Sports,sup,0,0,19,6955,39.0,inf
Duclou,CNB e-Sports Club,top,0,4,1,6408,146.0,0.25
Freire,CNB e-Sports Club,jng,2,5,3,7623,103.0,1.0
Aslan,CNB e-Sports Club,mid,2,5,2,7710,170.0,0.8
pbO,CNB e-Sports Club,bot,1,4,2,8281,186.0,0.75
Hawk,CNB e-Sports Club,sup,0,4,2,5429,44.0,0.5
,KaBuM! e-Sports,team,22,5,60,48343,,16.4
,CNB e-Sports Club,team,5,22,10,35451,,0.68
Tay,INTZ,top,3,0,1,10225,216.0,inf
Shini,INTZ,jng,0,2,2,9770,192.0,1.0
Envy,INTZ,mid,2,0,3,12853,312.0,inf
micaO,INTZ,bot,2,0,2,12259,271.0,inf
RedBert,INTZ,sup,0,0,4,7208,65.0,inf
Yang,paiN Gaming,top,0,2,0,9495,247.0,0.0
Minerva,paiN Gaming,jng,1,0,1,7526,131.0,inf
tinowns,paiN Gaming,mid,1,2,1,9601,244.0,1.0
Matsukaze,paiN Gaming,bot,0,1,1,9955,280.0,1.0
esA,paiN Gaming,sup,0,2,1,6144,74.0,0.5
,INTZ,team,7,2,12,52315,,9.5
,paiN Gaming,team,2,7,4,42721,,0.86
Robo,Flamengo Esports,top,1,5,3,10106,227.0,0.8
Shrimp,Flamengo Esports,jng,3,1,6,11084,169.0,9.0
Goku,Flamengo Esports,mid,3,1,7,12538,272.0,10.0
brTT,Flamengo Esports,bot,8,2,5,15840,300.0,6.5
Luci,Flamengo Esports,sup,1,2,13,9593,27.0,7.0
Fitz,Uppercut esports,top,3,2,3,12598,264.0,3.0
LeChase,Uppercut esports,jng,1,3,4,9495,159.0,1.67
Anyyy,Uppercut esports,mid,6,3,3,13021,245.0,3.0
Alternative,Uppercut esports,bot,0,4,2,11053,294.0,0.5
Damage,Uppercut esports,sup,1,4,3,6892,21.0,1.0
,Flamengo Esports,team,16,11,34,59161,,4.55
,Uppercut esports,team,11,16,15,53059,,1.62
Fitz,Uppercut esports,top,0,3,4,10732,263.0,1.33
LeChase,Uppercut esports,jng,2,2,2,10071,186.0,2.0
Anyyy,Uppercut esports,mid,1,3,4,9496,222.0,1.67
Alternative,Uppercut esports,bot,3,3,0,12059,283.0,1.0
Damage,Uppercut esports,sup,0,4,3,6756,69.0,0.75
Robo,Flamengo Esports,top,4,2,4,14791,302.0,4.0
Shrimp,Flamengo Esports,jng,2,2,7,11069,182.0,4.5
Goku,Flamengo Esports,mid,6,1,6,13416,262.0,12.0
brTT,Flamengo Esports,bot,3,0,4,12642,283.0,inf
Luci,Flamengo Esports,sup,0,1,9,8234,69.0,9.0
,Uppercut esports,team,6,15,13,49114,,1.27
,Flamengo Esports,team,15,6,30,60152,,7.5
Robo,Flamengo Esports,top,5,2,10,15505,261.0,7.5
Shrimp,Flamengo Esports,jng,8,3,10,13422,175.0,6.0
Goku,Flamengo Esports,mid,8,2,3,14454,278.0,5.5
brTT,Flamengo Esports,bot,4,3,8,14376,297.0,4.0
Luci,Flamengo Esports,sup,0,4,15,7668,47.0,3.75
Fitz,Uppercut esports,top,5,6,3,13176,265.0,1.33
LeChase,Uppercut esports,jng,1,4,8,9434,150.0,2.25
Anyyy,Uppercut esports,mid,4,2,4,14435,301.0,4.0
Alternative,Uppercut esports,bot,3,7,8,11950,261.0,1.57
Damage,Uppercut esports,sup,1,6,7,6561,11.0,1.33
,Flamengo Esports,team,25,14,46,65425,,5.07
,Uppercut esports,team,14,25,30,55556,,1.76
Wizer,KaBuM! e-Sports,top,4,3,10,11839,227.0,4.67
Ranger,KaBuM! e-Sports,jng,3,1,8,10069,154.0,11.0
dyNquedo,KaBuM! e-Sports,mid,2,0,5,10396,233.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,8,0,4,14363,306.0,inf
Ceos,KaBuM! e-Sports,sup,0,0,11,7824,63.0,inf
Tay,INTZ,top,4,4,0,10625,229.0,1.0
Shini,INTZ,jng,0,4,3,8672,164.0,0.75
Envy,INTZ,mid,0,2,0,8679,229.0,0.0
micaO,INTZ,bot,0,2,0,9399,248.0,0.0
RedBert,INTZ,sup,0,5,0,5787,60.0,0.0
,KaBuM! e-Sports,team,17,4,38,54491,,13.75
,INTZ,team,4,17,3,43162,,0.41
Tay,INTZ,top,1,1,5,10728,226.0,6.0
Shini,INTZ,jng,2,2,7,11363,189.0,4.5
Envy,INTZ,mid,3,0,7,12128,250.0,inf
micaO,INTZ,bot,8,0,1,14743,282.0,inf
RedBert,INTZ,sup,0,2,12,8563,28.0,6.0
Wizer,KaBuM! e-Sports,top,1,4,1,9762,237.0,0.5
Ranger,KaBuM! e-Sports,jng,3,3,2,10474,193.0,1.67
dyNquedo,KaBuM! e-Sports,mid,0,2,2,9381,237.0,1.0
DudsTheBoy,KaBuM! e-Sports,bot,1,3,3,12787,318.0,1.33
Ceos,KaBuM! e-Sports,sup,0,2,4,6346,21.0,2.0
,INTZ,team,14,5,32,57525,,9.2
,KaBuM! e-Sports,team,5,14,12,48750,,1.21
Wizer,KaBuM! e-Sports,top,0,4,0,8958,213.0,0.0
Ranger,KaBuM! e-Sports,jng,4,4,0,10198,157.0,1.0
dyNquedo,KaBuM! e-Sports,mid,0,2,3,9102,224.0,1.5
DudsTheBoy,KaBuM! e-Sports,bot,1,3,1,9120,229.0,0.67
Ceos,KaBuM! e-Sports,sup,0,3,4,6352,55.0,1.33
Tay,INTZ,top,6,1,3,10531,167.0,9.0
Shini,INTZ,jng,0,2,13,11596,180.0,6.5
Envy,INTZ,mid,8,1,3,13646,230.0,11.0
micaO,INTZ,bot,2,0,7,12498,265.0,inf
RedBert,INTZ,sup,0,1,8,7450,66.0,8.0
,KaBuM! e-Sports,team,5,16,8,43730,,0.81
,INTZ,team,16,5,34,55721,,10.0
Tay,INTZ,top,3,0,8,10334,207.0,inf
Shini,INTZ,jng,2,0,15,10091,152.0,inf
Envy,INTZ,mid,5,0,4,12896,268.0,inf
micaO,INTZ,bot,6,1,8,11912,240.0,14.0
RedBert,INTZ,sup,2,0,14,7824,8.0,inf
Wizer,KaBuM! e-Sports,top,0,4,0,8313,210.0,0.0
Ranger,KaBuM! e-Sports,jng,1,4,0,7585,148.0,0.25
dyNquedo,KaBuM! e-Sports,mid,0,1,0,9698,250.0,0.0
DudsTheBoy,KaBuM! e-Sports,bot,0,4,1,8722,210.0,0.25
Ceos,KaBuM! e-Sports,sup,0,5,1,4978,33.0,0.2
,INTZ,team,18,1,49,53057,,67.0
,KaBuM! e-Sports,team,1,18,2,39296,,0.17
Robo,Flamengo Esports,top,1,5,1,11661,232.0,0.4
Shrimp,Flamengo Esports,jng,0,5,5,9036,163.0,1.0
Goku,Flamengo Esports,mid,2,4,2,9686,211.0,1.0
brTT,Flamengo Esports,bot,2,5,3,12270,273.0,1.0
Luci,Flamengo Esports,sup,1,7,5,7470,21.0,0.86
Tay,INTZ,top,8,0,10,14335,236.0,inf
Shini,INTZ,jng,3,0,17,12352,188.0,inf
Envy,INTZ,mid,8,1,13,15135,253.0,21.0
micaO,INTZ,bot,7,1,12,14407,240.0,19.0
RedBert,INTZ,sup,0,4,9,8015,61.0,2.25
,Flamengo Esports,team,6,26,16,50123,,0.85
,INTZ,team,26,6,61,64244,,14.5
Tay,INTZ,top,2,1,2,13721,268.0,4.0
Shini,INTZ,jng,1,2,4,10459,186.0,2.5
Envy,INTZ,mid,4,2,2,15787,378.0,3.0
micaO,INTZ,bot,1,3,3,13013,322.0,1.33
RedBert,INTZ,sup,0,3,6,7749,22.0,2.0
Robo,Flamengo Esports,top,3,2,2,16425,337.0,2.5
Shrimp,Flamengo Esports,jng,1,2,6,11645,183.0,3.5
Goku,Flamengo Esports,mid,2,2,3,12852,278.0,2.5
brTT,Flamengo Esports,bot,4,1,4,16049,331.0,8.0
Luci,Flamengo Esports,sup,1,1,7,10230,88.0,8.0
,INTZ,team,8,11,17,60729,,2.27
,Flamengo Esports,team,11,8,22,67201,,4.12
Robo,Flamengo Esports,top,3,6,2,13139,251.0,0.83
Shrimp,Flamengo Esports,jng,3,6,3,9988,164.0,1.0
Goku,Flamengo Esports,mid,2,5,2,9669,206.0,0.8
brTT,Flamengo Esports,bot,1,4,5,12045,268.0,1.5
Luci,Flamengo Esports,sup,0,6,3,6688,66.0,0.5
Tay,INTZ,top,5,0,7,12596,232.0,inf
Shini,INTZ,jng,6,3,12,12749,178.0,6.0
Envy,INTZ,mid,8,3,13,15794,256.0,7.0
micaO,INTZ,bot,8,2,10,13784,219.0,9.0
RedBert,INTZ,sup,0,1,19,8839,64.0,19.0
,Flamengo Esports,team,9,27,15,51529,,0.89
,INTZ,team,27,9,61,63762,,9.78
Robo,Flamengo Esports,top,6,1,2,12287,240.0,8.0
Shrimp,Flamengo Esports,jng,1,1,10,9805,145.0,11.0
Goku,Flamengo Esports,mid,2,0,6,10670,234.0,inf
brTT,Flamengo Esports,bot,4,0,3,12446,257.0,inf
Luci,Flamengo Esports,sup,1,1,6,6674,34.0,7.0
Tay,INTZ,top,0,2,1,9931,242.0,0.5
Shini,INTZ,jng,1,3,2,8836,155.0,1.0
Envy,INTZ,mid,2,3,0,9827,226.0,0.67
micaO,INTZ,bot,0,3,0,9118,233.0,0.0
RedBert,INTZ,sup,0,3,0,6181,65.0,0.0
,Flamengo Esports,team,14,3,27,51882,,13.67
,INTZ,team,3,14,3,43893,,0.43
Robo,Flamengo Esports,top,6,1,0,13159,288.0,6.0
Shrimp,Flamengo Esports,jng,0,0,4,8731,148.0,inf
Goku,Flamengo Esports,mid,0,0,5,8662,197.0,inf
brTT,Flamengo Esports,bot,2,0,3,11009,263.0,inf
Luci,Flamengo Esports,sup,0,0,5,6295,15.0,inf
Tay,INTZ,top,1,1,0,8877,222.0,1.0
Shini,INTZ,jng,0,1,0,6783,121.0,0.0
Envy,INTZ,mid,0,2,1,8624,218.0,0.5
micaO,INTZ,bot,0,2,0,8446,223.0,0.0
RedBert,INTZ,sup,0,2,0,5571,59.0,0.0
,Flamengo Esports,team,8,1,17,47856,,25.0
,INTZ,team,1,8,1,38301,,0.25
Duclou,CNB e-Sports Club,top,1,2,0,11814,264.0,0.5
Mewkyo,CNB e-Sports Club,jng,0,4,3,8667,162.0,0.75
Aslan,CNB e-Sports Club,mid,3,2,0,11010,258.0,1.5
pbO,CNB e-Sports Club,bot,0,1,0,10888,285.0,0.0
Vahvel,CNB e-Sports Club,sup,0,3,1,6118,50.0,0.33
mumus100,Vivo Keyd,top,2,1,3,13001,289.0,5.0
Grell,Vivo Keyd,jng,4,2,7,11688,170.0,5.5
NOsFerus,Vivo Keyd,mid,2,1,9,12625,261.0,11.0
Klaus,Vivo Keyd,bot,3,0,5,15559,334.0,inf
Professor,Vivo Keyd,sup,1,0,7,8188,62.0,inf
,CNB e-Sports Club,team,4,12,4,48497,,0.67
,Vivo Keyd,team,12,4,31,61061,,10.75
Duclou,CNB e-Sports Club,top,2,4,5,14049,307.0,1.75
Mewkyo,CNB e-Sports Club,jng,3,3,5,12085,208.0,2.67
Aslan,CNB e-Sports Club,mid,4,5,7,15332,311.0,2.2
pbO,CNB e-Sports Club,bot,3,4,3,16637,420.0,1.5
Vahvel,CNB e-Sports Club,sup,1,5,6,8218,52.0,1.4
mumus100,Vivo Keyd,top,3,4,8,16612,337.0,2.75
Grell,Vivo Keyd,jng,12,1,6,18523,253.0,18.0
NOsFerus,Vivo Keyd,mid,5,6,8,16308,299.0,2.17
Klaus,Vivo Keyd,bot,1,1,8,18815,412.0,9.0
Professor,Vivo Keyd,sup,0,1,5,9200,62.0,5.0
,CNB e-Sports Club,team,13,21,26,66321,,1.86
,Vivo Keyd,team,21,13,35,79458,,4.31
Duclou,CNB e-Sports Club,top,3,1,6,13477,253.0,9.0
Freire,CNB e-Sports Club,jng,4,2,8,12437,176.0,6.0
Aslan,CNB e-Sports Club,mid,9,1,6,13676,201.0,15.0
pbO,CNB e-Sports Club,bot,3,2,5,13958,295.0,4.0
Hawk,CNB e-Sports Club,sup,1,1,11,8997,59.0,12.0
mumus100,Vivo Keyd,top,1,6,3,10575,224.0,0.67
Grell,Vivo Keyd,jng,4,4,1,11742,194.0,1.25
NOsFerus,Vivo Keyd,mid,1,4,1,11315,265.0,0.5
Klaus,Vivo Keyd,bot,1,4,5,15544,325.0,1.5
Professor,Vivo Keyd,sup,0,2,6,7394,54.0,3.0
,CNB e-Sports Club,team,20,7,36,62545,,8.0
,Vivo Keyd,team,7,20,16,56570,,1.15
Duclou,CNB e-Sports Club,top,2,2,2,14235,294.0,2.0
Freire,CNB e-Sports Club,jng,2,2,4,11501,200.0,3.0
Aslan,CNB e-Sports Club,mid,4,4,3,14403,318.0,1.75
pbO,CNB e-Sports Club,bot,1,2,4,13655,334.0,2.5
Hawk,CNB e-Sports Club,sup,0,3,4,7324,20.0,1.33
mumus100,Vivo Keyd,top,1,3,3,13851,305.0,1.33
Grell,Vivo Keyd,jng,5,0,7,15105,206.0,inf
NOsFerus,Vivo Keyd,mid,2,2,7,13465,256.0,4.5
Klaus,Vivo Keyd,bot,5,3,3,18081,387.0,2.67
Professor,Vivo Keyd,sup,0,2,6,9747,29.0,3.0
,CNB e-Sports Club,team,9,13,17,61118,,2.0
,Vivo Keyd,team,13,10,26,70249,,3.9
